userid,actionType1_num_after_submit_last_order,actionType2_num_after_submit_last_order,actionType3_num_after_submit_last_order,actionType4_num_after_submit_last_order,actionType5_num_after_submit_last_order,actionType6_num_after_submit_last_order,actionType7_num_after_submit_last_order,actionType8_num_after_submit_last_order,actionType9_num_after_submit_last_order
111148613695,12,0,0,0,9,5,0,1,0
111148613699,2,0,19,0,3,2,0,0,0
110772535369,0,0,0,0,2,0,0,0,0
112528965707,3,0,0,0,6,3,0,1,1
114829967448,22,5,2,0,22,3,1,1,1
110843510873,7,1,0,0,3,1,0,1,1
112630480986,0,0,0,0,1,1,2,0,0
110148173924,1,0,0,0,9,6,0,0,0
110766735461,6,1,3,0,7,4,1,1,1
111424913510,20,0,0,0,15,2,1,0,0
112505569389,1,0,0,0,9,7,0,0,0
110872510574,0,0,0,0,1,1,0,0,0
111154380912,0,0,0,0,1,1,0,0,0
110343471220,0,0,0,0,2,1,0,0,0
114197282933,6,0,0,0,3,1,1,1,0
110917271671,2,0,0,0,1,1,0,1,0
112538665085,1,0,0,0,1,1,0,0,0
112663183486,4,0,0,0,2,1,0,0,1
111853846656,10,0,0,0,2,1,0,1,1
111129313410,0,0,0,0,1,1,2,0,0
110101512325,2,0,0,0,2,2,0,1,1
110104133765,17,9,24,5,23,18,1,1,1
110167933061,0,0,6,3,5,3,1,0,0
110308573320,3,0,0,0,2,1,1,0,0
110914617478,5,0,0,0,3,2,0,0,0
110103773329,14,0,0,0,15,7,1,1,1
112529883284,0,0,0,0,3,2,0,0,0
100000022677,1,0,0,0,2,4,0,0,0
110943617175,13,0,0,0,4,2,1,1,1
111805448355,17,6,16,10,29,14,2,0,0
111191113892,0,0,0,0,1,2,0,0,0
111159885990,0,0,0,0,2,1,1,0,0
110320173224,2,0,0,0,2,1,0,1,1
112528965802,5,1,0,3,4,3,2,1,1
112600465582,0,0,0,0,1,1,2,0,0
112660365486,9,0,0,0,6,3,1,1,1
114796380334,0,0,0,0,1,0,1,0,0
112532865204,14,0,0,0,20,13,2,1,1
112536469684,2,0,0,0,7,2,0,0,0
111158280391,1,0,0,0,5,1,0,0,0
112629465288,12,0,0,0,7,2,0,1,1
110169735369,7,0,0,0,13,4,0,1,0
111453913291,3,0,0,0,3,3,1,1,1
111803646156,8,0,0,0,43,32,0,1,0
112509665484,0,0,0,0,2,1,1,0,0
110945517774,0,0,0,0,2,1,0,0,0
114790482130,0,0,0,0,2,1,2,0,0
110973272277,7,0,1,0,13,2,1,1,1
110917271772,0,0,0,0,2,1,0,0,0
110932017373,3,0,0,0,7,1,1,0,0
110120714469,3,8,12,15,7,8,1,1,1
110125433061,7,0,0,0,10,4,1,1,1
114806767848,1,0,0,0,3,1,2,0,0
100000022761,7,0,0,0,9,2,0,1,0
110103773424,0,0,0,0,3,3,0,0,0
110849310970,3,0,2,0,3,3,1,1,1
111809446151,12,0,2,0,2,1,1,1,1
112503865607,3,0,0,0,3,2,0,1,0
100000022801,4,0,0,0,5,1,0,1,0
112501965086,0,0,0,0,2,1,2,0,0
112506683684,4,0,0,0,2,1,0,1,0
111842246954,0,0,0,0,1,1,1,0,0
111803646254,11,0,1,0,24,15,0,0,0
110973272377,8,2,0,7,11,2,2,1,1
111158280511,0,0,0,0,1,1,0,0,0
111158280517,2,0,0,0,2,3,1,1,1
111154413895,1,3,7,0,6,6,1,0,0
111158346055,3,0,1,0,1,1,0,2,2
112521265482,0,0,0,0,2,1,1,0,0
110101217621,4,0,0,0,3,2,1,0,0
111152480597,3,0,0,0,2,2,0,1,1
110943617371,1,0,4,0,1,1,0,1,1
112623665506,0,0,0,0,6,0,0,1,0
111822946659,1,0,0,0,2,1,2,1,1
111826846058,6,0,0,0,2,1,0,1,1
111152284012,5,6,3,6,3,0,2,1,1
111140716917,0,0,0,0,2,1,0,0,0
114804769143,1,0,1,0,3,1,1,1,1
110919172475,30,0,0,0,11,7,1,1,1
112600269184,5,0,0,0,5,3,1,1,1
112664265089,0,0,0,0,2,1,1,0,0
112600269186,14,1,2,0,6,1,1,1,1
110937817479,14,0,0,0,9,6,0,0,0
111859646855,0,0,1,0,2,1,2,0,0
111152513418,19,1,1,0,17,5,1,0,0
111499985291,0,0,0,0,1,1,1,0,0
110127235468,3,0,0,0,1,4,0,1,0
111146746256,0,0,0,0,5,2,2,0,0
111803646353,2,0,1,1,2,1,2,1,1
111842148757,8,3,0,13,6,2,1,0,1
112505569686,8,0,0,0,12,6,1,1,0
111446213016,0,0,0,0,0,1,0,1,0
111801319852,16,0,0,0,10,9,0,2,0
111146713517,0,0,0,0,7,1,0,0,0
110385873326,17,0,0,0,9,5,1,1,1
111453913517,5,2,0,0,5,3,1,1,1
112503865781,0,0,0,0,1,1,0,0,0
111158313398,4,0,0,0,1,2,1,1,1
111152480695,0,0,0,0,1,1,2,0,0
114605867445,5,0,0,0,7,4,0,1,0
114742280633,6,0,0,0,1,1,0,1,1
111152284098,0,0,0,0,3,1,2,0,0
111158313412,0,0,0,0,2,1,0,0,0
114728780231,0,0,0,0,2,1,1,0,0
111826846156,0,0,0,0,4,1,1,0,0
111152513493,0,0,0,0,1,1,1,0,0
112507765205,0,0,0,0,8,2,1,0,0
110878310875,1,0,1,0,4,1,1,1,1
110776435165,3,0,0,0,1,1,0,0,1
114749293032,5,0,0,0,2,2,0,0,0
112524280304,14,0,0,0,6,8,0,1,1
110103216627,0,0,0,0,1,1,1,0,0
110103216629,6,2,3,2,7,1,1,1,1
112667869686,2,0,0,0,3,1,0,0,0
112667869687,7,0,0,3,5,6,0,1,0
110706835965,1,0,0,0,2,1,0,0,0
112527065609,16,0,0,0,9,2,0,1,1
110100333066,11,1,11,0,4,2,1,1,1
100000023051,1,0,0,0,1,1,1,0,0
114828067342,0,0,0,4,6,0,1,0,0
110121435664,1,0,0,0,2,5,0,0,0
111152480790,5,1,0,0,14,9,1,1,1
114665767447,5,0,2,0,2,1,0,1,1
114742280731,17,0,3,0,10,4,2,1,1
112525165086,9,1,0,0,16,3,2,1,1
114826953249,0,0,0,0,4,1,1,0,0
112529883684,0,0,0,0,1,1,2,0,0
111426716198,1,0,0,0,1,1,0,0,0
112606265900,0,0,0,0,1,2,0,0,0
110913110575,4,0,0,0,6,5,0,1,1
110913110576,59,6,4,2,30,17,2,2,1
111158116914,1,0,0,0,1,2,0,0,0
111809446452,11,0,0,0,11,3,0,1,0
112660365880,0,0,0,0,4,1,1,0,0
114822267449,0,0,0,0,2,1,0,0,0
110320173627,18,0,0,0,14,4,2,0,1
111195013691,4,0,0,0,2,1,0,1,0
114796380732,0,0,0,0,1,1,1,0,0
111459516993,4,3,5,0,1,1,1,1,1
111150580290,2,0,0,0,5,1,2,0,0
112532865607,0,0,0,0,3,1,0,0,0
111121646154,0,0,0,0,1,1,0,0,0
112536765002,4,0,0,0,2,3,0,1,0
114829050447,0,0,0,0,3,1,1,0,0
110148371024,1,0,0,0,4,5,0,1,0
114749293137,0,0,0,0,0,0,2,0,0
112524083802,0,0,0,0,2,2,1,0,0
111846146651,5,0,2,0,3,1,0,1,1
111846048350,6,2,4,3,19,11,2,2,2
112501965408,0,0,0,0,2,2,0,0,0
112509665889,0,0,0,0,5,3,0,0,0
111846048354,0,0,4,3,2,0,1,0,0
112527065700,1,1,13,0,6,4,2,0,0
114999280232,1,0,0,0,2,2,0,1,1
110949417577,2,0,1,10,7,2,1,1,1
111192785515,6,3,0,0,7,5,1,0,0
111840019052,0,0,0,0,1,1,0,0,0
112530965105,0,0,0,0,2,0,0,0,0
114743591539,1,0,0,0,2,1,0,0,0
110942372470,15,0,0,0,23,6,2,1,1
111150613111,3,0,3,0,7,7,2,1,1
110914617979,28,0,2,0,45,16,0,0,0
110944010875,2,0,0,0,5,1,0,0,0
112623469181,5,1,0,0,4,4,1,1,0
111140913790,3,0,0,0,9,3,0,2,0
111840346750,0,0,0,0,4,5,0,0,0
114623169148,0,0,0,0,0,0,0,0,1
111152284292,1,0,0,0,2,1,1,0,0
110308573829,0,0,0,0,2,1,0,0,0
110705033862,3,0,0,0,2,2,0,5,2
112606069384,0,0,0,0,2,1,2,0,0
110726333068,0,0,0,0,3,2,1,0,0
114746180237,0,1,0,0,1,1,1,0,0
112532865686,40,0,0,9,12,2,0,1,0
111426716313,16,1,2,0,17,6,1,12,12
111809446554,10,0,0,0,13,6,0,1,0
114822267545,5,0,1,0,18,3,0,0,1
110101414569,0,0,0,0,4,4,0,0,0
114749391531,3,0,0,0,5,1,2,1,1
114749391533,2,0,0,0,3,2,1,0,0
112527065780,0,0,0,0,2,1,2,0,0
114722980532,11,0,0,0,20,4,0,1,0
114833867449,6,0,0,0,3,1,0,0,1
112527065786,0,1,0,0,1,1,1,0,0
111803548350,0,0,0,0,2,1,1,0,0
111158280895,12,0,0,0,2,1,0,1,1
111803548359,8,0,0,0,8,2,1,1,0
112509469386,0,0,0,0,2,1,0,0,0
111150613196,5,0,0,0,19,8,2,1,1
114718393037,0,0,0,0,4,1,0,0,0
112530965201,0,3,0,1,2,0,0,0,0
110142571220,0,0,0,0,1,3,0,0,0
111453913812,1,1,0,0,1,1,0,1,1
111196685016,4,0,0,0,2,2,0,1,0
114717180632,0,0,0,0,1,1,0,0,0
112521265886,0,1,0,0,2,1,2,0,0
111857746655,0,0,0,0,7,5,0,1,0
112623665888,0,0,0,0,1,1,0,0,0
114149180130,3,0,0,0,10,0,0,1,0
111847719653,0,0,0,1,1,0,0,0,0
114742280937,0,0,0,0,1,1,0,0,0
111844246250,6,0,1,0,3,1,1,1,1
110107116267,0,0,0,0,1,1,2,0,0
110943617772,9,0,0,0,1,1,1,1,0
112529883885,5,2,0,2,4,2,1,1,1
111844246255,0,0,0,0,0,0,1,0,0
114634867446,10,1,0,0,18,10,0,1,0
111842214652,7,2,3,0,2,2,1,1,1
111191016196,0,0,0,0,4,0,0,1,0
110162133766,1,0,0,0,1,1,0,0,0
112524280585,0,0,0,0,2,1,0,0,0
110940472076,0,0,0,0,1,2,0,0,0
111803319054,1,0,0,0,4,1,2,2,2
112536765200,1,0,0,0,2,1,1,1,1
114121982736,15,0,0,0,18,14,0,1,0
114740282131,20,0,0,0,27,7,1,0,0
114718982932,0,1,1,0,1,1,1,0,0
110148371224,0,0,0,0,2,1,0,0,0
112562783002,2,0,1,0,2,1,1,0,0
114833867546,7,0,0,0,1,1,1,1,1
114629067548,0,0,0,0,2,1,1,0,0
110703035165,0,0,0,0,1,1,0,0,0
110108918560,0,0,0,0,6,1,1,0,0
110949810978,0,0,1,4,2,0,1,0,0
111142716198,1,0,0,0,2,1,0,2,2
112527983403,5,0,2,0,5,2,1,1,1
114743591732,0,0,0,0,2,1,0,0,0
110917272375,5,0,0,0,2,1,0,7,1
114743493434,22,0,2,0,30,8,1,1,1
112500065084,5,0,0,0,5,2,0,2,0
110184973121,4,0,0,0,3,1,0,1,0
112623665988,5,1,1,0,3,1,2,2,1
111102346059,17,2,0,0,15,6,1,0,1
112508683083,7,0,0,0,15,4,1,2,1
110107018061,0,0,0,2,2,0,3,0,0
110107214669,4,0,0,0,2,2,2,0,0
112508683084,0,0,0,0,2,1,0,0,0
111156380496,4,0,0,0,5,2,1,1,1
114110382933,1,0,0,0,4,1,0,0,0
111444116310,0,0,0,0,3,2,2,0,0
114724782933,0,0,0,0,4,0,0,1,0
110768735064,2,0,0,0,3,1,0,0,1
114746082133,7,5,0,0,12,4,2,1,1
114746082138,27,4,12,3,21,18,1,1,1
111156085595,17,0,1,0,5,1,1,1,1
114624119646,6,1,1,0,5,6,1,1,1
111851848551,1,0,0,0,2,1,0,0,0
111142519656,9,0,0,0,18,6,0,1,1
112532865903,1,0,0,0,1,2,0,0,0
112524084080,0,0,0,0,1,1,0,0,0
112524084083,7,5,4,2,1,0,1,2,2
111129019256,0,0,0,0,2,1,1,0,0
111152513917,1,0,0,0,1,1,1,1,1
110148273022,4,0,0,0,7,2,0,1,0
112527983487,0,0,1,3,2,0,1,0,0
110941717376,8,5,8,22,7,1,1,1,1
111499985793,0,1,1,0,2,1,1,0,0
110173733762,0,0,0,0,2,1,1,0,0
112527065985,5,0,0,9,8,3,1,1,1
112660169601,3,0,0,0,6,8,0,1,0
110107116421,5,0,2,0,8,4,1,1,1
111154119557,0,0,0,0,3,2,2,0,0
111154480010,0,0,0,0,4,2,0,0,0
111108146059,3,0,0,0,8,7,0,2,0
111803548557,2,0,0,0,0,0,0,0,0
114718393232,9,0,0,0,3,1,0,1,0
111150285714,14,0,0,0,11,9,0,0,0
111840314259,3,0,2,0,1,1,1,1,1
111840215957,13,0,0,0,8,8,0,1,1
112560882582,4,0,0,0,4,1,2,1,1
114743591830,12,0,0,0,5,2,0,4,3
112522380184,0,0,2,0,4,1,1,0,0
111196685213,1,0,1,0,1,1,1,0,0
110304773022,7,0,0,0,8,5,1,1,1
114743591839,2,0,0,0,2,3,0,3,0
114623267747,0,1,0,0,2,1,0,0,0
111444116392,7,0,0,0,3,2,0,1,0
110184973225,8,1,0,0,3,3,2,1,1
110701233067,0,0,0,0,2,1,0,0,0
111840248754,3,0,0,0,5,1,0,0,0
110943617975,4,0,0,0,1,1,0,1,1
111452013495,11,0,0,0,13,12,0,1,0
110810710974,20,0,8,1,5,2,1,3,2
111196816318,12,0,1,7,13,3,1,1,1
110768735169,1,0,0,0,2,1,0,1,1
111826846657,25,5,3,1,22,12,5,2,2
114792580033,8,0,4,0,11,9,1,1,1
114741593031,0,0,3,0,7,1,0,0,0
114838553543,5,4,1,22,5,2,1,2,2
110976517070,0,0,0,0,9,1,1,0,0
114621367248,0,0,0,0,9,0,0,2,0
114808767440,4,0,0,0,3,0,0,0,0
114808767443,4,0,0,0,11,1,0,1,0
111803319254,5,0,1,0,7,1,2,1,1
111845819352,1,0,0,0,2,1,1,1,1
114740380633,0,0,0,0,1,1,0,0,0
110106035163,6,4,2,1,6,2,1,1,1
114722980832,5,0,0,0,6,6,0,2,0
110941717473,3,8,0,13,3,1,1,1,1
111150285793,49,2,7,2,19,17,1,1,1
111154480098,5,0,0,0,1,1,0,2,0
114666750948,11,0,0,0,18,14,1,1,1
111154185190,2,0,0,0,6,2,0,0,0
112523265001,16,0,0,9,13,4,2,1,1
112530965489,0,0,0,0,1,1,0,1,0
111150613498,0,0,0,0,5,0,0,0,0
110385873920,0,0,0,0,2,0,0,0,0
114743493634,30,0,1,0,3,2,1,1,1
114747491330,0,0,0,0,1,1,1,0,0
114743493639,2,0,0,0,1,1,0,1,0
114828067847,5,2,0,1,7,1,2,1,1
110120518667,0,0,0,0,1,1,0,0,0
111426913298,5,1,0,0,10,7,1,1,0
110109312020,2,0,0,0,8,5,0,0,0
111847719956,0,0,0,0,2,1,1,0,0
112522183703,4,0,1,0,1,1,1,1,1
111144813598,1,1,1,0,3,1,0,0,0
111156085796,12,1,1,14,11,3,2,1,1
114822169640,4,0,0,0,7,4,1,1,1
114822267945,3,0,0,0,2,6,2,1,1
112529065006,0,0,0,0,2,1,0,0,0
110345471023,16,0,0,0,4,1,0,1,0
111803614255,16,21,13,48,19,10,1,1,1
114822169646,5,0,0,0,6,4,1,1,1
110874117175,2,0,0,0,2,1,0,1,1
114724193338,0,0,0,0,2,1,1,0,0
114740380730,0,0,0,0,1,1,1,0,0
114740380731,1,0,0,0,3,1,2,0,0
110385316927,20,3,0,0,13,1,0,1,1
111154185291,3,0,0,0,8,4,0,1,1
111156413515,25,4,10,0,16,6,0,1,1
114726880332,6,0,0,0,7,5,0,1,0
111154185295,2,0,0,0,9,1,0,1,1
111156216911,21,0,8,0,8,3,0,1,1
112530965585,32,3,5,0,5,3,1,1,1
111840314452,10,0,0,0,22,16,0,3,3
111840314459,4,0,1,0,2,2,2,1,1
110936310879,0,0,0,0,1,0,0,0,0
111158248555,0,0,0,0,1,2,2,0,0
111457813614,1,0,0,0,4,0,1,0,0
111857648751,0,0,0,0,2,1,2,0,0
111193113715,0,0,0,0,2,1,1,0,0
110147912823,6,1,7,0,11,1,1,2,2
111444313210,21,4,51,1,10,6,1,1,1
112525165701,2,0,1,0,5,1,1,1,1
111848146056,7,6,0,0,7,6,0,1,1
110814610570,5,2,0,0,5,1,0,1,1
111826748555,7,0,0,0,13,1,2,0,1
112536765583,21,0,0,0,31,16,0,1,0
112520283285,1,0,0,0,2,1,1,3,3
112524280986,14,0,6,0,6,1,0,1,1
114821153946,0,0,0,0,0,0,1,0,0
112524280989,6,0,6,0,5,7,2,1,1
112664265887,5,0,0,0,6,1,0,1,0
110105871525,0,0,0,0,1,1,0,0,0
111159985317,0,0,1,35,2,1,2,0,0
112604169382,0,0,0,0,2,2,0,0,0
114744280235,4,0,3,0,3,3,2,1,1
114198693039,0,0,0,0,1,1,0,0,0
112526869680,7,0,0,0,15,5,1,1,1
112526869682,0,0,34,3,7,1,0,0,0
111150646451,4,0,0,0,6,2,0,1,0
111442216116,3,0,0,0,5,4,0,1,0
111150613691,0,0,0,0,1,1,1,0,0
114820367548,1,4,3,1,4,1,2,1,1
112608265409,0,0,0,0,2,1,0,0,0
111154185411,3,2,5,4,8,4,0,1,1
112506488006,0,0,0,0,2,2,1,0,0
114665669843,0,0,0,0,4,0,0,2,0
110142473428,5,0,1,0,4,1,2,1,1
110946272471,5,0,0,0,5,3,1,1,1
111154513111,4,0,2,0,3,1,1,1,1
114721080537,18,0,0,0,7,3,1,1,0
112522380508,13,0,2,0,3,1,1,1,1
111156380897,0,0,0,0,0,0,3,0,0
110147716325,0,0,0,0,2,1,0,0,0
111805646055,0,0,0,0,5,4,1,0,0
111805646056,5,1,0,0,6,2,2,0,0
110845117673,0,0,0,0,0,0,2,0,0
110708835569,0,0,0,0,2,1,0,0,0
111144813810,0,0,0,0,1,1,0,0,0
114826167540,14,2,3,3,18,13,1,1,1
114711282933,4,2,4,0,1,1,1,1,1
112567469303,3,0,1,0,6,1,1,1,1
111452013816,3,0,0,0,4,3,0,0,1
111803614457,7,0,0,0,6,6,0,1,1
114711282935,83,0,0,0,48,30,0,1,1
111855846651,0,0,0,0,1,1,0,0,0
110183073020,2,0,0,0,4,3,0,1,0
114868667644,1,0,0,0,4,1,1,0,0
114715280638,17,0,0,0,50,27,0,2,2
110123435263,17,0,0,0,8,1,0,1,0
110162035967,3,0,0,0,3,1,2,0,0
112523265282,0,0,0,0,3,1,1,0,0
110020773124,27,0,0,0,16,7,0,1,1
112625665284,1,0,0,0,1,1,0,0,0
112505865483,7,0,0,0,9,6,0,2,0
112506783004,5,0,0,0,8,6,0,0,0
111457813793,0,0,1,0,3,1,2,0,0
114824267042,0,0,0,0,1,1,0,0,0
111807448356,0,0,0,0,2,2,0,0,0
114824267045,5,0,2,0,7,5,2,1,1
114141480231,0,0,0,0,2,2,1,0,0
114806867240,8,2,0,0,4,3,2,1,1
114806867242,15,0,0,0,10,3,1,1,1
111853946155,1,0,0,0,1,1,0,0,0
110100333868,3,4,4,5,5,2,0,1,1
110101710127,0,0,0,0,1,1,1,0,0
110101710128,21,0,0,0,11,10,0,11,6
110120518962,15,0,0,1,6,1,1,1,1
111196685619,0,0,0,0,1,0,0,0,0
110942471476,3,0,0,0,4,1,0,1,1
112500065587,0,0,0,0,1,1,0,0,0
110329873720,6,0,0,0,4,1,1,1,1
114721080633,10,0,0,0,4,3,0,1,1
114721080636,0,0,0,0,3,1,0,0,0
111156380990,2,0,1,0,1,1,1,0,0
111154513217,10,0,0,0,4,1,0,1,1
110879917378,0,0,0,0,1,0,0,0,0
111156380993,0,0,0,0,3,1,1,0,0
110107673925,3,5,2,13,10,2,0,1,1
111844246857,7,4,2,1,2,2,1,2,2
111127348556,8,0,1,0,4,2,2,1,1
112525165906,1,0,0,0,4,2,0,0,0
111152285012,1,0,0,0,2,3,1,0,0
114118280535,0,0,0,0,8,1,2,0,0
112536765784,16,0,0,0,2,1,0,1,0
111490516315,9,0,2,0,3,1,0,1,1
110934017378,11,0,0,0,5,11,0,1,0
111191213411,0,0,0,0,1,1,0,0,0
112565765480,0,0,0,0,4,1,1,0,0
112505865582,1,1,2,0,11,2,1,0,0
112527983983,5,0,3,0,6,2,0,1,1
114740282737,5,0,0,0,11,4,0,2,1
111154480499,18,0,4,0,21,6,1,1,1
111146616193,5,0,0,0,13,9,0,1,0
111850046856,14,0,0,0,9,4,0,1,0
114713380236,0,0,0,0,2,2,0,0,0
112560883085,0,0,0,0,1,2,1,0,0
110326171026,0,0,0,0,15,2,0,1,0
111150613910,11,1,8,0,23,10,1,1,1
110103971224,11,0,5,0,13,4,1,2,2
111158085019,3,0,0,0,11,3,0,2,0
110129235360,1,0,0,0,1,1,0,0,0
114724980133,2,0,0,0,3,2,0,1,0
111152285094,1,0,0,0,2,1,1,0,0
110726333863,10,7,2,0,16,2,1,2,1
111144846759,0,0,0,0,2,0,0,0,0
111805646250,8,0,0,0,5,3,0,1,0
111801648557,1,0,0,0,1,1,0,1,0
111844246959,7,0,0,0,3,1,2,0,1
111455913392,4,0,0,0,2,1,0,1,0
112529065401,15,2,0,2,17,6,1,2,2
111846114756,5,3,11,3,4,2,0,0,0
110166033862,0,0,0,0,3,0,0,0,0
110387971529,7,0,0,0,5,2,0,1,1
110916617677,0,0,0,0,1,1,0,0,0
110103512529,6,1,40,25,15,0,1,0,0
112638969300,9,0,3,0,5,6,1,0,1
111421113813,3,0,0,0,11,9,0,0,0
111156413910,14,3,4,3,16,10,3,2,2
110109771226,8,0,1,0,7,8,1,1,1
112565765604,0,0,0,0,1,1,1,0,0
112530769382,1,0,0,0,1,1,0,0,0
112668165607,0,0,0,0,2,1,0,0,0
114824267242,12,1,0,0,9,4,1,1,1
110386071024,2,0,0,0,5,9,0,1,0
110101710325,4,0,0,0,3,3,0,1,1
111154185717,1,0,0,0,5,1,1,0,0
111158085113,2,0,0,0,5,2,0,0,0
110103414267,4,0,0,0,8,2,0,1,1
110104135164,0,1,0,0,1,1,2,0,0
111426913793,2,0,0,0,3,1,1,0,1
110946272777,32,10,7,26,47,5,1,2,2
114724980233,1,0,0,0,2,2,2,0,0
110768735760,0,0,0,0,1,1,2,0,0
111141013011,3,0,7,1,4,1,2,1,3
111141013016,21,0,6,0,3,1,1,1,1
110845117977,23,0,0,0,16,23,0,1,0
112536765982,2,0,13,2,1,2,2,1,1
114826167841,0,0,0,0,1,6,1,0,0
114741593634,3,0,0,0,7,1,1,2,1
110302873123,19,1,15,0,13,1,1,1,1
110302873124,0,0,0,0,2,1,0,0,0
112600565286,0,1,1,0,4,1,1,0,0
114715280937,9,0,0,0,18,5,0,1,0
114825250347,0,0,0,0,2,1,1,0,0
110940472876,12,0,0,0,6,3,1,1,1
112524183086,4,0,0,0,9,1,0,1,1
111845819951,10,0,1,0,9,6,1,1,1
114745493039,0,2,3,0,4,3,1,0,0
111455716914,1,0,2,0,2,1,1,1,1
110385317428,7,0,2,0,4,4,2,1,1
114744280630,3,0,1,0,3,2,1,2,2
110105118266,0,0,1,0,1,1,1,0,0
112520283707,2,0,0,0,1,1,1,1,1
111492613692,4,0,0,0,3,1,0,1,0
110109935165,3,2,6,0,5,3,2,1,1
110766835262,0,0,0,0,2,1,0,0,0
110843217472,0,0,0,0,1,1,0,0,0
112524183105,0,0,0,0,1,1,0,0,0
110945617474,17,0,1,0,6,3,1,1,1
114666653249,4,0,0,0,6,4,1,1,1
114726880835,12,0,0,0,1,0,1,0,0
111840314950,15,4,0,1,13,16,1,0,1
111807546951,5,0,0,0,9,3,2,2,1
112506783304,3,0,0,0,4,1,0,1,1
114790680137,5,0,1,0,3,1,1,0,0
112522380882,4,4,4,12,4,0,1,1,1
111454013013,4,0,0,0,3,2,1,1,1
111454013017,9,0,0,0,4,1,1,1,1
111146813019,20,0,0,0,16,3,0,1,0
110778435164,0,0,0,0,1,1,1,0,0
111158085213,0,0,0,0,1,1,1,0,0
111444313694,0,0,0,0,2,3,0,0,0
111853946459,0,0,0,0,1,0,0,0,0
114127980132,0,0,0,0,1,2,0,0,0
112522380901,0,0,0,0,1,1,1,0,0
112503965286,12,0,0,0,7,3,0,1,0
110946371175,5,2,4,0,5,2,1,2,1
114669569640,2,0,2,0,2,1,1,1,1
114822956649,0,0,5,0,4,4,1,0,0
111197013613,0,0,0,0,2,1,0,0,0
111801648750,0,0,0,0,2,2,0,0,0
112529065583,0,0,0,0,3,2,0,0,0
114669569648,1,0,0,0,2,2,1,0,0
110847772275,4,0,0,0,1,1,0,1,1
110105216628,6,0,7,0,2,1,1,1,1
112631465589,0,0,0,0,2,1,0,0,0
114801067647,0,0,0,0,1,1,0,0,0
112660465280,10,1,0,0,4,3,1,1,1
111195113099,0,1,0,11,4,1,2,0,0
112635365004,5,0,0,0,3,3,0,0,0
110976517773,2,2,1,1,5,1,1,0,0
114825250447,2,1,0,0,4,3,2,1,1
112520480400,5,0,0,0,8,1,2,1,1
114825053842,0,0,0,0,1,1,0,0,0
112506783380,4,0,0,0,8,2,1,0,0
110107412127,1,2,2,2,2,1,2,1,1
114824267445,4,0,0,0,7,1,0,1,1
110120814267,6,0,0,0,14,2,0,1,0
110101612223,8,0,0,0,12,3,1,1,1
111158085312,1,0,0,0,2,1,0,0,0
110104135365,15,4,0,0,15,3,1,0,1
110140016328,7,0,0,0,5,4,0,1,1
110946371274,0,0,0,0,0,0,1,0,0
110108133069,7,1,91,23,25,10,3,2,1
114831869647,2,0,0,0,2,1,0,1,0
111152285395,7,1,0,1,5,9,1,0,0
114609669843,2,0,0,0,4,1,1,0,0
112529065689,34,0,2,0,11,4,1,1,0
110934410970,0,0,0,0,9,0,0,0,0
111148713693,0,0,0,0,1,0,0,0,0
111455913698,13,4,0,4,30,20,1,2,2
110140573423,4,0,0,0,6,2,1,1,0
114829969140,0,0,0,0,2,0,0,0,0
114829969142,3,0,2,0,2,1,1,1,1
110843610872,3,0,0,0,5,2,0,1,0
111459813117,0,0,0,0,3,1,0,0,0
112660465406,8,0,0,0,5,1,1,1,1
112625665800,15,0,0,0,7,3,0,1,0
112565765902,0,0,0,0,0,0,2,0,0
112506783503,0,0,0,0,2,1,0,0,0
114713380630,0,0,0,0,1,1,0,0,0
111446116119,0,0,0,0,2,1,0,0,0
111428716318,7,0,0,0,12,4,0,0,0
110120814368,1,0,0,0,5,3,0,1,0
114806867746,2,0,0,0,2,1,0,0,0
111129413412,2,1,0,0,4,1,2,0,0
111141046053,2,1,0,0,1,1,0,0,0
111158085414,0,0,1,0,3,1,0,1,1
112535783206,7,0,0,0,2,1,2,1,1
112503965483,3,0,0,0,6,6,0,1,0
111152580397,1,0,0,0,1,1,1,0,0
112522184504,5,1,2,0,2,2,2,0,1
110101612364,8,2,1,0,7,6,2,1,1
112529983309,6,0,0,0,11,6,0,1,1
114745591632,0,0,0,0,2,1,2,0,0
112536569681,8,0,0,0,3,1,0,1,0
110183073620,0,0,0,0,1,1,0,0,0
112520283989,0,0,0,0,1,1,1,0,0
111144716118,13,0,0,0,8,4,0,1,0
112536569686,7,0,0,0,2,0,0,1,0
111455913816,0,0,0,0,1,1,1,0,0
112536569687,9,0,0,1,5,3,2,1,1
112625665880,2,0,2,0,3,2,1,1,1
114621269845,0,0,0,0,2,2,2,0,0
112509765480,3,0,0,0,1,1,1,1,1
111846246253,14,0,0,0,11,3,1,1,1
112524183408,4,0,0,0,8,3,0,1,1
112535783281,1,0,0,0,3,2,0,2,0
112527165300,0,4,21,1,15,8,2,1,1
114636769145,0,0,0,0,12,0,0,1,0
114824267643,11,8,1,16,23,2,0,1,0
110120814461,13,0,0,0,11,5,1,1,0
110917371775,5,0,0,0,6,2,0,1,0
111496513412,0,0,0,0,2,0,0,1,0
110101612421,2,0,0,0,3,3,0,0,0
110101612425,10,0,3,0,30,6,1,1,1
111158085518,0,0,1,0,2,1,2,0,0
114822956943,9,1,0,0,2,2,1,1,1
114747393936,4,1,1,10,5,0,1,1,1
