userid,actionType234_after_submit_last_order
111453516116,0
110935617877,0
114822852949,14
112627265884,0
110700835165,0
111140516190,0
114191380832,0
110104916324,0
112508383588,0
114860667242,0
111843848559,3
111426613617,0
114638467447,5
110140273024,0
114820755844,0
114820755845,0
114820755846,0
110165635463,4
114829767046,4
110165635469,0
112527683982,0
114748993935,5
110941417878,2
114743882135,0
110706635163,14
111840014758,114
111849746854,0
114601767341,0
114806567341,0
110939910575,0
112633065909,3
110103835063,0
112525783488,0
110700835266,0
110837117378,0
110109012424,25
110726033867,0
112524669388,0
111152280014,21
111152280015,0
111152116190,9
112507269606,0
110123135464,1
112522965480,3
111845519850,0
110123135467,0
110165733868,0
114603569641,17
114808369641,0
110843310576,0
110165635569,0
110105735669,3
110702735864,0
114828653049,0
112638669306,0
111196385790,0
111496016390,0
111807148555,0
111150313999,3
114661667344,0
110914417171,0
111157785113,0
114801553945,0
110103835163,0
112503665183,0
110122316320,0
100000018979,22
110760735269,1
111151985199,2
112606065200,0
112525783602,2
111422616119,6
110320071226,35
110848717371,0
112529683004,0
114796180032,34
114741293636,0
111159980615,0
110302573128,0
112536269383,5
110940271178,0
110140273227,0
114667467347,0
110103212628,7
110105473621,0
111142646357,0
111158080093,1
114747880039,0
110177235566,1
111150084719,0
110343271025,0
112509465205,0
112623465080,0
114661667448,0
110871917179,0
110942171772,2
111453713019,0
110107112062,15
110346973822,0
114747093632,1
110122316427,5
112529683084,0
111101948557,3
111808819858,0
114749780630,0
110147416728,8
112529683100,0
111148216995,0
114714882734,0
112523883184,1
110345073329,13
110940074674,0
111859446451,4
110944072373,0
111855448759,0
114718782135,0
114743980732,0
111842046657,16
111146513094,0
114747880135,1
112667865806,1
111158080216,2
110812017372,0
111154213597,0
111801119453,0
114145080031,4
110914417377,0
110103671523,1
112538465006,0
114831569646,0
110146073329,0
110188573425,0
110945874674,10
111455613692,0
111851746052,1
111152313097,6
112532665104,0
110818210577,0
111455613714,0
111845815057,0
114829669141,4
112523883286,0
112520180503,0
114745193239,13
112565465881,1
110186771227,9
114828653341,0
112506483487,0
111849419552,0
110127035169,0
111142613793,0
111159816995,49
114803258146,0
114837467941,0
111803446057,2
110842917674,2
114726482730,2
110706635564,1
111845946157,0
114632667948,0
112506483506,0
100000019251,0
112629265206,5
114743391031,9
114823050042,9
110917071675,2
114806567740,0
111154213697,0
111840146253,0
112503665488,0
111822746450,6
111196713814,0
114860667742,0
111148413794,0
111455613796,1
111847846758,2
111152313191,1
112529683305,0
112529683306,0
110843310974,14
112526865280,4
110103016321,0
112526865281,17
110945710979,1
110103016325,0
111445816197,0
111842046853,0
110766633867,0
114747880335,1
112506680209,0
110706635666,0
112526865303,5
110949217178,0
111154213791,0
110778233761,5
110101410726,0
110120219560,2
112525783980,2
110107112365,2
110942172078,0
111158113199,0
114742080433,0
112665965504,1
112532665282,0
110938010574,0
110385116121,0
110169633761,0
114820756449,0
114628867045,0
110943974374,0
114628867047,1
110943974376,0
110103016425,0
110169535466,0
111803446250,9
111150380018,0
112506680306,0
112523883506,2
111150085110,0
110949217271,6
112506483702,0
114747782138,6
110121333760,7
110121333766,0
111158146058,2
110942172172,0
114806469646,0
110107112464,0
111847715858,0
111154213916,4
100000019487,0
100000019489,0
112528765986,1
112630969384,0
111447913518,0
111151985711,1
114711180338,1
100000019507,0
114804667445,65
112506680381,0
110169535561,0
110169535565,0
111859348558,4
114722780238,3
110947972178,3
110947972179,2
111158080594,7
112664065109,0
112506483805,0
112629265502,0
110917071970,0
110917071973,3
114716980330,0
110101410923,0
111801119851,0
110875817070,0
111422813295,0
110946071673,0
111847519354,35
111447913596,0
112521983105,4
112525980804,0
112503665800,4
111447913610,0
111144416395,52
114822067342,0
112524965008,0
111140713617,0
111847748753,0
110302573722,0
111155885210,0
114820953244,0
111154312352,0
111845815456,8
110101935266,0
114667467945,0
110944072878,1
112526865582,0
110108914867,12
111849419956,0
110109373622,0
111845946550,0
111453713595,0
110108718268,0
112509269181,1
111156016318,2
110846817471,0
112506483902,0
114747880636,6
114823967946,5
110871917771,6
111158146252,9
111847814351,0
111453713617,3
114712982737,11
110101312724,0
110124971220,1
110125135061,0
110942172375,15
110308373720,0
114806469847,0
112538465500,0
110146073827,0
112529683684,1
111127246054,0
111844046058,0
114745980138,7
110949872878,0
111155885295,0
111447913711,1
112503665905,0
111809246450,0
114199180534,0
110938010873,3
110870017277,0
112529683709,0
110101214466,0
114829767943,2
112536565000,0
112506680585,0
110937617679,0
110941517078,8
112524080408,0
112506680606,0
112633165087,0
111849846054,8
110160033063,0
110918710578,20
111453713715,0
114743293236,0
112509269303,0
110935717176,0
110101312828,0
111152280892,0
110946071872,0
110107112769,2
111447913793,0
114148980034,0
112503469384,0
110107473228,1
112524965204,0
110108816726,1
110870017370,0
111447913819,0
111144613213,0
114125780334,0
114722780535,0
110702835064,0
110109635965,47
110109373823,1
110173435263,7
112509269381,0
111492216199,0
114718193035,0
111157785996,34
110917072272,4
110142371223,0
110120514968,3
114716980632,0
110325773723,1
112529880483,0
111840146853,0
112529683882,4
111451813295,0
112529880500,6
110704735669,1
112524965304,0
112567465401,2
111809148353,0
111159948751,2
112501765586,0
111148316119,0
111845619159,18
112629265887,0
110108718560,2
110847210976,0
110109373922,3
111840114155,0
111849846259,3
114794280438,0
112538269181,0
110120318462,0
114831767040,0
110125135363,0
112520869382,0
112529880584,1
112508483081,0
112529880600,1
111155885593,13
111190685212,0
112627365405,0
112669865501,0
111144613410,0
111152313892,2
114825967147,0
110101214769,0
111159785014,1
112608065084,0
112608065088,0
114722780739,0
112629069382,1
111845946951,0
112526669384,14
110108718666,0
111153985098,25
111154280012,0
111803348554,0
111845946954,5
111803348559,0
111840114257,0
100000020061,3
114119980637,0
114822952542,0
111150413413,0
111857448551,0
114145080935,32
110142273129,15
112524965482,0
111140648555,0
111440213611,1
111440213612,0
112567465587,0
111144613492,0
110107735669,13
112538269300,0
111444113015,11
112538269301,0
112525883006,0
110768535168,1
111426713216,0
110912910978,0
114127091331,1
114199180938,0
114741393035,1
114825967243,0
110387771022,0
110976317071,0
111155885710,0
114121782930,0
110348973721,3
112667965084,4
110101018269,0
111455516318,3
114803553948,5
111428613793,6
112608065187,0
114628867748,0
114726680231,0
114198197931,0
110108718764,1
110300673721,0
112522180286,2
114623067843,0
110918317770,13
112529880782,2
110125135569,0
111844046550,2
112564582109,0
114825967342,0
114711082739,4
114796082931,0
114803750644,2
110916417272,0
111148513018,9
114603767548,0
112663869181,0
112527783680,0
114749093632,20
112638965506,0
111842146052,0
111842146053,14
112608065285,1
110702835463,2
111103948552,9
112664065806,18
112530765585,0
111192913692,0
114820069149,0
114822952741,0
110942271271,0
111847814957,0
100000020277,0
110946072374,0
112524965687,0
110107735864,1
111152084793,1
110109112122,1
114860767042,0
110947317576,0
100000020301,0
111152084814,0
111159785296,0
111803414354,0
112524080980,0
114825869145,4
114803750746,0
111803119455,0
114710493031,0
112501569384,0
110941517674,0
112608065405,6
114820167549,1
112637065089,1
112530765700,0
114806667141,1
111444113292,1
112521983887,0
114665469840,7
114747193231,0
111843719059,0
112525883285,0
110188771224,0
114626869145,0
114826753946,6
111152084891,6
112524965789,0
111152084899,53
112627169187,2
114860767144,1
112525883309,0
111803414455,4
114803750841,0
110776235963,0
114711082939,0
114718980033,1
110839510978,0
111855646658,0
110101018565,1
112536565705,0
112536565706,0
110169733067,0
114744080331,0
112527882202,13
112667965407,16
111807346659,0
110774433765,6
114824067049,11
100000020459,26
111853746157,0
112602265583,0
112538269685,1
110329673722,1
112508483580,1
112567465987,0
111144613894,0
111447816199,6
114745980939,2
111847946254,0
111144613913,0
111803414553,0
112520083481,38
114715080734,0
111803119650,0
111855646756,0
111855646757,0
110105933862,0
110720333862,0
114147080232,0
110105573420,19
112505665581,4
112660265005,0
110177335360,1
111142713411,0
111154280515,0
111849846856,0
114824067146,0
114661767244,0
112633165902,1
110103214160,0
111426713690,0
112503765087,0
110188673126,0
111196813417,0
112606165102,0
110147516527,6
110147516529,0
114800867441,0
110707718262,0
111140616311,0
111159785590,0
114728482938,0
111140616317,0
110940371070,0
111845914750,2
111803414657,0
114824853641,3
111855646859,0
110916417676,0
114824853644,0
112501569680,0
110817917074,0
111842146452,0
110109571225,0
111153985693,0
110970910878,0
112530765982,0
112527882402,3
110177433764,0
114790480036,1
111157885099,0
111150413996,0
111154346156,0
112522180785,19
114713180338,0
110120614068,0
110120614069,0
114601769141,5
111129213112,2
111196813496,1
114141182137,2
112525883580,0
110103673025,7
111152380098,0
111499294913,3
111822846152,87
112526080202,10
114191382730,0
110147516625,0
110147516627,0
112525883605,0
111855319255,7
114749880535,0
111855319257,0
112507369689,0
114792380631,2
110976710876,2
110848817378,35
112536565989,0
114796280038,15
114796280039,1
114868467944,0
110940371177,0
114143082730,0
110123333867,1
111191013611,1
110101018862,0
111191013614,0
112506583281,1
111154280693,2
110948071674,0
112506484986,0
110109735164,4
110177433861,6
112569465101,2
111492413710,1
112569465103,4
114116180237,0
114141280536,0
114601867544,0
110914517274,0
112637065504,0
112661969185,0
114626967841,0
114747193635,15
111152380198,0
114127780134,2
110308473129,2
112522180907,0
111154116917,0
110934210870,6
111805446456,0
110874310970,1
111142615357,0
111152085311,0
100000020811,14
110140373325,9
111455713616,0
114714982736,0
111159785810,0
114808469842,0
112506583381,0
114603669847,0
111154280792,0
110104918366,0
112509565280,0
110148073826,0
112527980900,1
114116180330,0
114713180534,2
114823969144,1
111158180217,0
111158180219,0
111496313211,0
114661767549,2
114822953342,12
110142273922,0
112602069387,2
111822846352,25
111440116113,0
112525883804,0
111847848351,0
110978972072,0
110940371371,0
110306671021,0
110385314224,4
110937717170,0
111191013810,0
114825050548,1
110122318261,0
110103116220,0
114829769148,1
111159916990,0
112608065982,8
110169635266,0
110766733763,5
110104918469,3
110728133061,15
112607869383,2
114837469640,0
114116082135,0
111853746658,0
110104033763,0
112661969380,1
111440116199,0
112560880105,0
110946171373,6
111422716397,9
110841117173,0
112521165302,3
112526080506,2
114749880834,7
114749880835,0
114822167044,0
114711280133,1
111459613197,0
110302673422,0
111159785998,0
111803415056,0
114804767245,6
110140373522,0
111841819154,1
112536369682,0
111445916190,0
112625465887,0
110165735968,0
110165735969,11
112506583586,7
114744080931,5
112524180004,0
112667769381,0
111428516391,0
110724233767,3
114193480233,0
111125248554,0
110173633068,0
111428516396,0
112506583600,0
111129246257,16
111453813297,6
112521165381,7
114145180232,1
112526080586,1
110121073227,0
110107114060,0
110125333068,1
110103673422,0
111157885519,0
110107114064,11
111843719757,1
111154313817,0
110704835163,3
110109112927,0
111455713892,5
114749880935,0
114800769642,33
111152413299,0
112528865909,5
100000021111,0
111841819256,0
114824952442,3
114825050747,10
111154313858,3
114828753541,0
112524180105,1
110107212426,4
114828753545,28
111150480013,0
111156116110,6
111156116113,0
111157885590,1
110177335963,1
111853746850,0
111853746856,20
110101412525,0
111152380591,6
112637065906,5
111152380595,0
111158213313,2
110108916423,0
111809346251,0
110972517074,0
114804669140,0
110940371675,2
114821053147,0
112664165088,1
110937717474,0
110169733860,0
112526965483,2
111142648556,2
110109473521,0
110948072178,0
111192685298,0
114794380030,3
111150185215,0
112569465601,0
111146613512,0
110120614668,0
111146613518,0
110121073423,0
110121335567,3
111129213718,0
110308473628,17
111140616991,12
110704835366,0
110949972775,1
114839567147,0
114822167340,0
112532765487,0
111809346359,0
110772435769,5
110101314368,0
110818310977,1
110349171524,0
114749193035,1
114828753747,2
111152216919,5
111846046552,0
112501865305,0
112523983704,0
110109473627,2
110872410973,0
111150185316,0
112522869606,1
110120614764,0
114823969646,1
111150316399,2
112526080881,9
114806569841,0
110120418164,0
110101412724,0
110167735160,0
111140846456,0
112503765886,0
110107835264,3
114746080130,0
111822846855,6
112522083207,0
100000021395,0
114199280531,3
111152184216,0
114711280536,0
110101216163,2
110940273571,0
110940273573,61
110106033063,2
114625067940,1
114803653544,0
110101773227,4
112536665008,0
111150185394,0
100000021427,0
110148271027,0
110103116726,3
111142648759,0
111129246652,0
112501865404,0
111453813696,4
111845948352,10
114747980737,1
111158180817,3
114717080530,0
110120418261,0
111847914453,4
111157885911,4
114661669846,0
110722235360,4
110147812324,0
111840246758,0
110147812327,0
110147812328,0
112522083305,0
111152380910,0
114746080238,0
111158213618,15
114839567346,0
114728582138,0
110938110972,4
111459613699,0
110165933069,0
110144273423,0
111150185492,0
114828950548,0
111146613792,0
110108818465,1
111150480418,0
111193013292,0
112560880686,0
100000021553,0
114713082932,0
111847914554,0
111457713212,0
114717080636,0
110325873728,1
110107114564,0
110946171977,2
112520969304,21
112529980504,0
112532765785,0
112520969307,2
112623369305,0
111152413799,0
111846014059,0
111150480493,1
111155985518,4
111121546352,6
110769388661,0
110107212927,0
111158180994,0
112664165506,0
112630480006,0
112506682504,0
112527883401,0
111849946250,0
112526965900,0
111849946255,3
111849946258,3
112522280082,3
114665667743,0
112538369186,0
114145180836,0
112623369383,1
110101216425,0
112560880809,0
112520969388,7
112508583086,0
111801646258,1
111844146355,2
114745982132,25
111844146357,0
112507665589,0
114110282938,0
114711280830,0
114199280836,0
110912617671,1
112661183687,0
114804767945,9
111155985612,4
111150480594,1
111154314451,0
111159885014,3
110940273879,0
114740280536,0
111152413913,1
111152413914,3
110127135964,0
112524180700,0
111150185697,0
114837667042,0
111154380014,16
110846917871,1
114116082932,0
110100135162,3
112633265402,2
111499295996,0
111154216190,0
111440116991,0
100000021759,0
111140846850,0
110942371075,0
114605669642,0
110701133067,0
110918417678,6
111144746257,39
114746080530,0
114191482133,0
110147616025,2
112503569689,0
110913010971,0
112525983005,0
110708735262,0
111426813215,1
111155985694,0
111155985697,8
110341471522,0
111155985699,0
112508583206,0
111159885099,7
114826067246,53
110385315120,0
110978972976,0
114803653943,0
111803219258,0
114828950846,0
114744180035,0
110762835268,0
111803546956,0
111154085198,0
112505765204,0
114197282134,0
110918810972,4
111193013598,0
114665667943,2
114831867243,0
114665569648,0
110101216628,4
110722235768,0
110171635066,3
110171635068,0
111826746750,0
112525983105,0
111156084098,16
114800967047,0
111159885194,8
111159885198,0
111451913614,1
114711182736,0
111851748754,0
114711182739,0
114821053842,2
114715082133,1
110940372375,0
111150480791,0
114796182937,4
114868567449,1
111154314651,0
112524082588,0
110769388961,0
111150185890,0
111104146853,0
111450013098,0
110108818860,0
110911110573,0
114747882932,0
114747882933,1
112527883704,0
110917172670,0
110876310978,2
112629169602,6
114806767045,0
114743393734,0
110104133066,0
111150513616,0
112529882586,0
111801646557,4
110946074079,0
110106918369,5
111421013497,0
114824953341,3
111159885310,0
114824953344,3
111128985091,0
110724333066,0
111421013515,0
114722782732,0
111146548750,0
112524082702,0
110945517072,0
110948072976,0
110107016724,0
110173535767,0
112630283803,0
111849946652,6
114802867741,0
110910717471,0
114713280033,0
114743393830,0
114831867442,2
114826853940,3
114822856245,10
112602365501,0
112508583488,4
111844146755,5
112524869187,0
112520183380,1
114199182932,0
112669769303,0
114715180634,0
110839610973,4
111855746656,0
112565665382,0
112505765483,0
112506486382,5
100000022129,0
112527883889,3
114837667447,1
114862767741,3
111150513794,0
112527883907,0
110322171525,0
111154413191,0
111154085511,0
110100135562,0
114743393935,1
112525983381,0
114831867541,2
110701035160,0
111457713817,0
112627465880,0
114822856346,1
111129116317,12
112508583585,0
112522280609,0
110106918564,29
110107573925,1
111844146854,0
111451913896,0
111844048553,1
110947417771,2
111855419051,0
112606265004,1
112525983408,0
110934310577,0
112508583601,0
110320271029,4
112525065909,1
114792382134,0
112528965305,0
112520183483,15
111156084412,0
110940372675,0
114719080133,0
110106033862,0
110976417479,0
111803219658,0
111154380495,0
114744180431,0
110148173524,0
111152316116,13
111156313817,21
111150513891,0
112506486500,96
114802867940,9
111150448358,0
110326071020,6
112522280687,9
110304673526,0
110104035063,0
110347173623,0
110104035068,0
110946074377,0
112524869388,0
110380171023,0
114745982736,0
111848046353,0
111426813719,0
110916910874,0
114114182938,1
111152316191,1
112536665889,0
111459516195,1
110387871529,3
110101118767,1
110020673328,0
111855648559,0
112520183608,1
112536469305,0
110706835260,5
110148173629,0
111196585790,3
100000022335,1
110177533764,0
111807446852,0
111450013511,0
112522280781,2
110101610321,7
110872117073,0
111154413397,0
114823053145,0
111157985115,12
112525983582,4
112503865184,0
111426813793,0
112503865185,1
110184873827,0
114627067746,0
111158116197,0
114724880235,0
111844048750,1
111844048752,13
111152480115,7
110916910975,0
112508583809,0
111190916996,0
110302773125,0
110976417670,0
112536469383,0
110101118860,1
111191113612,0
100000022417,0
111803219859,5
112668065704,0
114820169642,11
111857319852,6
111158280110,1
111146516399,2
111453913010,0
114661867446,0
114713182138,0
114661769149,0
111847915455,0
110146371521,3
111154413514,0
112508583882,0
112522280906,3
110101217229,1
114110480331,15
111809019855,0
111444213712,0
100000022481,0
114724880330,0
111822946259,0
111154216917,0
111455813598,0
110976810976,0
111152185312,0
100000022499,10
112528965604,0
114829967340,9
111148613615,0
114808569840,0
114715082737,0
110385315826,0
112625565683,0
114667569143,0
111152513016,20
112527065080,13
112629465082,0
111152513019,0
111154380796,0
111859646459,3
110105018366,3
110105673726,15
111846146055,0
111142813714,0
111840215058,0
110120714262,0
110932017175,3
110103314461,0
111154216992,1
112521265187,25
114831867943,0
114831769640,0
114822856745,0
100000022571,1
110722433068,0
111840346157,0
114626969643,0
112521265200,6
110841217075,1
110171635765,11
110943617077,0
111448113212,0
111148613695,0
111148613699,19
110772535369,0
112528965707,0
114829967448,7
110843510873,1
112630480986,0
110148173924,0
110766735461,4
111424913510,0
112505569389,0
110872510574,0
111154380912,0
110343471220,0
114197282933,0
110917271671,0
112538665085,0
112663183486,0
111853846656,0
111129313410,0
110101512325,0
110104133765,38
110167933061,9
110308573320,0
110914617478,0
110103773329,0
112529883284,0
100000022677,0
110943617175,0
111805448355,32
111191113892,0
111159885990,0
110320173224,0
112528965802,4
112600465582,0
112660365486,0
114796380334,0
112532865204,0
112536469684,0
111158280391,0
112629465288,0
110169735369,0
111453913291,0
111803646156,0
112509665484,0
110945517774,0
114790482130,0
110973272277,1
110917271772,0
110932017373,0
110120714469,35
110125433061,0
114806767848,0
100000022761,0
110103773424,0
110849310970,2
111809446151,2
112503865607,0
100000022801,0
112501965086,0
112506683684,0
111842246954,0
111803646254,1
110973272377,9
111158280511,0
111158280517,0
111154413895,10
111158346055,1
112521265482,0
110101217621,0
111152480597,0
110943617371,4
112623665506,0
111822946659,0
111826846058,0
111152284012,15
111140716917,0
114804769143,1
110919172475,0
112600269184,0
112664265089,0
112600269186,3
110937817479,0
111859646855,1
111152513418,2
111499985291,0
110127235468,0
111146746256,0
111803646353,2
111842148757,16
112505569686,0
111446213016,0
111801319852,0
111146713517,0
110385873326,0
111453913517,2
112503865781,0
111158313398,0
111152480695,0
114605867445,0
114742280633,0
111152284098,0
111158313412,0
114728780231,0
111826846156,0
111152513493,0
112507765205,0
110878310875,1
110776435165,0
114749293032,0
112524280304,0
110103216627,0
110103216629,7
112667869686,0
112667869687,3
110706835965,0
112527065609,0
110100333066,12
100000023051,0
114828067342,4
110121435664,0
111152480790,1
114665767447,2
114742280731,3
112525165086,1
114826953249,0
112529883684,0
111426716198,0
112606265900,0
110913110575,0
110913110576,12
111158116914,0
111809446452,0
112660365880,0
114822267449,0
110320173627,0
111195013691,0
114796380732,0
111459516993,8
111150580290,0
112532865607,0
111121646154,0
112536765002,0
114829050447,0
110148371024,0
114749293137,0
112524083802,0
111846146651,2
111846048350,9
112501965408,0
112509665889,0
111846048354,7
112527065700,14
114999280232,0
110949417577,11
111192785515,3
111840019052,0
112530965105,0
114743591539,0
110942372470,0
111150613111,3
110914617979,2
110944010875,0
112623469181,1
111140913790,0
111840346750,0
114623169148,0
111152284292,0
110308573829,0
110705033862,0
112606069384,0
110726333068,0
114746180237,1
112532865686,9
111426716313,3
111809446554,0
114822267545,1
110101414569,0
114749391531,0
114749391533,0
112527065780,0
114722980532,0
114833867449,0
112527065786,1
111803548350,0
111158280895,0
111803548359,0
112509469386,0
111150613196,0
114718393037,0
112530965201,4
110142571220,0
111453913812,1
111196685016,0
114717180632,0
112521265886,1
111857746655,0
112623665888,0
114149180130,0
111847719653,1
114742280937,0
111844246250,1
110107116267,0
110943617772,0
112529883885,4
111844246255,0
114634867446,1
111842214652,5
111191016196,0
110162133766,0
112524280585,0
110940472076,0
111803319054,0
112536765200,0
114121982736,0
114740282131,0
114718982932,2
110148371224,0
112562783002,1
114833867546,0
114629067548,0
110703035165,0
110108918560,0
110949810978,5
111142716198,0
112527983403,2
114743591732,0
110917272375,0
114743493434,2
112500065084,0
110184973121,0
112623665988,2
111102346059,2
112508683083,0
110107018061,2
110107214669,0
112508683084,0
111156380496,0
114110382933,0
111444116310,0
114724782933,0
110768735064,0
114746082133,5
114746082138,19
111156085595,1
114624119646,2
111851848551,0
111142519656,0
112532865903,0
112524084080,0
112524084083,11
111129019256,0
111152513917,0
110148273022,0
112527983487,4
110941717376,35
111499985793,2
110173733762,0
112527065985,9
112660169601,0
110107116421,2
111154119557,0
111154480010,0
111108146059,0
111803548557,0
114718393232,0
111150285714,0
111840314259,2
111840215957,0
112560882582,0
114743591830,0
112522380184,2
111196685213,1
110304773022,0
114743591839,0
114623267747,1
111444116392,0
110184973225,1
110701233067,0
111840248754,0
110943617975,0
111452013495,0
110810710974,9
111196816318,8
110768735169,0
111826846657,9
114792580033,4
114741593031,3
114838553543,27
110976517070,0
114621367248,0
114808767440,0
114808767443,0
111803319254,1
111845819352,0
114740380633,0
110106035163,7
114722980832,0
110941717473,21
111150285793,11
111154480098,0
114666750948,0
111154185190,0
112523265001,9
112530965489,0
111150613498,0
110385873920,0
114743493634,1
114747491330,0
114743493639,0
114828067847,3
110120518667,0
111426913298,1
110109312020,0
111847719956,0
112522183703,1
111144813598,2
111156085796,16
114822169640,0
114822267945,0
112529065006,0
110345471023,0
111803614255,82
114822169646,0
110874117175,0
114724193338,0
114740380730,0
114740380731,0
110385316927,3
111154185291,0
111156413515,14
114726880332,0
111154185295,0
111156216911,8
112530965585,8
111840314452,0
111840314459,1
110936310879,0
111158248555,0
111457813614,0
111857648751,0
111193113715,0
110147912823,8
111444313210,56
112525165701,1
111848146056,6
110814610570,2
111826748555,0
112536765583,0
112520283285,0
112524280986,6
114821153946,0
112524280989,6
112664265887,0
110105871525,0
111159985317,36
112604169382,0
114744280235,3
114198693039,0
112526869680,0
112526869682,37
111150646451,0
111442216116,0
111150613691,0
114820367548,8
112608265409,0
111154185411,11
112506488006,0
114665669843,0
110142473428,1
110946272471,0
111154513111,2
114721080537,0
112522380508,2
111156380897,0
110147716325,0
111805646055,0
111805646056,1
110845117673,0
110708835569,0
111144813810,0
114826167540,8
114711282933,6
112567469303,1
111452013816,0
111803614457,0
114711282935,0
111855846651,0
110183073020,0
114868667644,0
114715280638,0
110123435263,0
110162035967,0
112523265282,0
110020773124,0
112625665284,0
112505865483,0
112506783004,0
111457813793,1
114824267042,0
111807448356,0
114824267045,2
114141480231,0
114806867240,2
114806867242,0
111853946155,0
110100333868,13
110101710127,0
110101710128,0
110120518962,1
111196685619,0
110942471476,0
112500065587,0
110329873720,0
114721080633,0
114721080636,0
111156380990,1
111154513217,0
110879917378,0
111156380993,0
110107673925,20
111844246857,7
111127348556,1
112525165906,0
111152285012,0
114118280535,0
112536765784,0
111490516315,2
110934017378,0
111191213411,0
112565765480,0
112505865582,3
112527983983,3
114740282737,0
111154480499,4
111146616193,0
111850046856,0
114713380236,0
112560883085,0
110326171026,0
111150613910,9
110103971224,5
111158085019,0
110129235360,0
114724980133,0
111152285094,0
110726333863,9
111144846759,0
111805646250,0
111801648557,0
111844246959,0
111455913392,0
112529065401,4
111846114756,17
110166033862,0
110387971529,0
110916617677,0
110103512529,66
112638969300,3
111421113813,0
111156413910,10
110109771226,1
112565765604,0
112530769382,0
112668165607,0
114824267242,1
110386071024,0
110101710325,0
111154185717,0
111158085113,0
110103414267,0
110104135164,1
111426913793,0
110946272777,43
114724980233,0
110768735760,0
111141013011,8
111141013016,6
110845117977,0
112536765982,15
114826167841,0
114741593634,0
110302873123,16
110302873124,0
112600565286,2
114715280937,0
114825250347,0
110940472876,0
112524183086,0
111845819951,1
114745493039,5
111455716914,2
110385317428,2
114744280630,1
110105118266,1
112520283707,0
111492613692,0
110109935165,8
110766835262,0
110843217472,0
112524183105,0
110945617474,1
114666653249,0
114726880835,0
111840314950,5
111807546951,0
112506783304,0
114790680137,1
112522380882,20
111454013013,0
111454013017,0
111146813019,0
110778435164,0
111158085213,0
111444313694,0
111853946459,0
114127980132,0
112522380901,0
112503965286,0
110946371175,6
114669569640,2
114822956649,5
111197013613,0
111801648750,0
112529065583,0
114669569648,0
110847772275,0
110105216628,7
112631465589,0
114801067647,0
112660465280,1
111195113099,12
112635365004,0
110976517773,4
114825250447,1
112520480400,0
114825053842,0
112506783380,0
110107412127,6
114824267445,0
110120814267,0
110101612223,0
111158085312,0
110104135365,4
110140016328,0
110946371274,0
110108133069,115
114831869647,0
111152285395,2
114609669843,0
112529065689,2
110934410970,0
111148713693,0
111455913698,8
110140573423,0
114829969140,0
114829969142,2
110843610872,0
111459813117,0
112660465406,0
112625665800,0
112565765902,0
112506783503,0
114713380630,0
111446116119,0
111428716318,0
110120814368,0
114806867746,0
111129413412,1
111141046053,1
111158085414,1
112535783206,0
112503965483,0
111152580397,0
112522184504,3
110101612364,3
112529983309,0
114745591632,0
112536569681,0
110183073620,0
112520283989,0
111144716118,0
112536569686,0
111455913816,0
112536569687,1
112625665880,2
114621269845,0
112509765480,0
111846246253,0
112524183408,0
112535783281,0
112527165300,26
114636769145,0
114824267643,25
110120814461,0
110917371775,0
111496513412,0
110101612421,0
110101612425,3
111158085518,1
114822956943,1
114747393936,12
110103873426,5
110107314067,0
114631067546,0
110105216929,1
111842412453,0
112602269605,1
114800969648,0
112660465585,0
111156185012,3
111842019253,3
112524380087,2
114796382136,1
114796382139,28
110186973120,0
110944372674,0
111152613315,0
112524380102,0
111450113993,0
111842346958,4
110945617875,0
111846246356,5
111156316118,7
112629565406,2
112560883680,7
112538765283,0
114828167140,2
111154513894,0
110942472171,0
112535783405,0
110107412462,0
110944110575,0
112535783408,2
110103218165,10
114127980534,14
110107314169,2
111141013497,0
111840446458,2
112637069305,0
111423113214,0
111490516995,0
111805646856,0
111152580617,0
111152580619,11
110384171020,0
112564586507,0
114199480334,0
114118182930,0
112524380184,0
110818510878,0
110101973024,13
112520480801,2
111442216997,1
111150385190,0
110105118761,0
114828953643,2
111454013490,1
110872610871,0
111158085693,1
114790680639,2
112569665607,0
112522283081,1
110942472273,0
110107314260,12
110942472276,0
110104135766,4
111453816919,0
112662169684,0
111152285791,1
114724980831,0
111140816993,0
111158413414,1
111156185191,0
111148746857,0
111448213612,1
111842412654,1
111855519858,0
112529983608,0
111421016192,0
110144571528,0
110169835660,0
112520480908,11
111428913295,17
112527165584,1
110107216020,0
114748180632,1
111146813594,0
110173735067,0
111146813595,0
114803067041,0
112527165608,0
114794580136,0
112569665706,17
112538765485,0
110914717870,0
110120618162,0
110347471027,1
110142671028,0
112535783604,3
111857846454,1
111158085815,28
110107314362,0
114145380538,0
110101416126,0
111840348351,0
111847819457,0
111840348358,0
114119493839,0
112525265104,0
110109116627,0
114749982932,33
110772635863,3
111152285911,15
112529983703,0
114711480536,0
114822269144,5
110162135261,7
110878410975,0
111150680293,0
111152416997,0
111199013095,0
110937917676,0
110937917678,1
111121746158,2
114749393135,0
111150385394,0
111859648755,0
110948272373,1
114722982135,29
114639620344,26
110932510973,1
110173735169,2
112604465409,0
111158085892,1
111846148357,2
110100171021,0
110919010573,1
112526280982,2
114743593239,0
110185171225,0
110107412762,1
111152580891,8
110103218460,57
114665867548,0
