userid,tages_num,keywords_num
111107248758,4,5
111107346857,5,10
111107448353,0,0
111107646458,0,0
111107646851,10,0
111107648752,1,0
111108046051,3,0
111108048551,0,4
111108146059,1,0
111108246855,2,2
111108248756,2,4
111108346851,6,6
111108546659,10,4
111108546852,6,3
111108548555,0,0
111108748352,4,0
111108846457,3,0
111108846458,6,6
111108946053,4,0
111109046456,7,0
111109148353,1,0
111109148355,1,0
111109346850,0,0
111109746259,0,0
111109746452,4,0
111109746456,5,0
111109748753,10,13
111109846254,10,4
111109846256,10,4
111109846259,0,5
111120016318,4,5
111120113696,8,3
111120146055,3,20
111120246050,2,5
111120313895,3,5
111120513014,4,0
111120513597,1,0
111120513717,3,0
111120546250,2,0
111120546452,0,0
111120713096,4,8
111120716117,4,0
111120746057,0,0
111120748353,4,0
111120816194,10,2
111120913413,3,0
111120913419,4,0
111120913797,4,0
111120948757,6,3
111121146051,8,0
111121146653,0,3
111121146854,0,5
111121346856,0,0
111121348758,7,0
111121546958,1,0
111121719751,0,0
111121746758,7,0
111121746852,6,0
111121746853,3,0
111121748358,0,11
111121819253,3,0
111121819256,0,0
111121819859,0,0
111121848558,6,6
111121946350,6,0
111121946753,3,0
111121948359,9,0
111122048550,10,0
111122148358,4,0
111122185691,3,2
111122213219,9,0
111122216991,10,3
111122246850,4,0
111122248557,4,0
111122313817,8,0
111122316191,0,0
111122346455,0,0
111122413219,2,0
111122413618,2,0
111122585710,0,0
111122613697,3,3
111122646057,4,8
111122646455,0,0
111122813896,2,3
111122846258,4,0
111122846855,7,0
111122913115,0,0
111122946052,9,3
111122946657,5,0
111122948351,7,0
111124013296,2,0
111124048351,4,0
111124148359,0,0
111124185296,2,0
111124213695,4,2
111124248351,3,7
111124313517,2,0
111124316313,9,8
111124346858,2,0
111124413091,2,0
111124413619,1,5
111124413912,4,5
111124446854,0,5
111124713497,2,0
111124748757,5,0
111124748759,0,0
111124813516,0,0
111124813791,3,2
111124885697,10,4
111124913415,9,4
111124916312,0,4
111124916315,0,0
111124946453,0,0
111124946456,0,0
111124946853,0,0
111124948756,0,0
111125048353,7,3
111125146257,4,3
111125146450,10,0
111125248358,0,0
111125248550,0,0
111125346859,5,5
111125646850,5,0
111125648350,10,0
111125748757,0,5
111125848356,0,3
111125948556,0,0
111126048756,5,3
111126113291,3,0
111126113815,3,5
111126146851,10,7
111126148554,5,2
111126313816,10,0
111126316111,1,0
111126346658,6,6
111126346950,7,5
111126413290,1,0
111126446659,2,0
111126513097,0,0
111126613990,4,0
111126616394,2,0
111126646057,3,0
111126746658,9,0
111126848550,4,0
111126946055,4,3
111127348556,10,6
111127546455,7,0
111127546652,0,12
111127646856,3,0
111127846057,0,0
111127848356,5,3
111127948752,1,3
111128046150,9,0
111128048751,4,5
111128085217,2,0
111128146952,0,0
111128246253,4,3
111128248759,0,0
111128285093,4,0
111128285519,0,0
111128313496,4,0
111128346056,0,0
111128346259,9,2
111128348755,0,0
111128348757,9,11
111128413790,4,5
111128413792,4,0
111128413818,3,0
111128448356,9,0
111128448359,3,0
111128485292,3,0
111128485692,2,0
111128546853,0,0
111128548352,4,0
111128619454,10,13
111128713091,2,0
111128816395,4,5
111128819650,0,4
111128913119,4,5
111128913211,9,9
111128946850,0,0
111128948752,8,0
111129019256,3,0
111129046053,5,0
111129046150,1,0
111129048756,5,0
111129146451,5,0
111129146854,0,0
111129148755,0,8
111129213112,9,0
111129219058,0,0
111129246652,10,7
111129346159,8,10
111129348552,1,0
111129348758,10,5
111129416110,4,2
111129446458,0,0
111129446654,1,0
111129512155,10,0
111129512553,3,2
111129516992,4,3
111129546452,0,0
111129546454,5,0
111129646854,7,0
111129746056,0,0
111129746255,0,0
111129746858,6,0
111129748759,5,0
111129846056,1,0
111129846456,0,0
111140013713,0,0
111140016199,3,5
111140019656,3,2
111140048356,1,0
111140113090,0,0
111140146952,7,0
111140213015,0,0
111140213716,0,0
111140246153,7,0
111140246958,4,0
111140346454,0,0
111140346951,4,2
111140446452,10,3
111140446659,3,0
111140446856,4,10
111140448359,0,0
111140513515,5,2
111140516190,3,0
111140548353,6,0
111140613091,3,0
111140613511,10,8
111140616311,1,0
111140646456,3,0
111140646759,10,0
111140648555,4,8
111140713617,9,3
111140746153,6,0
111140746659,0,3
111140746757,0,0
111140746950,10,0
111140816993,9,9
111140846456,6,0
111140846850,3,0
111140848757,4,3
111140913790,0,0
111140948351,0,0
111140948556,0,11
111141013016,8,0
111141013497,10,0
111141046053,2,0
111141046658,3,0
111141113716,4,10
111141116117,0,4
111141116313,3,7
111141116394,2,5
111141116997,5,7
111141148351,3,0
111141148759,2,0
111141213411,2,0
111141213416,3,0
111141213898,0,0
111141216310,8,2
111141246559,3,0
111141246753,3,7
111141313211,0,0
111141313393,4,0
111141313597,5,0
111141313998,5,3
111141316195,0,0
111141346451,0,0
111141385211,4,0
111141413112,9,6
111141413815,0,0
111141413892,0,2
111141416315,3,0
111141513413,0,0
111141548350,8,13
111141548355,3,3
111141548357,0,0
111141646055,2,0
111141713217,0,4
111141716397,9,0
111141746456,10,0
111141746655,3,3
111141813099,3,6
111141816192,7,0
111141885692,5,5
111141913998,3,0
111141916311,5,0
111141946353,0,0
111141946454,10,0
111142013010,0,0
111142013719,10,8
111142048355,0,7
111142146059,0,0
111142146953,0,0
111142213796,2,0
111142246452,0,8
111142246954,9,0
111142313695,3,0
111142346158,2,0
111142346859,4,0
111142413090,5,6
111142413511,10,0
111142413611,8,0
111142513611,0,0
111142519656,5,3
111142546158,0,0
111142546553,0,10
111142613214,10,0
111142613217,0,0
111142613793,10,5
111142614154,1,0
111142614753,0,0
111142614856,10,3
111142614952,10,0
111142615357,4,3
111142619157,3,0
111142619551,4,0
111142619654,0,0
111142619752,4,0
111142646350,0,0
111142646357,3,7
111142646550,5,0
111142646556,0,0
111142646751,0,0
111142646757,4,0
111142648357,10,0
111142648556,7,3
111142713411,10,3
111142813714,0,0
111142816110,0,0
111142916992,10,3
111142916996,10,2
111143013793,9,3
111143085692,1,0
111143116399,10,2
111143116998,4,0
111143146555,1,3
111143185217,1,3
111143213110,5,7
111143213214,4,0
111143213715,5,0
111143213992,0,0
111143246951,7,0
111143313198,1,0
111143313396,1,3
111143313717,4,12
111143346350,0,0
111143346359,3,2
111143346457,2,0
111143346654,10,0
111143346856,9,0
111143413499,0,0
111143413894,4,7
111143446054,0,0
111143446257,5,0
111143446651,8,6
111143448755,1,2
111143513516,0,0
111143516119,10,7
111143546456,0,0
111143585014,10,0
111143613013,3,0
111143613016,0,0
111143613692,10,6
111143613810,4,5
111143616312,0,0
111143646651,7,0
111143713199,3,0
111143713393,4,3
111143713693,9,2
111143716397,4,3
111143716998,0,3
111143746154,0,6
111143746852,5,0
111143748751,1,0
111143785210,1,3
111143785294,4,5
111143785717,10,3
111143785990,3,2
111143885515,1,8
111143913198,0,4
111143913992,0,3
111143946651,2,0
111144016196,0,0
111144046152,7,0
111144046859,0,8
111144113092,6,0
111144146155,10,3
111144146358,3,5
111144146857,0,4
111144185794,0,0
111144213414,4,2
111144213693,0,3
111144213991,6,3
111144313095,0,0
111144316990,10,11
111144346355,1,0
111144346552,5,0
111144348757,0,0
111144413099,5,6
111144446559,0,0
111144513417,0,0
111144513494,0,0
111144613213,1,5
111144613913,0,12
111144716111,4,9
111144716118,0,0
111144746257,4,44
111144748551,9,5
111144813598,4,0
111144813810,8,0
111144848351,6,0
111144946950,0,0
111145013091,4,0
111145013297,4,4
111145013713,3,8
111145013792,0,5
111145046356,3,0
111145085390,2,0
111145113616,0,0
111145113690,0,0
111145113911,2,0
111145116399,1,0
111145116919,10,0
111145146251,2,0
111145146254,0,0
111145180515,4,5
111145180710,4,2
111145180917,3,0
111145182311,10,0
111145185595,9,8
111145185795,3,11
111145187019,0,0
111145188214,1,0
111145188296,10,6
111145188396,3,0
111145189216,0,3
111145189610,6,0
111145189913,0,0
111145213491,3,0
111145213792,4,0
111145285210,0,0
111145285218,4,5
111145313092,0,0
111145313211,9,7
111145380515,9,4
111145380696,0,6
111145380715,10,0
111145385093,6,13
111145385393,0,2
111145385614,0,3
111145446854,10,6
111145448759,10,9
111145480013,0,11
111145480312,4,5
111145480396,3,6
111145480593,6,0
111145482799,10,0
111145484096,5,3
111145484619,0,0
111145485291,4,0
111145485915,4,6
111145488010,10,13
111145488496,10,9
111145489710,0,0
111145489790,3,9
111145489991,0,6
111145513210,7,0
111145513396,9,0
111145513892,0,0
111145516994,0,4
111145546451,0,0
111145548759,9,0
111145580013,4,0
111145580413,4,0
111145580719,0,0
111145613193,0,6
111145646155,8,0
111145646256,0,8
111145646451,8,7
111145646452,3,0
111145648756,2,3
111145680592,3,6
111145680694,4,5
111145680892,1,0
111145716995,0,0
111145746054,3,0
111145746554,4,0
111145813312,2,7
111145813317,0,0
111145813995,10,7
111145816398,8,2
111145846052,4,0
111145846756,0,4
111145880214,1,2
111145885190,8,0
111145885496,0,2
111145885693,0,0
111145885914,0,11
111145913816,5,0
111145916917,2,8
111145919852,0,0
111145946656,5,0
111145946755,4,3
111145946955,2,0
111145948354,8,0
111145948355,0,0
111145948755,0,0
111145980318,9,9
111145980510,4,9
111145980714,8,7
111145985612,9,0
111145985690,4,10
111145985898,2,0
111146016991,4,4
111146046053,3,4
111146213210,7,0
111146213212,0,0
111146246456,4,0
111146246858,10,0
111146313096,10,0
111146313498,10,6
111146346459,0,0
111146413013,5,4
111146446055,1,0
111146548750,0,0
111146613512,2,0
111146616193,5,0
111146646250,6,0
111146648751,9,0
111146716197,8,4
111146746058,3,0
111146746256,0,3
111146813019,10,0
111146813594,3,0
111146816911,3,0
111146848758,5,0
111146916994,3,0
111147013116,5,0
111147013312,4,6
111147013991,6,4
111147016996,3,6
111147046251,0,0
111147113218,0,0
111147146550,0,0
111147146852,0,0
111147148550,3,3
111147213514,0,0
111147213597,3,0
111147246155,5,0
111147313810,0,0
111147313897,3,10
111147313998,5,0
111147316197,0,0
111147319458,0,0
111147346655,0,0
111147348751,7,0
111147416312,0,10
111147419858,0,0
111147448555,4,0
111147516310,2,5
111147546150,0,0
111147546358,0,0
111147613013,0,4
111147613113,6,0
111147613196,3,7
111147613890,10,3
111147616994,3,0
111147619855,10,0
111147646654,5,0
111147646753,0,0
111147646855,5,0
111147713095,0,4
111147713098,8,14
111147713613,5,5
111147716192,0,32
111147716197,1,9
111147716316,0,0
111147716998,0,0
111147746159,0,0
111147813091,6,7
111147846056,0,2
111147846255,10,7
111147846952,0,0
111147913792,4,0
111147916311,0,0
111147916914,10,9
111147946150,0,0
111147946853,1,0
111148016316,1,0
111148116195,6,2
111148146253,10,3
111148146954,1,3
111148213818,0,4
111148248755,0,0
111148316119,0,0
111148346756,0,0
111148346957,0,4
111148413794,0,6
111148446056,10,0
111148513018,0,0
111148613615,0,0
111148613695,3,0
111148613699,10,15
111148646856,2,0
111148716198,0,0
111148746857,4,0
111148813718,0,0
111148816193,8,0
111148846653,0,0
111148846753,0,0
111148846754,0,2
111148913413,3,0
111148913690,4,0
111148913696,10,2
111148916315,0,0
111148948557,0,0
111148948558,0,4
111149013916,9,9
111149046453,3,0
111149048350,7,0
111149113410,2,0
111149113516,2,0
111149146951,0,3
111149246052,3,6
111149313496,0,5
111149313591,0,0
111149313797,4,9
111149348751,10,0
111149416191,0,5
111149416996,10,4
111149513792,5,0
111149548752,3,0
111149548753,9,0
111149613818,0,2
111149713216,2,0
111149713416,2,15
111149713617,4,0
111149713692,4,9
111149746452,0,0
111149813794,2,0
111149846657,4,0
111149913093,7,0
111149913897,1,0
111149946257,0,0
111149948556,6,6
111149948559,6,2
111150013195,0,0
111150013496,0,3
111150013519,9,0
111150013610,1,4
111150046051,0,4
111150046052,0,0
111150084416,3,0
111150085110,6,7
111150113114,10,4
111150113712,3,0
111150116198,7,0
111150116994,4,3
111150185316,2,3
111150185394,9,5
111150185890,0,6
111150213615,0,2
111150280210,0,6
111150280692,0,0
111150280717,4,10
111150285793,3,0
111150313112,7,2
111150380018,0,7
111150385190,0,0
111150385394,9,8
111150385717,3,0
111150385816,7,0
111150448358,3,0
111150485295,2,0
111150485415,7,6
111150485518,4,0
111150513616,0,4
111150513891,0,3
111150580290,2,4
111150585593,10,0
111150613111,8,4
111150613196,10,3
111150613691,3,6
111150613910,10,6
111150646451,0,7
111150680293,8,0
111150680499,4,4
111150685895,2,0
111150780698,3,5
111150780715,2,0
111150780812,4,4
111150785899,3,8
111150813197,3,3
111150813799,2,0
111150813919,0,11
111150816196,4,0
111150880617,4,3
111150880696,0,0
111150880798,3,0
111150913010,10,7
111150913618,0,5
111150913818,3,4
111150913896,0,5
111150980219,5,6
111150980416,2,0
111150980717,3,8
111150984614,0,7
111150985091,0,0
111150985193,8,0
111150985795,10,0
111151013019,0,7
111151048759,0,0
111151085610,4,0
111151085919,4,6
111151113210,2,0
111151146854,0,0
111151185119,2,6
111151185796,8,3
111151216318,4,10
111151248359,4,0
111151285399,3,5
111151313092,4,3
111151313411,6,0
111151313492,9,0
111151385297,9,10
111151413097,8,6
111151413194,9,2
111151448558,5,4
111151485418,0,0
111151485615,10,0
111151485913,10,12
111151585117,3,0
111151613794,2,0
111151616110,10,0
111151616112,7,0
111151646854,3,4
111151713699,1,0
111151748552,0,0
111151813616,0,0
111151848554,3,3
111151916311,2,0
111151948558,0,0
111151985199,1,0
111152080211,8,7
111152084891,4,7
111152084899,0,0
111152085311,9,8
111152113111,3,6
111152113493,8,7
111152116190,0,0
111152180611,3,0
111152180910,10,0
111152185312,4,0
111152213393,3,0
111152213795,10,5
111152213812,5,3
111152216919,3,0
111152280892,0,0
111152284292,4,7
111152285012,1,5
111152285094,3,0
111152285911,3,7
111152313097,3,0
111152313892,4,4
111152316116,3,12
111152316191,4,7
111152380198,4,2
111152380591,2,0
111152380595,4,2
111152385098,4,7
111152385218,4,6
111152385291,3,6
111152385813,4,6
111152413299,4,20
111152413913,8,14
111152413914,5,5
111152480597,4,3
111152480695,3,0
111152480790,8,6
111152485910,2,0
111152513019,10,0
111152513418,2,0
111152513493,1,8
111152516117,2,0
111152580619,0,0
111152580891,3,0
111152585598,3,0
111152613315,0,0
111152616996,1,7
111152680019,2,0
111152680899,4,5
111152682399,1,0
111152682899,3,5
111152685418,6,5
111152685998,2,5
111152713518,4,3
111152713590,4,0
111152713593,8,0
111152716316,0,14
111152716394,4,0
111152780092,3,3
111152784094,3,4
111152785791,0,0
111152880996,8,0
111152882196,3,4
111152882917,0,0
111152913098,0,0
111152913695,10,0
111152980191,4,7
111152980314,3,0
111152980419,3,0
111152985019,2,15
111152985291,0,0
111152985318,1,7
111153013111,0,3
111153013898,2,0
111153016995,6,0
111153085596,5,10
111153085995,2,7
111153146454,9,4
111153148551,4,5
111153185799,3,0
111153185812,5,0
111153213699,1,2
111153285414,3,0
111153285719,0,0
111153285819,0,0
111153313096,3,12
111153313112,3,0
111153313695,4,0
111153313715,10,0
111153316999,7,3
111153380614,3,0
111153413618,0,0
111153413793,10,13
111153413799,7,0
111153480697,2,6
111153513693,0,0
111153580415,0,0
111153585691,3,6
111153585811,10,6
111153585997,10,0
111153613015,2,4
111153613497,8,0
111153616113,4,6
111153680298,3,2
111153713990,7,2
111153716116,4,0
111153780093,10,4
111153813392,3,0
111153916919,2,0
111153946057,2,0
111153980716,4,16
111154013215,4,9
111154013793,4,4
111154013810,0,12
111154016194,9,0
111154048750,10,3
111154080295,0,0
111154085198,0,11
111154113616,0,4
111154113817,0,9
111154114456,10,0
111154114953,3,0
111154116917,8,6
111154119557,3,0
111154146251,3,3
111154148355,10,6
111154185190,0,7
111154185291,9,3
111154185411,5,0
111154213597,5,5
111154213697,9,3
111154213791,7,5
111154280693,3,4
111154285096,0,0
111154285491,4,11
111154310755,3,0
111154311153,10,2
111154312158,8,0
111154312350,3,0
111154312352,0,4
111154312453,4,3
111154312751,0,0
111154313257,0,0
111154313359,10,5
111154313452,5,3
111154313455,1,0
111154313550,0,6
111154313856,4,0
111154313858,0,0
111154314451,0,0
111154314556,0,0
111154314657,0,0
111154314950,0,0
111154315056,3,0
111154315550,3,0
111154317958,0,4
111154319059,0,7
111154319357,7,3
111154319452,7,0
111154319551,0,10
111154346156,2,2
111154346157,0,0
111154346652,0,0
111154348757,2,0
111154380495,4,3
111154384110,7,5
111154385190,1,4
111154385214,10,5
111154385594,10,6
111154394957,0,3
111154395155,3,0
111154395356,10,5
111154395750,1,0
111154413397,4,5
111154413514,0,0
111154448356,0,2
111154480010,4,4
111154482215,0,0
111154482698,4,3
111154482810,9,12
111154482994,0,5
111154485595,0,3
111154485799,4,0
111154485892,0,0
111154513894,4,2
111154546457,3,0
111154580290,0,0
111154580490,1,2
111154584219,0,0
111154585919,4,3
111154613515,0,6
111154613718,10,14
111154616313,0,8
111154646957,0,0
111154648755,4,5
111154680217,8,5
111154680418,4,10
111154680518,9,0
111154680893,0,5
111154685298,0,8
111154713994,0,2
111154746059,0,0
111154746551,0,5
111154746553,5,0
111154785012,3,0
111154785510,2,0
111154785799,3,0
111154785914,4,0
111154813897,1,5
111154813995,4,0
111154846655,3,8
111154848759,10,0
111154880416,4,2
111154880593,3,5
111154885810,0,15
111154885812,10,5
111154885919,4,5
111154913898,3,3
111154916911,3,26
111154946253,7,0
111154980810,3,5
111154982015,0,6
111154982617,10,4
111154984218,10,11
111154984910,4,0
111154988116,0,6
111154988392,9,6
111154988417,10,5
111155013690,0,0
111155019058,0,0
111155019458,0,4
111155046051,0,5
111155046656,0,0
111155046855,0,0
111155113016,1,3
111155113090,5,0
111155148551,0,0
111155213398,4,0
111155248751,5,3
111155285891,4,0
111155316119,10,3
111155348756,4,0
111155413119,4,3
111155416990,4,5
111155580614,3,4
111155585799,1,3
111155646655,3,9
111155648354,8,4
111155716115,0,0
111155813695,0,0
111155816119,3,0
111155846457,0,0
111155885295,0,5
111155885593,2,5
111155913214,2,3
111155980099,1,6
111155985518,0,0
111155985612,4,0
111155985697,4,6
111155985699,2,8
111156013415,4,0
111156016318,3,3
111156084098,4,2
111156085595,9,6
111156085796,3,0
111156116113,7,0
111156185012,10,2
111156185796,0,5
111156185897,4,6
111156216911,9,4
111156285313,4,2
111156313817,4,0
111156316118,3,4
111156380496,0,0
111156384219,3,3
111156384698,2,3
111156413515,0,8
111156413910,3,9
111156516397,0,4
111156585095,2,0
111156585519,0,0
111156613590,3,8
111156613898,4,0
111156616394,3,9
111156680617,9,0
111156685194,0,4
111156685912,4,0
111156713012,3,0
111156713815,4,0
111156716118,4,2
111156780313,5,5
111156780513,4,0
111156784016,10,9
111156785411,0,3
111156785611,4,6
111156813790,1,6
111156813816,6,3
111156880099,3,5
111156885690,0,7
111156885698,4,0
111156885914,4,5
111156913197,4,12
111156916313,6,0
111156980495,7,0
111156980596,6,12
111156980617,0,0
111156980711,3,7
111156984814,0,4
111156985510,3,5
111156985617,0,6
111157046859,3,0
111157080211,10,0
111157085692,3,0
111157113198,3,0
111157113919,1,0
111157113997,10,0
111157213197,10,9
111157216917,7,0
111157216990,9,3
111157313016,2,8
111157313217,0,0
111157385693,1,0
111157480016,0,8
111157480690,4,0
111157485596,4,0
111157485891,4,0
111157548756,0,0
111157585115,1,0
111157613012,4,0
111157613215,3,0
111157613293,10,0
111157648357,2,0
111157685517,3,4
111157685693,3,0
111157685992,3,9
111157713716,3,3
111157716390,8,4
111157748354,3,0
111157785113,1,0
111157785617,0,0
111157813114,8,6
111157848759,0,0
111157885099,3,0
111157885119,10,0
111157885590,5,0
111157885911,0,0
111157913298,9,4
111157913316,5,0
111157913498,0,6
111157985115,0,0
111158013515,2,5
111158013790,10,15
111158013914,0,5
111158016111,3,5
111158046857,0,0
111158080594,3,6
111158085113,3,4
111158085312,0,16
111158085414,1,0
111158085518,10,6
111158085693,4,7
111158085815,2,3
111158085892,3,7
111158113199,0,0
111158116197,4,3
111158146058,10,0
111158146252,7,0
111158180219,0,0
111158180994,1,0
111158213313,0,6
111158213618,4,2
111158248555,8,0
111158280110,0,0
111158280511,7,10
111158285390,0,0
111158285419,4,0
111158313398,4,0
111158346055,0,4
111158348557,0,0
111158385494,0,8
111158385613,0,0
111158385895,7,4
111158413414,10,5
111158413795,3,0
111158413796,4,2
111158480092,5,0
111158480712,4,0
111158485392,0,3
111158485417,7,8
111158485993,0,0
111158513591,0,0
111158513916,10,7
111158516315,3,4
111158516991,9,4
111158516998,0,0
111158580099,5,0
111158580214,1,17
111158580614,10,7
111158585393,7,11
111158585793,0,0
111158613118,0,3
111158680490,0,0
111158680590,1,4
111158680910,0,0
111158685998,10,0
111158713393,2,3
111158713617,3,0
111158780799,0,4
111158785217,4,0
111158785697,0,0
111158785811,1,4
111158813219,0,0
111158813597,0,2
111158880019,3,0
111158880614,9,10
111158880798,0,0
111158913499,0,5
111158913812,10,0
111158948755,8,0
111158985212,2,4
111158985213,0,0
111158985318,4,3
111158985714,0,0
111158985798,3,5
111159085215,4,0
111159085718,9,4
111159085913,3,3
111159113499,4,3
111159113911,0,2
111159148351,0,0
111159180595,3,5
111159180598,7,10
111159185995,10,8
111159280518,0,0
111159284612,0,0
111159285316,4,0
111159285890,3,0
111159313393,5,0
111159346252,8,3
111159385116,4,6
111159485210,1,0
111159513212,1,0
111159513713,10,0
111159516911,3,4
111159580711,0,4
111159585115,2,0
111159585291,4,6
111159585411,3,0
111159585617,0,2
111159585712,0,0
111159613991,1,0
111159616311,3,8
111159713715,10,2
111159785014,8,6
111159785118,10,13
111159785296,4,0
111159785590,0,0
111159785810,2,5
111159813313,0,0
111159813318,4,8
111159816115,3,5
111159846050,1,0
111159885014,3,0
111159885194,4,4
111159885198,4,0
111159885310,0,5
111159885990,10,3
111159913317,4,0
111159913794,4,8
111159948751,2,0
111159980615,4,2
111159985317,4,9
111190013016,2,0
111190013017,4,0
111190013317,7,0
111190013591,9,3
111190016194,3,0
111190016318,4,0
111190016395,4,6
111190313296,10,0
111190313418,5,0
111190316312,0,0
111190413417,1,9
111190413793,2,0
111190513513,3,0
111190513699,0,0
111190516116,3,6
111190516994,0,0
111190613118,10,6
111190613499,6,3
111190616190,2,0
111190685212,4,0
111190713210,0,7
111190713510,0,0
111190713599,2,0
111190713695,0,0
111190713710,0,0
111190713715,0,3
111190716190,1,0
111190716195,0,0
111190813117,0,0
111190813417,4,0
111190816917,0,0
111190885215,0,0
111190885299,5,3
111190885619,0,0
111190913096,1,0
111190916996,4,0
111191013611,3,3
111191013810,4,0
111191016196,0,0
111191213411,5,0
111191216191,10,5
111191216194,2,0
111191216318,3,2
111191313011,7,0
111191316313,10,0
111191316990,2,5
111191416111,8,0
111191513014,3,0
111191513097,0,0
111191513499,9,0
111191613097,3,0
111191616991,6,4
111191713210,0,0
111191713515,7,0
111191713519,3,0
111191713716,0,0
111191813799,0,0
111191816191,2,0
111191913091,0,0
111191916112,0,0
111192013299,9,3
111192016197,0,0
111192016992,5,0
111192085297,0,0
111192113310,4,14
111192113690,0,0
111192213013,6,0
111192213596,9,6
111192213897,4,4
111192216111,3,0
111192216996,10,4
111192285214,0,0
111192313093,0,7
111192313494,10,8
111192316919,3,5
111192413214,0,0
111192413411,3,0
111192413714,1,0
111192413793,1,0
111192413898,0,3
111192416112,0,12
111192416911,3,0
111192513014,1,0
111192513516,4,0
111192513899,10,0
111192513991,9,0
111192613399,4,4
111192613414,0,0
111192613797,10,0
111192613898,0,0
111192616190,8,0
111192713612,0,0
111192713898,3,0
111192716312,0,0
111192785691,0,5
111192813693,7,0
111192813694,7,0
111192885699,6,0
111192913495,3,0
111192913712,10,12
111192913819,0,0
111192913919,1,0
111192916193,3,0
111192985615,0,0
111193013598,3,0
111193316914,0,0
111193413098,4,0
111193413519,0,6
111193416995,2,0
111193516198,0,0
111193516396,10,3
111193613012,0,3
111193716992,4,9
111193816392,2,0
111193913090,8,0
111195013691,3,0
111195216116,2,0
111195216990,0,0
111195313698,0,0
111195316914,3,0
111195413718,0,0
111195416997,9,8
111195513212,3,3
111195513294,10,4
111195613011,0,0
111195613019,0,0
111195613293,3,3
111195613519,1,4
111195613718,10,8
111195713295,0,0
111195713595,0,0
111195713816,4,8
111195716315,1,7
111195813011,0,0
111195813290,3,0
111195813499,0,0
111195813891,10,6
111195813910,4,0
111195816193,9,0
111195816199,5,0
111195816397,4,9
111195916111,4,0
111196013592,0,6
111196016391,5,0
111196113316,3,3
111196113610,0,0
111196116118,0,0
111196185290,7,0
111196185410,6,0
111196185796,0,0
111196213115,0,0
111196213498,0,0
111196213517,3,0
111196213599,0,3
111196285791,0,0
111196313196,3,0
111196313397,9,0
111196313612,4,6
111196313810,10,7
111196385790,9,0
111196413098,10,0
111196413791,0,0
111196413816,1,4
111196513116,9,9
111196516111,2,0
111196516116,2,3
111196516196,2,4
111196516399,6,0
111196516992,5,0
111196585790,3,0
111196613094,3,6
111196613496,7,0
111196613612,0,4
111196685213,2,0
111196685695,10,7
111196685697,0,0
111196713013,10,0
111196713814,3,0
111196716992,0,3
111196813290,3,2
111196816318,3,0
111196816914,6,0
111196885613,4,0
111196913017,3,3
111196913496,0,0
111196913497,1,2
111196913596,0,0
111196913919,0,2
111196916312,0,0
111196985019,6,0
111196985090,6,14
111196985211,3,8
111197113091,10,6
111197113717,0,0
111197116319,0,0
111197213016,3,0
111197213719,7,0
111197216392,10,0
111197313298,3,3
111197513217,0,0
111197816310,0,0
111197913411,4,8
111197913498,0,0
111197916194,4,3
111199013095,5,0
111199113514,0,0
111199116398,2,0
111199413691,4,0
111199513090,2,4
111199513095,0,0
111199613496,0,0
111199613914,3,4
111199616312,0,0
111199616911,0,3
111199713898,6,0
111199713911,0,0
111199716193,3,0
111199813691,0,0
111199913199,6,0
111420113294,0,0
111420113298,1,0
111420113619,5,0
111420113693,0,0
111420213798,10,8
111420313799,10,4
111420413291,10,3
111420513299,1,0
111420516114,9,6
111420516911,10,0
111420616117,4,0
111420713090,0,0
111420813696,0,0
111420813713,5,0
111420913616,3,0
111421013497,9,2
111421013693,3,5
111421016192,2,0
111421016199,2,7
111421016391,10,6
111421016394,3,0
111421016990,5,4
111421113414,4,5
111421113416,0,0
111421113813,8,0
111421213211,3,0
111421213697,10,0
111421213798,5,5
111421313010,4,0
111421313016,5,0
111421313093,3,0
111421313619,5,0
111421313718,10,6
111421313995,10,6
111421316198,0,0
111421380494,0,0
111421413210,4,6
111421413290,0,0
111421413592,5,0
111421416115,3,0
111421616197,0,0
111421616314,9,6
111421685014,4,0
111421713897,0,0
111421716193,0,5
111421716317,0,6
111421716398,0,0
111421813291,10,0
111421813293,7,0
111421813799,4,0
111421816196,3,0
111421913690,10,0
111421916113,0,0
111421916391,1,2
111422013016,10,5
111422013217,0,0
111422013291,0,0
111422013714,0,0
111422116393,0,0
111422613012,0,0
111422613017,1,0
111422616110,3,0
111422616119,0,0
111422713012,0,0
111422716395,2,2
111422716397,3,0
111422813215,0,0
111422813295,2,0
111422816115,5,6
111422913699,8,4
111423113092,9,0
111423113214,0,3
111423113495,3,0
111423113612,0,0
111423116119,5,0
111423213910,10,2
111423216190,0,0
111423285714,0,0
111423285897,0,0
111423313414,0,0
111423313615,10,2
111423316390,0,0
111423316393,10,0
111423385295,0,0
111423413015,0,6
111423413590,1,0
111423413616,9,2
111423413813,5,0
111423413817,4,0
111423416993,0,47
111423513112,10,0
111423513319,0,0
111423513919,4,0
111423613193,1,2
111423613614,0,0
111423613992,6,0
111423616191,0,0
111423616311,0,0
111423616396,7,0
111423813192,0,0
111423813193,4,0
111423813599,1,0
111423913011,4,3
111423913294,0,4
111423913696,10,0
111423913890,4,2
111423916919,10,0
111423985290,6,3
111423985299,3,9
111423985891,3,0
111424013294,10,3
111424113093,0,0
111424113617,2,0
111424113618,3,0
111424116317,0,0
111424213016,4,5
111424216119,5,0
111424313016,3,3
