userid,user_purchase_orderType01_times
111149913897,1
111149913996,1
111149946257,1
111149948556,2
111150013195,2
111150013293,2
111150013496,1
111150013511,1
111150013519,2
111150013610,2
111150016394,1
111150084214,3
111150084416,1
111150084719,2
111150085110,6
111150113014,1
111150113114,6
111150113712,3
111150116198,2
111150116994,1
111150180212,2
111150180690,1
111150185215,2
111150185316,1
111150185394,2
111150185492,2
111150185697,1
111150185890,7
111150213615,5
111150213892,1
111150280210,3
111150280414,1
111150280517,4
111150280692,2
111150285714,3
111150285793,1
111150313112,1
111150313999,2
111150316399,1
111150380018,1
111150385190,2
111150385394,1
111150385717,1
111150385816,1
111150413413,1
111150413996,1
111150448358,1
111150480013,2
111150480418,2
111150480493,1
111150480594,4
111150480791,1
111150485014,1
111150485094,1
111150485295,2
111150485396,1
111150485415,1
111150485518,3
111150513616,1
111150513794,1
111150513891,1
111150580290,9
111150585111,1
111150585593,7
111150613111,1
111150613196,2
111150613498,5
111150613691,3
111150613910,2
111150646451,1
111150680293,1
111150680499,1
111150680695,2
111150685895,2
111150685995,1
111150780212,1
111150780497,1
111150780698,1
111150780715,1
111150780812,1
111150780893,1
111150780998,4
111150784612,1
111150785292,2
111150785414,4
111150785899,3
111150813197,2
111150813799,2
111150813919,1
111150816196,1
111150816397,1
111150880617,2
111150880696,3
111150880798,1
111150880815,1
111150884414,5
111150885314,2
111150913010,3
111150913215,1
111150913590,1
111150913618,1
111150913818,4
111150913896,1
111150916998,1
111150980192,1
111150980219,1
111150980313,1
111150980416,1
111150980894,1
111150980991,1
111150984614,3
111150985091,2
111150985193,1
111150985795,1
111150985993,2
111151013019,2
111151013110,1
111151013592,2
111151013712,2
111151016193,1
111151048759,1
111151085610,1
111151085616,1
111151085919,2
111151113210,1
111151116914,2
111151146854,1
111151185119,1
111151185796,1
111151213017,1
111151213197,2
111151216318,2
111151248359,19
111151285399,1
111151285692,1
111151313092,1
111151313492,1
111151313518,1
111151385297,1
111151413097,1
111151413194,1
111151413898,3
111151485418,2
111151485717,1
111151485818,2
111151485913,1
111151585117,1
111151613295,4
111151613794,4
111151616110,1
111151616112,4
111151685516,1
111151685790,3
111151713110,1
111151713699,1
111151748559,4
111151785494,1
111151813616,1
111151813716,1
111151846455,1
111151848554,2
111151885297,1
111151885613,1
111151916311,5
111151948558,1
111151985199,1
111151985711,1
111152013098,1
111152013397,1
111152013494,2
111152013514,1
111152013719,2
111152016198,1
111152080211,2
111152080214,1
111152080796,1
111152084793,1
111152084814,1
111152084891,2
111152084899,1
111152085311,5
111152113111,1
111152113191,1
111152113193,1
111152113493,2
111152116190,3
111152180611,1
111152184216,3
111152185312,1
111152213393,3
111152213413,1
111152213492,1
111152213795,1
111152213812,2
111152216919,1
111152280014,1
111152280015,2
111152280892,5
111152284012,1
111152284098,1
111152284292,5
111152285012,2
111152285094,6
111152285395,1
111152285791,3
111152285911,1
111152313097,2
111152313191,2
111152313892,1
111152316116,5
111152316191,1
111152380098,2
111152380198,3
111152380591,3
111152380595,1
111152380910,1
111152385098,1
111152385218,1
111152385291,2
111152385813,2
111152385814,3
111152413299,2
111152413799,1
111152413913,1
111152413914,1
111152416997,1
111152480115,1
111152480597,1
111152480695,1
111152480790,2
111152485090,1
111152485213,1
111152485413,1
111152485891,1
111152485910,2
111152513016,6
111152513019,1
111152513418,1
111152513493,3
111152513917,1
111152516117,1
111152516313,1
111152580397,2
111152580617,1
111152580619,5
111152580891,1
111152584799,1
111152585091,2
111152585598,2
111152613315,3
111152613898,1
111152680019,1
111152680597,1
111152680793,1
111152680899,2
111152682399,1
111152682517,1
111152682899,2
111152684516,1
111152685418,3
111152685998,3
111152713113,2
111152713518,1
111152713590,1
111152713593,1
111152716316,2
111152716394,1
111152780092,5
111152784094,1
111152785211,5
111152785791,4
111152880517,1
111152880518,1
111152880996,4
111152882196,1
111152882695,3
111152882898,6
111152882917,2
111152885998,1
111152888611,2
111152913098,3
111152913318,1
111152913695,2
111152913797,1
111152980191,1
111152980314,1
111152980419,2
111152980893,1
111152985019,1
111152985291,1
111152985318,2
111153013111,1
111153013892,1
111153013898,1
111153016995,1
111153085596,1
111153085894,3
111153085995,1
111153116993,1
111153148551,5
111153185099,2
111153185799,1
111153185812,2
111153213699,2
111153248758,1
111153285414,1
111153285719,2
111153285819,1
111153313014,1
111153313096,1
111153313112,1
111153313695,1
111153313715,2
111153316194,1
111153380614,4
111153385816,1
111153413594,1
111153413618,1
111153413793,2
111153413799,1
111153480697,2
111153513514,1
111153580415,3
111153585691,2
111153585811,1
111153585997,10
111153613015,2
111153613497,1
111153616113,1
111153648756,1
111153680298,3
111153713813,1
111153713990,2
111153716116,2
111153716998,1
111153780093,2
111153780497,1
111153785897,2
111153813392,2
111153913092,1
111153980716,1
111153985098,1
111153985693,1
111154013215,2
111154013390,1
111154013793,6
111154013810,1
111154013815,2
111154016194,1
111154016310,1
111154080295,1
111154080511,2
111154080696,5
111154085198,10
111154085511,4
111154113011,1
111154113616,1
111154113817,1
111154116917,1
111154119557,4
111154185190,1
111154185291,4
111154185295,1
111154185411,3
111154185717,4
111154213597,1
111154213697,1
111154213791,1
111154213916,2
111154216190,1
111154216917,1
111154216992,1
111154280012,3
111154280515,1
111154280693,3
111154280792,1
111154285096,2
111154285895,2
111154285913,1
111154312352,5
111154313817,1
111154313858,1
111154314451,1
111154314651,2
111154317958,1
111154346156,1
111154380014,1
111154380495,1
111154380796,1
111154380912,1
111154384110,2
111154385018,1
111154385190,1
111154385214,1
111154385594,1
111154385994,1
111154395155,3
111154395750,2
111154413191,1
111154413397,1
111154413514,2
111154413895,2
111154480010,1
111154480098,1
111154480499,1
111154482215,1
111154482698,7
111154482810,1
111154482994,2
111154485595,1
111154485799,1
111154485816,1
111154485892,3
111154513111,1
111154513217,1
111154513894,3
111154580290,5
111154580490,1
111154580694,2
111154580912,1
111154584219,1
111154585612,1
111154585919,3
111154585995,1
111154613391,6
111154613515,2
111154613610,1
111154613614,1
111154613718,6
111154616198,1
111154616313,1
111154646951,1
111154648755,5
111154680217,1
111154680418,1
111154680518,1
111154680813,1
111154680893,1
111154685298,2
111154713711,5
111154713994,1
111154716392,1
111154746059,2
111154746551,1
111154780219,1
111154780694,1
111154785012,1
111154785510,1
111154785595,1
111154785796,1
111154785799,2
111154785914,1
111154785917,1
111154785997,1
111154813494,1
111154813897,3
111154813995,1
111154846655,1
111154880416,1
111154880513,2
111154880593,2
111154885810,1
111154885812,4
111154913797,1
111154913898,1
111154916911,2
111154946055,2
111154980117,1
111154980810,2
111154982015,1
111154982617,2
111154984218,5
111154984299,3
111154984413,1
111154984910,22
111154985899,1
111154988116,1
111154988392,3
111154988412,1
111154988417,7
111155013690,1
111155046855,4
111155113016,2
111155113090,1
111155113899,1
111155180019,2
111155185619,2
111155213398,3
111155213415,3
111155280798,1
111155285891,1
111155285895,2
111155313297,1
111155313312,1
111155316119,6
111155348756,1
111155380091,1
111155380518,1
111155385510,1
111155385997,1
111155413119,1
111155416990,1
111155480619,1
111155485818,1
111155485910,1
111155513215,1
111155516112,3
111155580614,2
111155585690,1
111155585799,2
111155646457,1
111155646655,3
111155648354,3
111155713191,1
111155716115,2
111155746254,1
111155813695,1
111155813912,1
111155846457,1
111155885210,2
111155885295,1
111155885593,7
111155885710,1
111155913214,2
111155916313,1
111155946855,2
111155980099,1
111155985518,1
111155985612,1
111155985694,2
111155985697,1
111155985699,1
111156013091,2
111156013096,3
111156013415,1
111156016318,2
111156080196,1
111156080713,1
111156080898,1
111156084098,2
111156084412,1
111156085595,1
111156085796,2
111156113419,1
111156116110,4
111156116113,1
111156185012,3
111156185191,3
111156185393,1
111156185796,1
111156185999,1
111156216911,1
111156285119,1
111156285313,1
111156285515,1
111156285919,1
111156313817,2
111156316118,2
111156380496,3
111156380897,9
111156380990,2
111156380993,1
111156384219,1
111156413515,1
111156413910,1
111156480619,2
111156485014,1
111156513712,2
111156516397,1
111156585095,1
111156585519,1
111156613214,1
111156613590,1
111156613898,2
111156616394,2
111156680617,7
111156685194,2
111156685912,1
111156713012,1
111156713412,1
111156713815,3
111156716118,1
111156780313,1
111156780513,1
111156780916,1
111156784016,6
111156784298,1
111156785411,1
111156785611,1
111156813011,2
111156813091,1
111156813412,1
111156813790,1
111156813816,1
111156880099,1
111156885690,3
111156885698,2
111156885914,2
111156913197,1
111156913495,2
111156916313,1
111156980398,1
111156980495,1
111156980596,1
111156980617,1
111156980711,1
111156984116,1
111156984814,1
111156985510,1
111157013113,1
111157013498,1
111157013998,1
111157046859,3
111157080211,1
111157085692,3
111157113198,2
111157113396,2
111157113919,1
111157113997,3
111157213197,1
111157216917,1
111157216990,1
111157216997,1
111157313016,4
111157313115,2
111157313214,1
111157313217,1
111157313398,1
111157313692,1
111157313694,1
111157385693,1
111157480016,3
111157480211,1
111157480690,1
111157485397,2
111157485596,1
111157485891,2
111157585115,1
111157613012,1
111157613293,2
111157613994,1
111157680699,1
111157685517,2
111157685992,1
111157713613,3
111157713716,1
111157716390,1
111157748354,5
111157785113,2
111157785617,1
111157785996,1
111157813096,2
111157813114,1
111157813492,2
111157848759,1
111157885099,1
111157885519,1
111157885590,1
111157885911,1
111157913298,1
111157913316,3
111157913498,1
111157913792,1
111157948350,3
111157985115,1
111158013515,1
111158013914,1
111158013992,1
111158046857,4
111158080093,1
111158080216,1
111158080594,2
111158085019,1
111158085113,2
111158085213,1
111158085312,1
111158085414,5
111158085518,2
111158085693,2
111158085815,5
111158085892,1
111158113199,2
111158116197,1
111158116914,1
111158146058,1
111158146252,2
111158180217,1
111158180219,2
111158180817,2
111158180994,1
111158185391,4
111158213313,1
111158213618,5
111158248555,1
111158280110,1
111158280391,1
111158280511,1
111158280517,3
111158280895,1
111158284219,1
111158285217,1
111158285390,4
111158285419,1
111158285491,1
111158285897,1
111158313398,2
111158313412,1
111158316312,1
111158316315,1
111158346055,4
111158385010,1
111158385216,2
111158385494,3
111158385613,4
111158385895,1
111158413414,1
111158413795,1
111158413796,4
111158416114,1
111158480092,1
111158480093,1
111158480712,1
111158485013,1
111158485190,1
111158485392,1
111158485417,1
111158485993,1
111158513591,1
111158513916,2
111158516315,2
111158516991,1
111158516998,1
111158580099,1
111158580214,1
111158580614,2
111158585393,3
111158585793,4
111158585912,1
111158585992,1
111158613118,1
111158613515,1
111158616118,1
111158616315,1
111158680191,1
111158680490,3
111158680516,1
111158680590,2
111158680910,1
111158685512,2
111158685998,1
111158713393,2
111158713617,5
111158780799,2
111158785013,1
111158785217,2
111158785697,1
111158785811,1
111158813194,6
111158813219,2
111158813597,1
111158813913,1
111158880019,1
111158880413,4
111158880614,1
111158880715,1
111158880798,1
111158885496,1
111158885716,1
111158885893,1
111158913194,1
111158913290,1
111158913499,2
111158913614,1
111158913797,1
111158913812,1
111158985194,1
111158985212,1
111158985213,2
111158985314,1
111158985318,2
111158985714,10
111158985798,2
111159016310,1
111159016399,1
111159048559,1
111159085215,2
111159085411,2
111159085518,1
111159085913,2
111159113499,2
111159113911,1
111159148351,10
111159180210,1
111159180495,1
111159180598,1
111159180694,1
111159185995,3
111159280518,2
111159284612,3
111159285195,2
111159285316,1
111159285717,1
111159285819,3
111159285890,3
111159313393,1
111159380616,1
111159385116,1
111159413014,1
111159413192,1
111159416112,1
111159416318,1
111159485090,1
111159485094,2
111159485210,1
111159485414,1
111159513212,2
111159513713,3
111159516118,1
111159516911,1
111159580711,1
111159585115,1
111159585291,2
111159585411,1
111159585617,2
111159585712,3
111159613991,3
111159616311,1
111159685419,1
111159713715,3
111159785014,1
111159785296,1
111159785590,2
111159785810,7
111159785998,1
111159813313,1
111159813318,3
111159813794,1
111159813892,1
111159813995,2
111159816115,1
111159816995,1
111159846050,10
111159885014,2
111159885099,1
111159885194,3
111159885198,4
111159885310,3
111159885990,1
111159913317,1
111159913794,2
111159916990,1
111159948751,1
111159980615,3
111159985317,1
111190013110,1
111190016318,2
111190016395,3
111190016996,1
111190313495,1
111190413417,1
111190416310,2
111190513111,2
111190513994,1
111190516395,1
111190616318,4
111190685212,2
111190713218,1
111190713510,5
111190713715,2
111190716190,1
111190913096,1
111190916996,4
111191013611,1
111191013614,1
111191013810,7
111191016196,1
111191113612,1
111191113892,1
111191213411,3
111191216191,1
111191216194,3
111191216318,4
111191313011,1
111191313295,1
111191316313,10
111191316318,4
111191316990,1
111191413295,2
111191413711,3
111191416111,2
111191416191,1
111191513014,1
111191513097,2
111191513499,2
111191516113,5
111191613097,2
111191713091,1
111191713210,2
111191713515,1
111191713519,1
111191713716,3
111191813799,2
111191816191,2
111191913091,1
111191916110,1
111191916112,2
111192016197,1
111192016992,3
111192016994,1
111192085694,1
111192213013,5
111192213215,1
111192213596,1
111192216111,2
111192313093,2
111192313494,4
111192413411,1
111192413714,2
111192413793,2
111192416112,7
111192513516,1
111192613399,2
111192613414,3
111192613797,2
111192685298,1
111192713612,1
111192713616,1
111192785515,1
111192913692,1
111192985615,3
111193013292,7
111193013598,5
111193113715,2
111193316914,2
111193413098,4
111193413519,4
111193413790,1
111193416319,1
111193416995,6
111193516198,1
111193516396,2
111193613012,3
111193613793,1
111193716112,1
111193816392,1
111193913090,2
111193913096,1
111195013691,1
111195113099,1
111195213413,1
111195216116,3
111195216990,1
111195313698,1
111195316914,1
111195413097,2
111195413718,3
111195416997,1
111195513212,2
111195513293,3
111195513294,3
111195613011,6
111195613019,3
111195613293,3
111195613519,1
111195613694,3
111195613718,2
111195713295,1
111195713595,2
111195713816,1
111195716315,1
111195813011,10
111195813290,1
111195813499,1
111195813891,5
111195813910,1
111195813916,1
111195816193,1
111195816199,2
111195913418,1
111195913613,2
111195916111,2
111196013592,1
111196016391,3
111196113316,1
111196116195,3
111196213115,2
111196213298,1
111196213493,2
111196213991,1
111196216392,1
111196313196,2
111196313397,5
111196313612,1
111196313810,3
111196385790,1
111196413098,1
111196413496,1
111196413791,2
111196513116,1
111196516116,1
111196585790,1
111196613094,1
111196613096,1
111196613417,2
111196613893,1
111196685016,2
111196685213,5
111196685619,1
111196713013,4
111196713814,3
111196813417,1
111196813496,39
111196816318,1
111196885613,2
111196985713,1
111197013613,1
111197016196,1
111197113091,3
111197113717,2
111197116319,1
111197213719,1
111197216392,2
111197313291,1
111197313298,1
111197413098,1
111197413610,1
111197513217,1
111197513219,1
111197513593,1
111197513712,3
111197516995,2
111197613215,1
111197813096,1
111197816310,1
111197913411,1
111197913498,2
111197916194,2
111199013095,1
111199016394,1
111199113514,8
111199116398,1
111199116919,1
111199216310,2
111199313699,1
111199413594,2
111199413691,2
111199416193,14
111199513090,2
111199513093,1
111199513095,1
111199513619,3
111199513693,1
111199613496,1
111199613514,2
111199613592,1
111199613914,2
111199616312,2
111199616911,1
111199713794,1
111199713898,1
111199713911,1
111199716193,5
111199813097,3
111199813298,3
111199813691,5
111199913199,5
111199913695,1
111420113294,2
111420213016,1
111420213694,1
111420516114,3
111420713695,1
111421013497,2
111421013515,1
111421016192,1
111421113813,6
111421313010,3
111421313718,2
111421316198,2
111421413210,1
111421413290,3
111421513091,4
111421685014,5
111421713218,2
111421713710,1
111421713791,1
111421713897,1
111421813293,1
111421816118,1
111421916113,2
111421916316,1
111421916391,2
111422013217,11
111422013291,1
111422013714,8
111422013719,1
111422313691,1
111422316194,2
111422613017,1
111422616119,1
111422716397,1
111422813295,4
111423113214,3
111423216190,2
111423313414,4
111423416112,1
111423513112,1
111423513319,1
111423513995,2
111423613992,4
111423616311,1
111423616396,3
111423616997,1
111423813193,3
111423813599,1
111423913011,1
111424013294,3
111424113618,3
111424116317,2
111424213016,5
111424313016,1
111424413114,5
111424413594,3
111424513218,1
111424516195,2
111424613091,1
111424613218,4
111424613513,10
111424613613,2
111424913510,1
111424916111,1
111424916311,4
111424916999,2
111426013714,1
111426113092,3
111426313619,1
111426313791,1
111426316997,2
111426316999,1
111426513218,2
111426513794,3
111426613617,4
111426713216,1
111426713690,4
111426716198,5
111426716313,3
111426813215,1
111426813719,1
111426813793,1
111426913298,2
111426913793,1
111427013496,1
111427013595,2
111427080716,2
111427113719,1
111427116391,1
111427213498,2
111427216917,1
111427313012,1
111427313719,1
111427313799,1
111427316118,1
111427316397,1
111427413798,1
111427513994,3
111427516317,4
111427613814,2
111427616392,3
111427680219,4
111427680311,2
111427680916,1
111427716393,1
111427785699,1
111427813090,1
111427816997,2
111427884991,1
111427885094,3
111427913297,1
111427916111,1
111428116393,1
111428213598,1
111428313015,1
111428513219,5
111428516391,1
111428516396,1
111428613793,1
111428716318,1
111428816318,7
111428913295,2
111428913697,1
111428913717,1
111428916114,1
111429113714,1
111429116911,7
111429413619,1
111429513510,3
111429613295,2
111429716198,1
111429813093,1
111429816117,1
111429913618,1
111440116113,1
111440116199,1
111440116991,1
111440213611,2
111440213612,6
111440513694,1
111440516119,12
111440613615,1
111440616394,2
111440616995,1
111440713219,2
111440813613,1
111440913611,1
111441013612,2
111441016995,1
111441216319,1
111441316997,1
111441413299,2
111441416994,9
111441516391,1
111441613290,1
111442216116,2
111442216997,3
111442316199,1
111442316990,6
111442416191,1
111442516111,1
111442516193,1
111442613213,2
111442616994,1
111442716393,3
111442813299,3
111442816312,1
111442913092,9
111443013614,3
111443113999,1
111443180797,1
111443185094,3
111443185199,2
111443185210,1
111443185415,2
111443185590,1
111443185594,1
111443213613,2
111443313814,2
111443316113,1
111443413999,1
111443616914,5
111443716117,13
111444013214,1
111444113015,1
111444113292,2
111444116310,1
111444116392,1
111444213712,1
111444313210,1
111444313694,1
111444413797,2
111444613210,2
111444713612,1
111445013214,3
111445016310,1
111445016399,1
111445113096,2
111445313596,1
111445313797,3
111445416990,1
111445516311,3
111445516391,3
111445613819,1
111445713290,3
111445713790,3
111445813617,1
111445813819,8
111445816197,1
111445913412,2
111445913794,1
111445916190,2
111446116119,1
111446213016,3
111446416995,1
111446913615,2
111447116111,4
111447513596,3
111447616198,1
111447816199,1
111447913518,2
111447913596,1
111447913610,2
111447913711,2
111447913793,1
111447913819,1
111448113212,1
111448213612,1
111448216116,1
111448313016,4
111448313217,2
111448316194,3
111448416995,1
111448513615,1
111448516114,1
111448516391,1
111448616390,1
111448713614,2
111448713697,2
111448716993,1
111448816394,4
111448913213,2
111448916318,1
111449016311,1
111449113293,6
111449413694,6
111449416316,1
111449416911,4
111450013098,3
111450013511,4
111450113993,1
111450213810,1
111450313390,3
111450316193,1
111450413299,1
111450413519,1
111450513516,3
111450513618,9
111450513910,2
111450513999,1
111450616114,2
111450713394,3
111450716991,4
111450913992,1
111451113697,1
111451116190,2
111451213818,1
111451416990,3
111451416997,3
111451513019,1
111451513414,2
111451513499,1
111451516391,1
111451713096,1
111451813295,1
111451913614,1
111451913896,1
111452013495,2
111452013816,1
111452113719,1
111452113799,7
111452113911,3
111452285212,1
111452313191,1
111452313893,1
111452316110,2
111452413194,3
111452413997,2
111452513099,1
111452513312,1
111452613211,1
111452713518,1
111452716317,17
111452813694,1
111452913317,1
111453013996,1
111453016191,1
111453113294,1
111453213510,3
111453313096,1
111453313292,1
111453313514,1
111453313697,2
111453313891,1
111453313917,2
111453316117,1
111453316193,1
111453513499,2
111453516116,2
111453613914,1
111453713019,1
111453713595,2
111453713617,1
111453713715,2
111453813297,3
111453813696,3
111453816919,1
111453913010,2
111453913291,9
111453913517,3
111453913812,20
111454013013,2
111454013017,1
111454013490,1
111454016397,2
111454016994,1
111454113491,1
111454113515,1
111454113518,2
111454113691,5
111454113793,1
111454116195,3
111454213011,1
111454213015,2
111454213693,2
111454216115,3
111454313295,2
111454313611,1
111454316111,5
111454413017,1
111454513815,3
111454613899,1
111454680096,2
111454680116,1
111454682010,3
111454682195,1
111454682494,1
111454682697,1
111454682818,1
111454682890,1
111454684711,1
111454685493,2
111454813796,1
111454816313,2
111454885293,1
111454885491,1
111454913017,1
111455013597,1
111455016198,4
111455113612,2
111455113718,1
111455116313,1
111455116398,3
111455213591,1
111455213593,1
111455213996,1
111455313192,1
111455313318,3
111455313410,1
111455313897,1
111455413310,1
111455413390,3
111455413711,1
111455416317,1
111455513294,2
111455513518,1
111455513596,4
111455513795,1
111455516318,2
111455613692,4
111455613714,3
111455613796,1
111455713616,6
111455713892,1
111455716914,2
111455813598,1
111455913392,1
111455913698,2
111455913816,1
111455916318,2
111456013014,1
111456113792,1
111456116119,2
111456116991,1
111456213419,1
111456213794,1
111456216195,1
111456313815,1
111456313895,2
111456316991,5
111456413418,9
111456413617,1
111456416115,1
111456416313,4
111456513292,1
111456513596,1
111456585611,1
111456585696,1
111456613196,1
111456713090,1
111456813316,5
111456813612,3
111456916197,3
111457013295,7
111457013590,3
111457016310,2
111457016397,1
111457216190,1
111457313096,1
111457313518,2
111457313810,3
111457313813,1
111457513212,4
111457713212,8
111457713817,1
111457716919,1
111457813614,1
111457813793,2
111457916192,4
111458113510,11
111458116192,1
111458213496,5
111458213511,1
111458213615,4
111458313214,1
111458316393,9
111458516393,2
111458713213,8
111458716315,1
111458813096,1
111458813693,1
111458913695,1
111459013417,1
111459113496,8
111459113811,2
111459116312,3
111459216115,1
111459216315,1
111459313813,1
111459413516,1
111459516195,5
111459516993,15
111459613197,1
111459613699,2
111459813117,1
111459813990,3
111459913697,1
111459916917,1
111490516315,7
111490516995,2
111490616316,1
111491116316,3
111491213298,4
111491216197,3
111491416998,10
111491513611,5
111491516319,3
111491613017,1
111491613616,2
111491616198,3
111491813511,1
111491916310,1
111492216199,1
111492413710,1
111492613692,5
111492716998,1
111492816312,2
111492913611,3
111492916995,5
111493416319,2
111493516195,8
111493713698,1
111493716319,4
111493916399,1
111495016111,4
111495016390,1
111495116319,2
111495116911,6
111495413294,4
111495416110,1
111495513219,2
111495513698,1
111495713014,1
111495713295,6
111495716112,2
111495816199,4
111495816319,1
111495816395,1
111495816914,1
111495913217,2
111495916318,2
111496013699,1
111496013819,2
111496016197,3
111496016390,1
111496113599,1
111496113715,1
111496313211,1
111496416113,1
111496513412,2
111496713092,1
111496785296,3
111496813012,1
111496913012,2
111497013714,1
111497116313,2
111497516318,1
111497816118,5
111499013413,2
111499113215,1
111499113591,1
111499116115,1
111499116394,1
111499185495,1
111499185598,1
111499185716,1
111499213416,1
111499213514,1
111499280018,3
111499280099,1
111499280690,1
111499282213,2
111499282997,1
111499284491,1
111499285092,1
111499285499,1
111499287013,1
111499287299,1
111499288419,2
111499288696,1
111499289015,1
111499289297,2
111499294913,2
111499295996,1
111499316193,5
111499413016,1
111499413310,3
111499413519,1
111499416310,3
111499513299,1
111499513519,1
111499513717,1
111499613391,1
111499613816,3
111499813210,4
111499813719,1
111499913018,1
111499913396,1
111499913695,2
111499913994,1
111499985291,1
111499985793,1
111721648756,2
111800046455,3
111800148751,1
111800248752,2
111800346057,1
111800546856,1
111800746058,1
111800748759,1
111800846252,1
111800846658,2
111800846852,1
111801019152,1
111801019659,1
111801019758,1
111801019856,1
111801046156,1
111801046451,1
111801119453,1
111801119851,1
111801246250,6
111801319852,4
111801346557,1
111801346852,3
111801446055,1
111801446058,1
111801446654,1
111801519656,1
111801646258,1
111801646557,1
111801648557,4
111801648750,4
111801946450,1
111802046856,2
111802248553,5
111802346156,1
111802346854,1
111802548556,2
111802748554,2
111802846856,2
111802848557,1
111802946250,1
111802946451,2
111802946958,4
111802948755,12
111803019358,2
111803019450,9
111803019457,1
111803046156,2
111803046854,2
111803048557,1
111803110053,1
111803110155,1
111803110458,1
111803110459,1
111803113251,1
111803114057,1
111803114752,1
111803115450,1
111803115455,1
111803115758,2
111803119455,1
111803119650,2
111803146952,5
111803219258,2
111803219658,1
111803219859,1
111803319054,1
111803319254,7
111803346154,8
111803346357,1
111803346758,3
111803346855,1
111803348554,1
111803348559,1
111803410755,1
111803412352,1
111803414354,2
111803414455,1
111803414553,1
111803414657,1
111803415056,1
111803419951,1
111803446057,3
111803446250,1
111803519256,2
111803519358,1
111803519652,1
111803546956,2
111803548350,2
111803548359,1
111803548557,3
111803614255,2
111803614457,1
111803619257,1
111803619553,1
111803646156,1
111803646254,1
111803646353,1
111803648753,2
111803714156,1
111803714353,1
111803714950,1
111803714953,2
111803719051,1
111803719457,1
111803814055,2
111803814453,2
111803814458,1
111803814657,3
111803814854,2
111803819258,1
111803819658,1
111803846050,1
111803846351,1
111803846757,2
111803848354,2
111803848359,1
111803848553,5
111803848756,4
111803914957,1
111803946251,4
111803948759,1
111804046852,5
111804046955,1
111804146958,1
111804246858,2
111804546652,1
111804548356,1
111804548552,5
111804746357,2
111804746757,5
111804748550,2
111804846859,2
111804946258,5
111804948559,1
111805046255,1
111805446456,1
111805448355,1
111805646055,1
111805646056,1
111805646250,1
111805646856,1
111805648751,1
111805846058,2
111806046251,4
111806046357,2
111806048750,1
111806346350,1
111806346452,1
111806346551,1
111806348752,2
111806446054,1
111806446952,1
111806448550,3
111806546451,5
111806646251,1
111806746850,4
111806746852,2
111806748554,4
111807046250,1
111807046257,1
111807046453,2
111807146857,3
111807148555,1
111807346659,1
111807446852,5
111807448356,3
111807546951,1
111807646650,4
111807746254,7
111807746453,8
111807946856,5
111807948757,1
111808219854,1
111808246556,3
111808248358,3
111808346255,2
111808346952,1
111808446757,3
111808448359,3
111808546558,2
111808548556,1
111808646455,1
111808646555,1
111808646658,4
111808746858,1
111808819457,4
111808819858,1
111808846759,1
111808946758,1
111809019855,1
111809046151,1
111809048751,1
111809146356,1
111809148353,1
111809246450,1
111809346251,1
111809346359,6
111809419456,3
111809446151,3
111809446452,1
111809446554,1
111809646853,1
111809646951,3
111809746754,7
111809748750,3
111809946053,2
111820046152,1
111820319857,2
111820346855,1
111820546056,1
111820546455,2
111820646154,1
111820646451,2
111820746051,1
111820746057,1
111820819851,1
111822119057,1
111822146058,1
111822146557,2
111822219856,1
111822248750,1
111822446350,1
111822546252,1
111822548353,1
111822646453,1
111822646655,1
111822646857,1
111822746450,1
111822846152,1
111822846352,2
111822846855,1
111822946259,2
111822946659,2
111822948752,1
111823216990,1
111823413618,2
111823513297,1
111823516118,3
111823516318,9
111823916194,1
111824646157,1
111825146158,1
111825148350,5
111825148359,4
111825148559,1
111825148754,3
111825948356,2
111826148351,1
111826246653,1
111826346357,2
111826348751,2
111826546357,4
111826746750,1
111826748555,1
111826846058,1
111826846156,3
111826846657,3
111827246053,1
111827246950,1
111827248754,1
111827446956,2
111827719054,1
111827746459,7
111827746856,1
111827848358,5
111827848758,2
111827946750,1
111840014758,2
111840019052,1
111840114155,3
111840114257,1
111840119259,2
111840119558,1
111840119654,3
111840119859,1
111840146253,3
111840146853,2
111840215058,1
111840215957,4
111840219256,1
111840246758,2
111840248754,2
111840314259,2
111840314452,1
111840314459,3
111840314950,1
111840346157,2
111840346750,4
111840348351,1
111840348358,1
111840348751,1
111840414156,3
111840414955,1
111840446458,1
111840446755,1
111840514152,1
111840514154,1
111840515152,1
111840519155,1
111840519255,2
111840519357,2
111840546450,2
111840546758,1
111840614653,1
111840619055,5
111840619356,2
111840714151,3
111840714352,1
111840719856,3
111840746352,1
111840746453,1
111840746956,2
111840748550,1
111840819956,1
111840846650,1
111840919554,2
111840919753,1
111840919852,1
111840919858,5
111840946152,1
111840946459,1
111840946754,1
111840946756,1
111840946858,2
111840948555,6
111841019558,4
111841046355,5
111841119255,1
111841119855,1
111841148755,5
111841248555,1
111841446154,1
111841446859,1
111841519255,1
111841519659,1
111841546252,1
111841646356,1
111841714952,1
111841814457,1
111841819154,1
111841819256,2
111841846057,2
111841846153,5
111841846753,2
111841848352,1
111841848359,2
111841946656,1
111842019253,1
111842019952,1
111842046657,1
111842046853,2
111842119456,2
111842146052,1
111842146053,1
111842146452,2
111842148757,1
111842214652,1
111842246954,2
111842314856,1
111842346958,2
111842412453,1
111842412654,7
111842414453,3
111842414553,1
111842414556,1
111842414558,1
111842415157,1
