userid,Type1_last3_day,Type2_last3_day,Type3_last3_day,Type4_last3_day,Type5_last3_day,Type6_last3_day,Type7_last3_day,Type8_last3_day,Type9_last3_day
112520265281,4,0,0,0,3,2,0,0,0
112520265504,6,1,3,0,15,3,1,0,0
112520265508,0,0,0,0,4,1,1,0,0
112520265586,3,0,0,0,2,2,0,0,0
112520265701,4,0,0,0,7,13,1,0,0
112520265787,3,0,1,0,4,2,1,0,0
112520265902,0,0,0,0,0,0,1,0,0
112520265986,11,13,31,24,14,5,2,2,2
112520269309,3,0,0,0,8,5,5,1,1
112520269386,3,0,0,10,0,0,1,0,0
112520269602,4,0,0,0,4,6,1,0,0
112520283207,3,0,0,0,7,2,0,0,0
112520283285,3,0,0,0,4,5,3,4,4
112520283286,3,0,0,0,3,3,0,0,0
112520283682,8,3,0,0,12,2,1,0,0
112520283707,5,2,0,1,10,4,2,1,1
112520283984,1,0,0,0,3,2,1,0,0
112520283989,6,1,0,0,5,3,1,0,0
112520365006,4,2,0,0,6,6,3,1,1
112520365007,4,2,0,3,3,0,0,0,0
112520365183,9,0,0,0,15,4,2,1,1
112520365404,4,0,0,0,5,1,1,0,0
112520365686,6,0,0,0,4,5,1,0,0
112520365701,2,2,0,0,3,1,1,0,0
112520365709,2,0,0,0,6,1,1,0,0
112520365808,3,0,2,0,5,5,0,0,0
112520365901,1,0,0,0,1,1,0,0,0
112520365906,3,1,0,0,4,4,1,0,0
112520365981,0,0,0,0,2,1,1,0,0
112520369601,3,4,1,1,3,3,0,0,0
112520383180,7,0,0,0,15,9,1,0,0
112520383187,0,0,0,0,0,0,1,0,0
112520383189,4,0,0,4,26,9,1,0,0
112520383200,2,0,0,0,1,1,1,0,0
112520383208,1,0,0,0,1,1,1,0,0
112520383280,5,2,0,0,8,7,1,0,0
112520383404,3,0,0,0,1,1,0,0,0
112520383406,0,0,0,0,0,0,1,0,0
112520383684,3,0,0,0,3,3,1,0,0
112520383808,8,3,0,0,10,2,2,0,0
112520383880,3,1,0,0,6,2,0,0,0
112520383986,3,0,0,0,1,1,1,2,2
112520465005,0,0,0,0,0,0,1,0,0
112520465086,13,2,3,0,20,12,6,4,4
112520465108,5,2,0,0,3,4,1,0,0
112520465109,6,0,0,0,5,3,1,0,0
112520465185,1,0,0,0,5,2,1,0,0
112520465187,2,0,0,0,3,2,1,0,0
112520465202,2,0,0,0,5,3,1,0,0
112520465309,0,0,0,0,1,1,1,0,0
112520465385,1,0,0,0,4,3,0,0,0
112520465387,6,0,0,0,10,4,1,0,0
112520465584,0,0,0,0,0,0,1,0,0
112520465685,3,0,0,0,0,0,0,0,0
112520465704,0,0,0,0,0,0,1,0,0
112520465782,2,1,0,0,5,2,2,0,0
112520469182,4,0,1,4,1,0,0,0,0
112520469301,3,4,12,3,18,3,2,2,2
112520469609,3,0,1,0,7,4,1,0,0
112520469684,1,0,0,0,1,2,1,0,0
112520469689,4,0,0,0,9,6,2,1,0
112520480106,0,0,0,0,0,0,1,0,0
112520480209,0,0,0,0,0,0,1,0,0
112520480280,1,0,0,0,2,1,1,0,0
112520480400,11,0,0,0,12,3,3,2,2
112520480486,9,7,26,10,30,10,1,0,0
112520480783,0,0,0,0,0,0,1,0,0
112520480801,2,0,2,0,7,3,1,0,0
112520480889,0,0,0,0,0,0,1,0,0
112520480908,26,6,1,12,17,13,2,1,1
112520483002,5,1,3,7,15,7,0,0,0
112520483086,0,0,0,0,1,1,1,0,0
112520483101,5,0,0,0,5,1,1,0,0
112520483207,5,0,0,0,11,3,1,0,0
112520483285,0,0,0,0,0,0,1,0,0
112520483305,0,0,0,0,1,1,0,0,0
112520483388,1,0,0,0,5,2,1,0,0
112520483481,5,0,0,0,19,7,6,0,0
112520483484,3,0,0,0,2,1,0,0,0
112520483487,2,1,22,10,4,1,4,0,0
112520483583,0,0,0,0,0,0,1,0,0
112520483607,7,0,1,0,0,0,0,0,0
112520483782,14,1,3,5,15,6,4,1,1
112520483786,1,0,0,0,3,3,1,0,0
112520483905,4,1,0,0,2,2,1,0,0
112520565184,5,1,0,0,2,3,1,0,0
112520565403,3,0,0,1,5,4,2,0,0
112520565482,5,2,7,8,16,7,0,0,0
112520565484,5,1,0,0,10,6,3,2,2
112520565489,4,4,1,3,3,0,2,0,0
112520565585,9,0,8,0,2,1,1,0,0
112520565680,3,1,0,0,2,4,1,0,0
112520565781,1,0,0,0,1,1,1,0,0
112520565789,0,0,0,0,2,1,1,0,0
112520565986,0,0,0,0,0,0,2,0,0
112520569183,0,0,0,0,2,2,2,0,0
112520569602,3,0,0,0,3,3,0,0,0
112520583082,0,0,0,0,0,0,1,0,0
112520583101,1,0,0,0,5,2,0,0,0
112520583104,2,2,1,0,2,4,1,2,0
112520583185,0,0,0,0,1,1,0,0,0
112520583206,0,0,0,0,0,0,2,0,0
112520583801,2,7,4,6,10,3,0,0,0
112520583809,0,0,0,0,0,0,1,0,0
112520583889,3,2,0,0,4,16,0,0,0
112520583901,0,0,0,1,2,2,1,0,0
112520665005,4,0,0,0,2,4,0,0,0
112520665083,3,0,0,0,4,2,1,0,0
112520665105,0,0,0,0,0,0,1,0,0
112520665486,0,0,0,0,2,1,0,0,0
112520665584,0,0,0,0,0,0,3,0,0
112520665605,2,0,0,0,5,3,0,0,0
112520665884,2,0,0,0,2,1,1,0,0
112520665901,0,0,0,0,0,0,1,0,0
112520669383,4,0,0,0,2,2,1,0,0
112520680283,3,4,0,0,8,1,1,0,0
112520680509,7,9,26,10,6,3,1,0,0
112520683001,0,0,0,0,0,0,1,0,0
112520683083,1,1,0,0,2,2,0,0,0
112520683208,3,0,1,0,2,1,0,0,0
112520683305,4,0,1,0,7,3,2,1,1
112520683485,0,0,0,0,0,0,1,0,0
112520683500,6,1,1,0,12,8,4,0,0
112520683681,2,0,0,0,5,1,1,0,0
112520683784,0,1,0,0,1,1,1,0,0
112520683807,3,2,2,0,3,2,1,0,0
112520683883,2,0,0,0,2,2,2,0,0
112520765005,4,5,0,1,9,2,0,0,0
112520765086,3,1,0,0,2,1,1,0,0
112520765105,23,0,5,0,6,4,9,0,4
112520765106,2,0,0,0,4,2,1,0,0
112520765208,3,1,0,0,8,3,1,0,0
112520765280,3,0,0,0,0,0,0,0,0
112520765289,0,0,0,0,2,2,0,0,0
112520765308,6,4,9,0,5,4,2,0,1
112520765485,9,0,0,0,6,2,1,0,0
112520765587,1,0,0,0,2,1,0,0,0
112520765700,4,1,4,0,8,8,0,0,0
112520765709,0,0,0,0,0,0,1,0,0
112520765782,3,1,0,0,3,2,1,0,0
112520765908,6,0,0,0,5,4,2,1,1
112520769300,5,0,2,0,2,1,0,0,0
112520769301,1,1,0,0,2,3,1,0,0
112520769304,4,1,0,0,3,1,0,0,0
112520769384,3,0,0,0,6,3,2,1,1
112520769603,1,0,0,0,3,3,0,0,0
112520769605,3,0,0,0,4,3,0,0,0
112520769607,4,9,34,4,25,17,0,0,0
112520769686,0,0,0,0,2,1,0,0,0
112520783080,2,3,3,0,10,4,1,0,0
112520783107,4,1,12,0,7,1,0,0,0
112520783205,3,0,0,0,3,4,1,0,0
112520783207,0,3,2,0,9,8,0,0,0
112520783407,3,3,4,2,8,1,0,0,0
112520783408,1,1,0,0,1,1,0,0,0
112520783487,6,1,0,0,1,0,1,0,0
112520783589,1,0,0,0,1,3,1,0,0
112520783683,0,0,1,0,1,1,1,0,0
112520783881,4,0,0,0,1,1,1,0,0
112520783908,0,0,0,0,0,0,1,0,0
112520783989,4,6,0,0,7,3,0,0,0
112520865000,8,3,8,1,13,6,1,0,0
112520865107,4,0,0,0,3,4,1,0,0
112520865185,1,0,0,0,3,1,1,0,0
112520865281,4,4,0,3,5,3,1,0,0
112520865389,0,0,0,0,0,0,1,0,0
112520865404,2,0,0,0,3,3,0,0,0
112520865484,1,0,0,0,7,3,0,0,0
112520865488,1,0,0,0,2,3,0,0,0
112520865509,10,2,0,0,7,4,2,1,1
112520865689,0,0,0,0,0,0,1,0,0
112520865783,1,0,0,0,2,1,0,0,0
112520865989,2,1,0,0,5,2,1,0,0
112520869187,1,0,0,0,2,2,1,0,0
112520869382,3,0,0,0,7,4,2,0,0
112520869608,5,0,0,0,2,1,1,0,0
112520869682,4,2,0,0,1,1,0,0,0
112520869689,1,2,3,0,13,8,1,0,0
112520880103,2,0,1,0,2,1,0,0,0
112520880281,0,0,0,0,0,0,1,0,0
112520880402,6,2,45,8,5,3,0,0,0
112520880600,3,1,0,0,4,2,1,0,0
112520880689,0,0,0,0,0,0,1,0,0
112520880780,3,3,1,4,6,1,1,0,0
112520880782,3,0,0,0,5,2,0,0,0
112520880785,8,0,1,0,14,4,1,2,1
112520880806,1,0,0,0,4,2,1,0,0
112520880989,0,0,0,0,0,0,1,0,0
112520882502,1,0,1,0,13,4,1,0,0
112520883085,2,7,2,5,7,3,1,0,0
112520883182,0,0,0,0,0,0,3,0,0
112520883281,1,0,0,0,1,2,1,0,0
112520883283,1,0,0,1,2,1,1,0,0
112520883284,5,2,0,0,5,2,1,0,0
112520883309,3,0,0,0,5,1,0,0,0
112520883488,2,0,0,0,6,1,1,0,0
112520883504,3,0,1,0,1,1,1,0,0
112520883506,0,0,0,0,0,2,0,0,0
112520883680,3,0,0,0,3,2,0,0,0
112520883689,4,0,0,1,7,5,1,0,0
112520883805,2,3,0,1,12,1,0,0,0
112520883884,1,0,0,0,1,3,0,0,0
112520883986,4,0,2,0,5,4,1,0,0
112520965181,5,1,0,0,4,3,1,0,0
112520965202,20,0,0,0,7,1,0,0,0
112520965302,0,0,0,0,0,0,1,0,0
112520965401,8,5,3,0,16,10,1,0,0
112520965406,0,0,0,0,1,1,1,0,0
112520965608,3,0,0,0,2,1,0,0,0
112520965787,1,0,0,0,1,2,1,0,0
112520969187,1,0,0,0,3,1,0,0,0
112520969304,3,0,18,0,2,3,1,0,0
112520969307,8,3,2,26,6,0,2,0,0
112520969388,5,0,2,0,4,3,0,0,0
112520969389,0,0,0,0,0,0,1,0,0
112520980281,0,0,0,0,0,0,1,0,0
112520980404,3,2,0,1,4,0,1,0,0
112520980803,0,0,0,0,0,0,1,0,0
112520980807,0,0,0,0,0,0,1,0,0
112520980900,4,0,0,0,5,2,0,0,0
112520980903,4,1,0,0,4,3,0,0,0
112520983085,3,3,4,2,7,1,0,0,0
112520983104,10,9,9,0,15,12,1,0,0
112520983280,7,0,1,0,3,2,1,0,0
112520983284,5,0,7,0,15,10,3,0,0
112520983285,0,0,0,0,0,0,1,0,0
112520983382,5,8,1,2,8,3,1,1,1
112520983388,1,0,0,0,1,1,1,0,0
112520983481,3,1,0,0,1,0,0,0,0
112520983486,0,0,0,0,1,4,1,0,0
112520983489,4,2,0,1,6,3,2,0,0
112520983584,0,0,0,0,0,0,1,0,0
112520983585,0,0,0,0,0,0,1,0,0
112520983680,0,0,0,0,1,2,1,0,0
112520983983,5,2,0,0,11,16,3,2,2
112520983984,3,9,3,12,12,5,1,0,0
112520983987,2,0,0,0,5,3,2,0,0
112521065002,2,0,0,0,2,0,1,0,0
112521065609,1,0,0,0,2,1,0,0,0
112521065783,4,0,0,0,2,2,1,0,0
112521065806,1,1,0,1,3,1,1,0,0
112521069685,4,3,18,16,15,6,1,0,0
112521080206,0,0,0,0,0,0,2,0,0
112521080282,4,13,2,0,10,8,2,0,0
112521080284,0,0,0,0,1,1,1,0,0
112521080287,2,1,0,0,2,2,1,0,0
112521080487,4,1,0,0,2,3,0,0,0
112521080506,5,2,19,17,10,5,1,0,0
112521080703,2,2,0,0,3,3,1,0,0
112521080883,3,25,9,17,4,2,0,0,0
112521083009,3,3,0,0,2,2,0,0,0
112521083185,1,0,0,0,2,1,1,0,0
112521083688,5,1,4,11,3,0,1,0,0
112521083702,6,3,2,1,9,2,1,0,0
112521083703,3,0,0,0,1,1,1,0,0
112521083707,2,0,0,0,1,2,1,0,0
112521083781,2,0,0,0,3,5,2,0,0
112521083888,3,1,0,0,1,0,0,0,0
112521083983,1,1,0,0,4,1,1,0,0
112521165004,0,0,0,0,0,0,1,0,0
112521165104,1,4,0,1,2,1,1,0,0
112521165288,5,0,1,0,4,2,0,0,0
112521165302,4,0,0,0,3,1,1,0,0
112521165381,8,0,1,0,5,1,1,0,0
112521165884,4,0,0,0,2,2,1,0,0
112521165907,3,0,0,0,4,3,1,0,0
112521169182,3,1,1,0,2,4,1,0,0
112521169384,1,0,0,0,5,1,1,0,0
112521169688,3,0,0,0,0,0,0,0,0
112521180009,3,0,0,0,3,4,0,0,0
112521180080,1,0,0,0,1,1,1,0,0
112521180085,0,0,0,0,0,0,1,0,0
112521180488,3,0,1,0,6,1,1,0,0
112521180588,3,0,0,0,5,5,1,0,0
112521183185,3,0,0,0,1,0,0,0,0
112521183187,4,1,1,4,4,2,2,1,1
112521183203,2,0,0,0,2,1,1,0,0
112521183288,3,0,0,0,5,6,1,1,1
112521183307,6,2,1,22,12,9,1,0,0
112521183404,0,0,0,0,0,0,1,0,0
112521183684,6,0,0,0,2,1,1,0,0
112521183709,1,2,0,0,1,2,1,0,0
112521183801,5,0,11,0,12,6,1,0,0
112521183906,3,1,0,0,3,2,1,0,0
112521265187,6,4,50,0,21,17,1,0,0
112521265188,13,1,9,0,20,13,1,0,0
112521265200,1,4,0,11,3,0,2,0,0
112521265202,3,0,0,0,4,1,1,0,0
112521265482,1,0,0,0,7,3,2,0,0
112521265681,4,0,0,0,13,11,1,0,0
112521265784,3,1,1,1,5,1,1,0,0
112521265806,0,0,0,0,0,0,1,0,0
112521265886,2,1,0,0,4,2,2,0,0
112521265906,3,1,0,0,2,1,0,0,0
112521269605,4,7,22,1,16,8,3,0,0
112521283206,4,4,7,0,9,2,1,0,0
112521283407,2,0,0,0,2,2,0,0,0
112521283585,5,0,1,0,1,1,1,0,0
112521283701,1,5,21,14,13,12,3,0,0
112521283705,2,1,0,0,3,5,0,0,0
112521283786,1,0,0,0,1,2,0,0,0
112521283908,3,0,0,0,3,3,0,0,0
112521365587,3,1,65,6,28,8,1,0,0
112521365589,1,0,0,0,2,3,1,0,0
112521365608,3,0,0,0,0,0,0,0,0
112521365802,3,0,0,0,3,3,0,0,0
112521365908,13,0,4,0,28,8,1,0,0
112521380504,3,0,2,0,11,16,5,2,3
112521380584,3,0,0,0,7,3,2,0,1
112521383184,2,4,44,22,9,4,0,0,0
112521383486,4,0,0,0,3,2,0,0,0
112521383505,0,0,0,0,0,6,1,0,0
112521383909,8,0,0,0,8,6,1,0,0
112521383984,3,0,0,0,3,0,0,0,0
112521465005,3,1,0,0,7,10,1,0,0
112521465181,4,1,7,0,2,2,0,0,0
112521465286,4,0,0,0,2,1,0,0,0
112521465487,3,1,4,0,3,1,1,0,0
112521465501,0,0,0,0,3,3,1,0,0
112521465583,3,2,0,0,6,1,0,0,0
112521465587,2,1,0,0,4,1,1,0,0
112521465882,2,10,21,1,12,9,2,0,0
112521469305,6,4,5,0,9,3,1,0,0
112521469307,12,4,10,1,13,8,0,0,0
112521469601,2,0,0,0,3,1,1,0,0
112521469605,2,2,7,0,11,3,0,0,0
112521480107,6,0,0,0,5,5,1,0,0
112521480803,4,5,0,0,9,2,1,0,0
112521480808,4,2,0,0,11,16,0,0,0
112521483305,1,1,0,0,3,3,1,0,0
112521483488,2,0,0,2,1,1,1,0,0
112521483500,1,1,0,0,2,2,0,0,0
112521483588,1,1,0,0,3,3,1,0,0
112521483807,1,1,0,0,1,2,1,0,0
112521483886,0,2,0,0,7,7,4,0,0
112521565007,1,0,0,0,2,3,1,0,0
112521565204,0,0,0,0,0,0,1,0,0
112521565208,0,0,0,0,1,1,0,0,0
112521565408,1,0,0,0,1,2,0,0,0
112521565703,3,0,1,0,0,0,0,0,0
112521565806,0,0,0,0,0,0,1,0,0
112521565885,2,0,1,0,10,15,0,0,0
112521565901,2,0,0,0,4,3,1,0,0
112521569186,3,0,0,0,7,3,0,0,0
112521583082,1,0,0,0,1,2,1,0,0
112521583403,4,0,0,0,3,3,1,1,1
112521583407,2,3,0,0,2,4,1,0,0
112521583680,5,0,6,4,5,5,2,0,0
112521583780,1,0,4,0,7,4,0,0,0
112521583781,4,0,0,0,4,1,0,0,0
112521583985,1,0,0,0,1,1,1,0,0
112521665002,4,2,0,10,7,2,1,0,0
112521665209,0,0,0,0,5,3,2,0,0
112521665287,2,1,5,0,6,5,3,0,0
112521665309,1,3,5,1,7,0,2,0,0
112521665400,2,0,0,0,1,1,1,0,1
112521665482,5,0,0,0,3,1,0,0,0
112521665685,3,2,0,0,11,4,2,0,0
112521665803,4,1,0,0,6,3,1,1,0
112521665904,2,0,0,0,2,3,1,0,0
112521665907,4,0,1,0,7,3,1,0,0
112521665909,0,0,0,0,2,1,0,0,0
112521683581,3,0,2,2,3,1,1,0,0
112521683801,3,0,0,0,2,1,1,0,0
112521765084,4,0,4,0,1,0,0,0,0
112521765089,3,0,0,2,3,1,0,0,0
112521765204,4,0,0,0,6,2,1,0,0
112521765303,2,16,6,4,15,7,2,0,0
112521765307,4,0,1,0,5,3,2,1,1
112521765500,1,0,1,0,5,3,1,0,0
112521765501,4,0,0,4,3,2,1,0,0
112521765502,1,0,0,0,4,9,1,0,0
112521765806,2,1,0,0,5,2,0,0,0
112521765983,5,0,0,0,6,2,0,0,0
112521769607,2,0,0,0,1,1,1,0,0
112521780082,3,2,0,0,5,7,2,0,0
112521783080,4,0,1,0,0,0,0,0,0
112521783207,3,2,0,0,2,0,0,0,0
112521783483,2,0,0,0,5,1,1,0,0
112521783704,3,1,12,2,13,3,0,0,0
112521783784,4,0,1,0,2,1,0,0,0
112521783885,3,1,0,0,8,2,0,0,0
112521865083,4,1,2,1,6,1,1,0,0
112521865100,4,3,0,6,3,3,2,0,0
112521865485,3,0,0,0,2,2,2,0,0
112521865504,4,5,3,0,5,5,1,1,1
112521865704,3,0,0,0,8,2,1,0,0
112521865787,3,0,0,0,0,0,0,2,2
112521865883,2,1,10,0,9,4,2,0,0
112521865983,3,8,0,2,5,3,1,0,0
112521869182,3,3,0,1,3,2,1,0,0
112521869380,1,0,0,0,1,1,1,0,0
112521869381,4,0,0,0,0,0,0,0,0
112521869687,0,0,0,0,0,0,1,0,0
112521869689,1,0,0,0,4,5,1,0,0
112521880504,0,0,0,0,2,5,1,0,0
112521883106,10,4,1,2,8,3,2,1,1
112521883306,2,0,1,2,1,1,1,0,0
112521883403,4,1,0,0,10,1,0,0,0
112521883608,0,0,0,0,4,2,0,0,0
112521883700,3,2,2,0,5,3,1,0,0
112521883703,1,2,1,0,2,1,1,1,1
112521883888,1,1,0,0,2,3,1,0,0
112521965200,10,1,2,0,9,3,2,0,0
112521965284,4,1,9,2,9,3,1,0,0
112521965800,0,0,0,0,0,0,1,0,0
112521965882,9,3,4,10,3,0,2,2,1
112521965883,0,0,0,0,0,0,1,0,0
112521969189,5,0,0,0,6,2,1,0,0
112521969382,3,0,0,0,3,6,1,0,0
112521969385,3,15,70,50,83,31,6,1,1
112521980508,1,2,0,0,2,2,2,0,0
112521980581,1,0,0,0,1,2,1,0,0
112521983085,2,4,0,6,4,6,1,0,0
112521983105,6,0,0,0,3,1,1,0,0
112521983287,4,8,21,1,7,2,1,1,1
112521983606,1,1,0,0,1,2,0,0,0
112521983607,4,0,0,0,10,2,0,0,0
112521983701,1,0,0,0,4,2,0,0,0
112521983887,4,0,0,0,4,3,1,0,0
112521983888,34,0,0,0,4,2,1,0,0
112522065281,2,1,1,2,7,3,1,0,0
112522065306,4,0,0,0,0,0,0,0,0
112522065604,2,0,0,0,10,6,0,0,0
112522065683,2,2,0,1,6,0,0,0,0
112522065687,2,0,0,0,7,8,0,0,0
112522065709,1,0,0,0,6,1,0,0,0
112522065988,4,0,0,0,2,1,0,0,0
112522069189,6,0,0,0,5,2,1,0,0
112522069600,14,0,0,0,19,3,0,0,0
112522080202,5,0,0,0,6,3,0,0,0
112522080281,6,5,1,0,14,3,1,0,0
112522080286,2,0,0,0,6,3,2,1,1
112522080288,4,1,5,0,9,2,1,0,0
112522080304,6,0,0,0,1,18,0,0,0
112522080509,3,0,0,0,3,4,0,0,0
112522080600,4,0,0,0,8,4,0,0,0
112522080686,0,0,0,0,1,0,0,0,0
112522080689,1,0,0,0,3,3,0,0,0
112522080705,2,0,0,0,3,3,0,0,0
112522080901,3,2,0,0,8,3,1,0,0
112522083005,3,0,0,0,2,1,1,0,0
112522083207,3,0,0,0,5,3,0,1,1
112522083209,0,0,0,0,1,1,0,0,0
112522083304,3,0,0,0,3,1,0,0,0
112522083305,6,0,0,0,3,3,1,1,1
112522083481,1,0,0,0,2,2,0,0,0
112522083707,1,0,0,0,2,1,0,0,0
112522165184,4,1,1,0,7,5,1,0,0
112522165208,0,0,0,0,0,0,1,0,0
112522165300,3,0,0,0,12,7,0,0,0
112522165588,1,0,0,0,3,4,2,0,0
112522165600,0,0,0,0,0,0,1,0,0
112522169188,1,0,0,0,1,1,1,0,0
112522169381,3,0,0,0,4,2,1,0,0
112522169389,4,0,0,0,5,10,1,1,1
112522169606,14,2,21,0,10,8,0,0,0
112522169682,1,1,0,1,1,0,1,0,0
112522180106,3,1,7,0,7,1,1,0,0
112522180184,2,1,0,0,2,1,1,0,0
112522180202,0,0,0,0,0,0,1,0,0
112522180282,2,7,3,0,8,1,0,0,0
112522180286,3,0,0,0,1,1,1,0,0
112522180301,4,2,0,1,7,9,1,0,0
112522180600,0,0,0,0,1,1,1,0,0
112522180681,5,1,0,6,8,4,0,0,0
112522180700,3,3,0,0,6,3,1,0,0
112522180783,6,0,0,0,4,2,0,0,0
112522180785,4,0,0,0,4,2,1,0,0
112522180903,0,0,0,0,0,0,1,0,0
112522180907,7,0,0,0,19,7,1,0,0
112522180989,1,0,0,0,1,3,0,0,0
112522182180,4,1,0,1,4,3,1,0,0
112522182406,2,3,0,0,4,2,1,0,0
112522183087,3,8,13,0,4,1,1,0,0
112522183581,1,0,0,0,2,1,0,0,0
112522183703,3,0,0,0,1,1,1,0,0
112522183881,4,0,0,0,5,1,0,0,0
112522183886,0,0,0,0,0,0,1,0,0
112522184002,4,1,0,0,9,4,1,0,0
112522184504,3,0,0,0,2,2,1,0,0
112522186002,3,0,0,0,0,0,0,0,0
112522186004,1,0,0,0,5,3,0,0,0
112522186085,4,0,0,0,6,1,0,0,0
112522186102,4,0,1,0,3,3,0,0,0
112522186200,0,0,0,0,0,0,1,0,0
112522186384,5,0,0,0,21,9,1,0,0
112522186784,9,2,3,0,7,4,1,1,1
112522186880,5,2,12,0,10,2,1,0,0
112522186989,3,4,0,3,5,1,1,1,0
112522265008,3,0,0,0,1,1,0,0,0
112522265081,1,0,0,0,1,1,0,0,0
112522265084,1,0,0,0,2,1,0,0,0
112522265109,4,0,0,0,18,11,0,0,0
112522265206,2,0,0,0,1,1,0,0,0
112522265387,2,0,1,0,4,1,0,0,0
112522265485,3,0,0,0,3,2,0,0,0
112522265581,25,0,8,0,18,18,5,0,0
112522265582,4,0,0,0,7,4,0,0,0
112522265700,0,0,0,0,0,1,1,0,0
112522265706,3,0,0,1,5,4,1,0,0
112522265800,0,0,0,0,2,3,0,0,0
112522265801,3,0,0,0,3,1,0,0,0
112522265881,4,0,0,0,3,2,1,0,0
112522265884,7,9,0,11,15,0,0,0,0
112522265984,3,0,1,0,3,3,1,2,1
112522265985,4,2,29,0,24,17,1,0,0
112522269304,5,6,0,3,7,3,1,0,0
112522269382,6,0,0,0,7,4,0,0,0
112522269383,3,0,0,0,2,2,1,0,0
112522269604,3,0,0,0,2,2,0,1,1
112522269681,1,0,0,0,3,3,0,0,0
112522269686,0,0,0,0,0,1,0,0,0
112522280082,3,1,0,2,7,3,1,0,0
112522280084,20,5,0,0,9,4,1,0,0
112522280101,3,4,0,6,17,5,1,0,0
112522280282,3,2,0,0,10,6,2,0,0
112522280381,5,0,0,0,11,4,1,0,0
112522280406,4,0,0,0,6,3,0,0,0
112522280589,3,2,0,0,4,1,0,0,0
112522280600,2,0,0,0,4,1,1,0,0
112522280609,7,0,0,0,21,6,4,0,0
112522280684,3,0,0,0,3,2,0,0,0
112522280687,4,0,0,0,8,2,0,0,0
112522280781,3,0,0,0,5,2,1,0,0
112522280785,5,7,1,5,12,8,1,0,0
112522280800,4,0,0,0,0,0,1,0,0
112522280887,0,0,0,0,2,1,0,0,0
112522280906,9,5,9,0,15,6,1,0,0
112522282500,6,0,0,0,0,0,0,0,0
112522282501,5,3,1,1,4,5,1,1,1
112522283004,1,0,0,0,2,2,0,0,0
112522283081,9,0,0,0,6,3,2,0,0
112522283181,1,0,3,1,2,5,1,0,0
112522283203,3,1,0,0,3,3,1,0,0
112522283402,4,1,0,0,9,1,0,0,0
112522283403,2,0,1,0,5,2,0,0,0
112522283405,0,0,3,0,10,4,0,0,0
112522283406,2,2,0,0,7,4,0,0,0
112522283680,1,0,0,0,2,2,0,0,0
112522283785,3,0,0,0,4,1,1,0,0
112522365104,3,0,0,0,0,0,0,0,0
112522365585,5,2,44,0,16,15,0,0,0
112522365701,1,0,0,0,1,2,1,0,0
112522365802,3,1,0,0,5,7,0,0,0
112522369301,4,0,0,1,6,2,1,0,0
112522369384,3,0,0,0,1,1,1,0,0
112522369386,12,0,0,0,16,5,3,0,0
112522369600,6,0,0,0,6,2,1,0,0
112522380002,1,0,0,0,2,1,1,0,0
112522380106,3,2,2,0,4,0,0,0,0
112522380109,1,0,0,0,1,1,1,0,0
112522380184,2,0,3,0,16,8,8,0,0
112522380508,4,0,0,0,3,1,0,0,0
112522380882,2,2,0,10,1,0,0,0,0
112522380901,2,2,0,0,10,13,2,0,0
112522382104,8,0,0,0,14,7,4,1,1
112522382108,4,0,0,1,7,1,1,0,0
112522382187,1,0,1,0,3,1,1,0,0
112522382201,11,0,1,0,15,8,4,1,1
112522382501,1,0,0,0,1,2,1,0,0
112522382506,4,8,0,8,7,0,1,0,0
112522382509,7,0,2,0,6,4,1,1,1
112522382887,3,1,0,0,4,3,1,0,0
112522382980,1,1,0,0,8,2,0,0,0
112522382985,2,0,1,0,7,3,3,1,1
112522383006,1,0,0,0,3,5,1,0,0
112522383384,16,4,32,1,22,12,2,0,0
112522383505,4,13,28,24,17,4,2,0,0
112522383586,1,1,0,0,1,2,0,0,0
112522383806,5,0,7,0,0,0,0,0,0
112522465083,1,0,0,0,3,1,0,0,0
112522465100,6,4,1,6,8,0,2,0,0
112522465101,2,0,0,0,1,1,0,0,0
112522465184,1,0,0,0,8,6,0,0,0
112522465203,24,0,0,0,11,6,0,0,0
112522465283,1,0,0,0,2,3,0,0,0
112522465409,1,1,1,0,9,6,1,0,0
112522465585,4,0,0,0,11,5,1,0,0
112522465700,1,0,0,0,3,2,0,0,0
112522465804,10,0,0,0,10,7,0,0,0
112522465808,4,7,22,2,11,4,2,0,0
112522465983,2,0,0,0,2,2,1,0,0
112522469681,2,0,0,0,2,1,0,0,0
112522480182,3,0,0,0,3,2,0,0,0
112522480205,6,0,0,0,9,2,1,0,0
112522480385,2,0,0,0,8,4,1,0,0
112522480401,3,1,0,0,8,7,2,0,0
112522480480,5,0,0,0,2,1,0,0,0
112522480507,3,0,0,0,3,2,0,0,0
112522480788,3,0,0,0,2,1,1,0,0
112522480881,5,0,2,0,4,1,0,0,0
112522482404,5,1,0,9,14,7,0,0,0
112522482407,3,0,0,0,5,1,0,0,0
112522482480,1,0,0,0,5,5,0,0,0
112522482481,4,0,0,0,6,2,1,0,0
112522482483,3,1,0,0,3,2,1,0,0
112522482486,3,0,0,0,4,1,0,0,0
112522482501,7,0,0,0,15,8,1,0,0
112522482504,5,9,4,11,5,4,2,3,3
112522482585,2,1,3,0,3,1,0,0,0
112522482903,3,0,0,0,6,2,1,0,0
112522483185,7,0,0,0,9,5,0,1,1
112522483202,6,0,0,0,2,2,1,0,0
112522483385,3,0,0,0,0,0,1,0,0
