userid,Type1_last1_day,Type2_last1_day,Type3_last1_day,Type4_last1_day,Type5_last1_day,Type6_last1_day,Type7_last1_day,Type8_last1_day,Type9_last1_day
111846314152,0,0,0,0,0,1,1,0,0
111846314650,1,0,0,0,4,2,0,0,0
111846314851,1,0,0,0,1,1,1,0,0
111846314852,3,1,0,1,1,0,0,0,0
111846314855,1,0,0,0,6,4,0,0,0
111846315852,1,0,0,0,5,4,0,0,0
111846315857,1,0,0,0,1,1,0,0,0
111846319654,1,0,0,0,1,1,0,0,0
111846346051,1,0,0,0,10,3,0,0,0
111846346154,0,0,0,0,1,3,0,0,0
111846346253,5,0,0,0,5,3,1,0,0
111846346350,1,0,0,0,2,1,0,0,0
111846346356,1,0,0,0,1,1,0,0,0
111846346358,2,0,0,0,3,2,0,0,0
111846346657,1,0,0,0,0,0,0,0,0
111846346950,2,0,0,0,5,2,0,0,0
111846346951,1,0,0,0,5,2,0,0,0
111846346959,1,0,0,0,3,8,0,0,0
111846348353,1,0,0,0,1,1,0,0,0
111846348550,5,1,0,0,14,4,2,0,0
111846419150,0,0,0,0,2,2,0,0,0
111846419250,2,1,0,0,2,2,1,0,0
111846419451,1,1,0,0,1,1,1,0,0
111846419454,2,0,0,0,3,9,0,0,0
111846446256,1,0,0,0,2,1,0,0,0
111846446352,0,0,0,0,1,1,0,0,0
111846446550,1,0,0,0,1,2,0,0,0
111846446551,3,0,0,0,3,4,0,0,0
111846446652,1,0,0,0,1,0,0,0,0
111846446657,3,0,0,0,4,2,1,0,0
111846446756,1,0,0,0,3,3,0,0,0
111846514058,3,0,0,0,2,1,0,0,0
111846514158,1,0,0,0,6,1,0,0,0
111846514254,1,0,0,0,5,6,0,0,0
111846514657,1,0,0,0,2,2,2,0,0
111846514956,1,0,0,0,4,2,2,0,0
111846519550,3,0,0,0,9,0,0,0,0
111846519652,1,0,0,0,5,6,0,0,0
111846519659,1,0,0,0,1,1,0,0,0
111846519757,1,0,0,0,3,4,0,0,0
111846519854,2,0,0,0,9,5,0,0,0
111846519859,1,0,0,0,2,0,0,0,0
111846519955,1,0,0,0,1,2,0,0,0
111846519959,1,0,0,0,1,1,0,0,0
111846546157,3,0,0,0,5,2,0,0,0
111846546356,1,0,0,0,2,1,0,0,0
111846546551,1,0,0,0,1,1,0,0,0
111846546856,4,0,0,0,28,8,0,0,0
111846546957,1,0,0,0,3,1,0,0,0
111846546958,3,0,0,0,4,3,0,0,0
111846548350,1,0,0,0,1,1,0,0,0
111846548555,1,0,0,0,0,0,0,0,0
111846614052,1,0,0,0,2,1,0,0,0
111846614153,4,1,2,0,4,2,1,0,0
111846614154,2,0,0,0,2,1,0,0,0
111846614551,1,0,0,0,3,1,0,0,0
111846614957,2,0,0,0,3,2,0,0,0
111846619059,2,0,0,0,4,1,0,0,0
111846619156,1,0,0,0,4,8,0,0,0
111846619159,3,1,0,0,1,2,1,0,0
111846619351,1,0,0,0,1,1,0,0,0
111846619953,1,0,0,0,3,2,0,0,0
111846619959,2,0,0,0,5,2,0,0,0
111846646058,1,0,0,0,1,1,0,0,0
111846646151,4,0,0,0,8,1,0,0,0
111846646250,1,0,0,0,2,1,0,0,0
111846646350,0,0,0,0,2,1,0,0,0
111846646359,2,0,0,0,2,1,1,0,0
111846646650,1,0,1,0,3,2,0,0,0
111846646851,1,0,0,0,0,0,0,0,0
111846646853,1,0,0,0,0,0,0,0,0
111846646858,1,0,0,0,1,1,0,0,0
111846648550,1,0,0,0,2,2,0,0,0
111846648750,2,0,0,0,5,3,0,0,0
111846648757,1,0,0,0,4,2,0,0,0
111846714857,1,0,0,0,0,0,0,0,0
111846719150,2,0,0,0,3,2,0,1,0
111846719556,0,0,0,0,2,3,1,0,0
111846719754,1,0,0,0,1,1,0,0,0
111846719859,1,0,0,0,1,1,0,0,0
111846719956,0,0,0,0,0,1,0,0,0
111846746050,1,0,0,0,1,1,0,0,0
111846746457,1,0,0,0,1,0,0,0,0
111846746651,2,0,0,0,3,1,0,0,0
111846746655,6,0,0,0,11,10,0,0,0
111846746659,2,0,0,0,1,1,0,0,0
111846748355,1,0,0,0,2,4,0,0,0
111846819151,1,0,0,0,1,1,0,0,0
111846819157,0,0,0,0,4,3,0,0,0
111846819252,1,0,0,0,2,1,0,0,0
111846819253,4,6,1,8,3,1,3,0,0
111846819254,1,0,0,0,1,1,0,0,0
111846819350,2,0,0,0,1,2,0,0,0
111846819450,2,0,0,0,11,7,0,0,0
111846819652,2,0,0,0,3,1,0,0,0
111846819658,4,0,0,0,2,3,0,0,0
111846819758,2,0,0,0,5,15,0,0,0
111846819759,1,0,0,0,2,1,0,0,0
111846819853,2,0,0,0,1,2,0,0,0
111846819950,1,0,0,0,1,1,0,0,0
111846819959,1,0,0,0,0,0,0,0,0
111846846150,1,0,0,0,1,1,0,0,0
111846846354,1,0,0,0,2,3,0,0,0
111846846755,1,0,0,0,3,2,0,0,0
111846846954,1,0,0,0,2,1,0,0,0
111846846958,1,0,0,0,4,5,0,0,0
111846848354,1,0,0,0,0,0,0,0,0
111846848557,1,0,0,0,3,1,0,0,0
111846848752,2,0,0,0,4,1,0,0,0
111846914050,3,0,0,0,5,0,0,0,0
111846914051,1,0,0,0,1,1,1,0,0
111846914052,1,0,0,0,1,1,0,0,0
111846914457,1,0,0,0,2,3,1,0,0
111846919052,1,0,0,0,2,2,0,0,0
111846919056,1,0,0,0,2,2,0,0,0
111846919158,1,0,0,0,6,3,0,0,0
111846919251,1,0,0,0,1,2,0,0,0
111846919258,1,0,0,0,3,1,0,0,0
111846919354,1,0,0,0,2,3,0,0,0
111846919458,1,0,0,0,7,1,0,0,0
111846919550,1,0,0,0,2,1,0,0,0
111846919553,2,0,0,0,6,1,0,0,0
111846919559,1,0,0,0,0,0,0,0,0
111846919653,3,0,0,0,2,2,0,0,0
111846919852,2,0,0,0,2,1,0,0,0
111846946051,1,0,0,0,6,0,0,0,0
111846946251,3,0,0,0,10,5,0,0,0
111846946258,1,0,0,0,1,0,0,0,0
111846946259,1,1,0,0,1,1,1,0,0
111846946355,1,1,0,0,1,1,0,0,0
111846946455,2,0,0,0,2,0,0,0,0
111846946650,1,0,0,0,4,2,0,0,0
111846946651,1,0,0,0,6,2,0,0,0
111846946657,2,0,0,0,4,1,0,0,0
111846946659,2,0,0,0,0,0,0,0,0
111847014053,0,0,0,0,0,0,1,0,0
111847014459,1,0,0,0,1,1,1,0,0
111847014659,1,0,0,0,1,1,0,0,0
111847015051,1,0,0,0,2,2,0,0,0
111847015851,2,0,0,0,5,2,2,0,0
111847019054,5,0,0,0,2,3,2,0,0
111847019257,1,0,0,0,1,1,1,0,0
111847019452,0,0,0,0,0,0,1,0,0
111847019558,0,0,0,0,0,0,1,0,0
111847019657,1,0,0,0,1,1,1,0,0
111847019853,0,0,0,0,0,0,1,0,0
111847019951,1,0,0,0,1,1,1,0,0
111847046253,1,0,0,0,5,2,2,0,0
111847046555,1,0,0,0,2,2,0,0,0
111847046557,1,0,0,0,2,2,1,0,0
111847046952,1,0,0,0,1,1,1,0,0
111847114257,1,1,0,1,1,0,1,0,0
111847114654,1,0,0,0,0,0,0,0,0
111847114856,2,0,0,0,2,4,0,0,0
111847114858,1,0,0,0,4,3,0,0,0
111847119057,1,0,0,0,1,1,0,0,0
111847119151,1,0,0,0,0,0,0,0,0
111847119252,1,0,0,0,1,1,1,0,0
111847119655,1,0,0,0,4,2,0,0,0
111847119658,4,0,0,0,4,1,0,0,0
111847119756,11,1,15,2,23,7,3,0,0
111847119758,1,0,0,0,2,1,0,0,0
111847146257,2,0,0,0,1,1,0,0,0
111847146354,0,0,0,0,2,2,1,0,0
111847146359,0,0,0,0,4,2,0,0,0
111847146459,1,0,0,0,1,2,0,0,0
111847146858,0,0,0,0,3,2,0,0,0
111847146956,1,0,0,0,0,0,0,0,0
111847148358,2,0,0,0,2,2,0,0,0
111847148359,1,0,0,0,1,1,1,0,0
111847148550,1,0,0,0,1,1,0,0,0
111847148751,1,0,0,16,7,1,1,0,0
111847214054,0,0,0,0,0,0,3,0,0
111847214157,1,0,4,0,5,1,1,0,0
111847214752,1,0,0,0,1,1,1,0,0
111847214857,1,0,0,0,3,1,1,0,0
111847214953,0,0,0,0,0,0,1,0,0
111847214954,1,0,0,0,0,0,0,0,0
111847214958,1,0,0,0,2,3,1,0,0
111847215058,0,0,0,0,1,1,1,0,0
111847215150,1,0,0,0,2,1,1,0,0
111847215253,1,0,0,4,1,1,1,0,0
111847215651,0,0,0,0,1,1,1,0,0
111847215757,0,0,0,0,1,1,1,0,0
111847215759,1,0,0,0,2,1,1,0,0
111847215952,1,0,0,0,2,1,0,0,0
111847219059,2,0,0,0,1,2,0,0,0
111847219258,0,1,0,0,1,1,1,0,0
111847219350,1,0,0,0,1,3,1,0,0
111847219352,0,1,0,2,2,0,1,0,0
111847219357,1,0,0,0,1,1,1,0,0
111847219550,2,0,0,0,2,1,0,0,0
111847219557,1,2,0,0,1,1,1,0,0
111847219652,1,0,0,0,1,1,1,0,0
111847219751,1,0,0,0,2,1,1,0,0
111847246754,0,1,0,1,9,2,2,0,0
111847248350,0,0,0,0,2,1,0,0,0
111847314152,1,1,1,0,1,1,1,0,0
111847314154,4,0,0,0,5,2,0,0,0
111847314158,2,0,0,0,4,2,0,0,0
111847314357,1,0,0,0,2,3,0,0,0
111847314656,0,0,0,0,3,1,0,0,0
111847314950,1,0,0,0,0,0,1,0,0
111847315850,1,0,0,0,1,1,0,0,0
111847315852,2,0,0,0,2,2,0,0,0
111847315854,1,0,0,0,2,1,1,0,0
111847315859,1,0,0,0,6,5,0,0,0
111847319057,1,0,0,0,2,1,0,0,0
111847319854,2,0,0,0,4,2,1,0,0
111847319958,1,0,0,0,2,1,0,0,0
111847346151,1,0,0,0,1,2,0,0,0
111847346452,0,0,0,0,0,1,0,0,0
111847346459,2,0,0,0,1,2,1,0,0
111847346557,0,0,0,0,6,6,2,0,0
111847346653,2,0,0,0,8,2,1,0,0
111847346857,2,0,0,0,2,3,0,0,0
111847346956,1,0,0,0,5,1,1,0,0
111847348354,1,0,0,0,1,3,1,0,0
111847414055,1,0,0,0,6,2,2,0,0
111847414150,1,0,0,0,1,1,0,0,0
111847414257,2,0,0,0,3,3,2,0,0
111847419155,1,0,0,0,4,2,0,0,0
111847419553,1,0,0,0,2,1,1,0,0
111847419750,1,0,0,0,0,0,0,0,0
111847446059,1,0,0,0,0,0,0,0,0
111847446352,1,0,0,0,2,3,0,0,0
111847446657,1,0,0,0,1,1,0,0,0
111847446856,1,0,0,0,2,1,0,0,0
111847448757,1,0,0,0,3,2,0,0,0
111847512355,1,0,0,0,1,2,1,0,0
111847512358,6,7,30,0,20,5,1,0,0
111847512852,1,0,0,0,2,9,0,0,0
111847514059,2,0,0,0,3,2,1,0,0
111847514159,0,0,0,0,0,0,2,0,0
111847514355,1,0,0,0,4,3,1,0,0
111847514552,1,0,0,0,1,1,1,0,0
111847515057,0,0,0,0,0,0,1,0,0
111847515559,1,0,0,0,5,2,1,0,0
111847515651,1,1,0,0,1,1,1,0,0
111847517850,1,0,0,0,2,2,1,0,0
111847517853,1,0,0,0,3,1,1,0,0
111847519354,1,0,0,2,5,6,0,0,0
111847519559,1,0,0,0,1,2,1,0,0
111847519650,0,0,0,0,0,0,1,0,0
111847546058,1,0,0,0,1,1,1,0,0
111847612359,1,0,5,0,3,2,1,0,0
111847612558,2,1,0,6,0,0,0,0,0
111847612659,1,0,0,0,1,1,0,0,0
111847614255,1,0,0,0,0,0,0,0,0
111847614354,1,0,0,0,1,1,0,0,0
111847614357,2,0,0,0,2,2,1,0,0
111847615155,0,0,0,0,0,0,1,0,0
111847615555,1,0,0,0,2,1,1,0,0
111847615754,6,0,0,0,3,2,0,0,0
111847615957,1,0,0,0,3,3,2,0,0
111847646150,3,0,0,0,1,1,1,0,0
111847646755,1,0,0,0,1,1,1,0,0
111847714159,1,0,3,0,8,2,2,0,0
111847714254,1,0,0,0,2,1,0,0,0
111847714256,2,1,0,0,3,1,0,0,0
111847714458,1,1,0,0,3,1,0,0,0
111847714554,1,0,0,0,3,3,2,0,0
111847714955,1,5,4,27,4,1,0,0,0
111847715853,4,0,0,0,4,3,2,0,0
111847715858,4,0,0,0,5,1,1,0,0
111847719453,1,1,1,0,0,0,0,0,0
111847719458,1,0,0,0,2,1,1,0,0
111847719653,3,4,1,11,16,3,0,0,0
111847719654,0,0,0,0,1,1,0,0,0
111847719950,1,0,0,0,1,1,0,0,0
111847719956,0,0,0,0,3,2,2,0,0
111847746351,2,0,0,0,4,1,0,0,0
111847746850,1,0,0,0,4,1,0,0,0
111847746856,1,0,0,0,1,1,0,0,0
111847748559,0,0,0,0,2,1,1,0,0
111847748753,2,0,3,0,14,7,1,0,0
111847814054,0,1,0,0,1,1,1,0,0
111847814256,6,0,0,0,7,3,2,0,0
111847814351,1,0,0,0,1,1,0,0,0
111847814850,1,0,0,0,2,2,0,0,0
111847814957,6,0,0,0,11,2,2,0,0
111847815850,0,0,0,0,5,1,1,0,0
111847819457,0,0,0,0,0,0,2,0,0
111847819750,1,1,0,0,4,1,1,0,0
111847846051,1,0,0,0,0,0,0,0,0
111847846155,1,0,0,0,1,1,0,0,0
111847846157,1,0,0,0,2,1,1,0,0
111847846758,3,0,0,0,4,2,0,0,0
111847848351,1,0,0,0,3,3,1,0,0
111847848359,1,0,0,0,2,1,0,0,0
111847848753,1,0,0,0,10,6,0,0,0
111847914453,1,0,0,0,3,2,1,0,0
111847914554,1,0,0,0,2,1,0,0,0
111847914652,0,0,0,0,1,1,1,0,0
111847914955,0,0,0,0,0,2,1,0,0
111847915455,1,0,0,0,5,2,1,0,0
111847915655,1,0,0,0,2,1,0,0,0
111847919453,3,0,0,0,5,1,0,0,0
111847919754,0,0,0,0,0,0,1,0,0
111847919955,0,0,0,0,3,3,3,0,0
111847946158,1,0,0,0,6,1,0,0,0
111847946254,1,0,0,0,1,1,4,0,0
111847946455,1,0,0,0,0,0,0,0,0
111847946658,2,0,0,0,1,1,0,0,0
111847948559,1,0,0,0,0,0,0,0,0
111847948751,1,0,0,0,3,3,0,0,0
111848019059,0,8,5,0,6,3,1,0,0
111848019154,1,0,0,0,0,0,0,0,0
111848019157,1,0,1,0,6,4,1,0,0
111848019257,0,0,0,0,2,1,1,0,0
111848046254,1,0,0,0,2,1,1,0,0
111848046353,2,0,0,0,4,1,0,0,0
111848046356,1,0,0,0,0,0,0,0,0
111848046756,3,2,0,10,3,0,1,0,0
111848119350,6,0,0,0,12,2,1,0,0
111848119351,1,0,0,0,2,2,1,0,0
111848119459,1,0,0,0,2,1,0,0,0
111848119958,0,3,4,0,4,2,1,0,0
111848146056,1,0,0,0,1,1,0,0,0
111848146058,1,1,0,0,1,1,1,0,0
111848146659,0,0,0,0,0,0,1,0,0
111848148755,8,0,2,0,3,2,2,0,0
111848219057,1,0,0,0,7,5,3,0,0
111848219158,1,0,0,0,1,2,0,0,0
111848219250,1,1,5,1,3,1,0,0,0
111848219255,2,0,0,0,5,2,1,0,0
111848219453,2,0,0,0,3,7,1,0,0
111848219754,1,0,0,0,0,0,0,0,0
111848219854,1,0,0,0,2,1,1,0,0
111848219958,0,0,0,0,0,0,1,0,0
111848246353,2,1,0,0,3,2,1,0,0
111848246458,1,0,0,0,2,1,1,0,0
111848246654,1,0,0,0,2,1,1,0,0
111848246752,1,0,0,0,1,1,1,0,0
111848248752,1,0,13,0,3,3,0,0,0
111848319159,1,0,0,0,7,2,0,0,0
111848319350,2,0,0,0,2,1,0,0,0
111848319751,1,0,1,0,1,1,0,0,0
111848319752,1,0,0,0,0,0,0,0,0
111848319753,1,0,0,0,2,2,1,0,0
111848319952,1,0,0,0,2,1,1,0,0
111848346150,7,0,1,0,1,1,0,0,0
111848346159,2,0,0,0,4,2,0,0,0
111848346854,1,0,0,0,2,3,0,0,0
111848346859,0,0,0,0,3,2,1,0,0
111848348552,2,0,0,0,5,4,3,0,0
111848419159,2,0,0,1,3,0,1,0,0
111848419257,1,0,0,0,2,2,1,0,0
111848419350,0,0,0,0,0,0,1,0,0
111848419352,0,0,0,0,0,0,1,0,0
111848419354,1,0,0,0,5,5,1,0,0
111848446152,3,0,0,0,6,2,0,0,0
111848446351,4,0,0,0,3,2,0,0,0
111848446758,0,1,0,0,1,3,1,0,0
111848446952,1,1,0,0,1,1,0,0,0
111848519655,0,0,0,0,0,0,1,0,0
111848519658,1,0,0,0,1,1,1,0,0
111848546652,1,0,0,0,2,1,1,0,0
111848546655,1,0,0,0,5,1,1,0,0
111848546951,1,0,0,0,1,2,0,0,0
111848548351,1,0,0,0,2,1,1,0,0
111848548357,1,0,0,0,2,2,1,0,0
111848548555,0,0,0,0,2,1,0,0,0
111848548757,1,0,0,0,1,1,1,0,0
111848619053,2,0,0,0,4,5,1,0,0
111848619657,1,0,0,0,1,1,1,0,0
111848619659,1,0,0,0,12,8,6,0,0
111848646058,0,1,0,0,1,1,1,0,0
111848646157,3,1,0,15,7,0,1,0,0
111848646459,1,1,14,0,8,4,1,0,0
111848648754,1,0,0,0,1,1,1,0,0
111848719150,0,0,0,0,0,0,1,0,0
111848719156,1,0,0,0,4,1,1,0,0
111848719251,2,3,0,1,4,5,1,0,0
111848719259,1,0,0,0,0,0,2,0,0
111848719454,1,0,0,0,5,6,1,0,0
111848719558,0,0,0,0,0,1,1,0,0
111848746050,1,0,0,0,4,2,2,0,0
111848746258,1,1,0,0,1,2,1,0,0
111848746451,1,0,0,0,1,2,1,0,0
111848746653,2,0,0,0,2,2,0,0,0
111848746753,0,0,0,0,0,0,2,0,1
111848748350,11,2,0,0,14,1,1,0,0
111848748750,0,0,0,0,0,0,1,0,0
111848819055,1,1,0,0,2,1,1,1,1
111848819255,0,0,0,0,0,0,1,0,0
111848819658,1,0,0,0,1,1,0,0,0
111848846653,1,0,0,0,3,1,0,0,0
111848846850,1,1,3,1,7,3,1,0,0
111848846852,1,0,0,0,4,3,1,0,0
111848846958,1,1,0,0,2,1,0,0,0
111848848556,1,0,0,0,0,0,0,0,0
111848848559,1,0,0,0,5,4,2,0,0
111848848757,2,1,0,0,2,1,1,0,0
111848914057,1,0,0,0,1,1,1,0,0
111848914452,1,0,0,0,7,3,1,0,0
111848914855,1,0,1,0,4,4,1,0,0
111848914952,1,0,0,0,1,2,1,1,0
111848919050,0,1,1,0,1,1,0,0,0
111848919057,2,0,0,0,8,1,0,0,0
111848919150,3,0,0,0,0,0,0,0,0
111848919156,4,3,0,10,3,0,2,0,0
111848919355,1,0,0,0,4,2,1,0,0
111848919658,1,0,0,2,1,5,1,0,0
111848919853,1,0,0,0,0,0,0,0,0
111848919858,1,0,0,0,4,1,0,0,0
111848946359,1,0,0,0,7,3,0,0,0
111848946453,1,0,0,0,2,7,0,0,0
111848946458,4,0,2,0,2,1,1,0,0
111848948753,2,0,0,0,4,8,2,0,0
111849019753,0,0,0,0,5,3,1,0,0
111849046157,2,0,0,0,5,5,0,0,0
111849046257,1,0,0,0,2,1,1,0,0
111849046352,2,0,0,6,2,1,0,0,0
111849114252,1,0,7,0,2,1,1,2,1
111849114453,1,1,0,0,3,2,2,0,0
111849119551,1,0,0,0,1,1,1,0,0
111849119554,0,2,3,1,2,1,1,0,0
111849146057,2,0,5,5,3,0,0,0,0
111849146156,1,0,0,0,1,1,0,0,0
111849146259,4,0,0,0,5,3,1,0,0
111849146357,1,0,0,0,2,1,0,0,0
111849146459,0,0,0,0,2,1,1,0,0
111849146653,2,0,0,0,4,3,1,0,0
111849146656,0,0,0,0,0,0,1,0,0
111849146859,0,0,0,0,0,0,1,0,0
111849148355,1,0,1,1,8,8,1,0,0
111849148552,4,5,0,2,7,3,1,0,0
111849214056,1,0,0,0,1,1,1,0,0
111849214850,1,1,0,0,1,1,0,0,0
111849219052,0,0,0,0,0,0,1,0,0
111849246458,1,0,0,0,5,4,4,0,0
111849246755,1,0,0,0,1,1,0,0,0
111849246851,1,0,0,0,4,2,0,0,0
111849246859,1,0,0,0,2,1,1,0,0
111849248352,1,0,0,0,2,1,1,0,0
111849248754,1,3,0,0,4,2,2,0,0
111849314858,2,2,18,1,13,2,1,0,0
111849319051,2,1,0,0,1,1,0,0,0
111849319155,1,0,0,0,2,1,1,0,0
111849319250,1,0,0,0,0,1,1,0,0
111849319658,1,1,0,0,2,1,1,0,0
111849319759,1,1,0,1,3,1,1,0,0
111849346057,1,0,0,0,1,2,1,0,0
111849346157,0,0,0,0,0,0,1,0,0
111849346359,2,0,0,0,2,0,0,0,0
111849346655,1,0,0,2,5,1,0,0,0
111849346857,1,1,0,0,1,1,0,0,0
111849346859,1,0,0,0,2,1,1,0,0
111849346951,1,2,5,0,2,0,1,0,0
111849348354,1,0,0,0,4,1,0,0,0
111849414057,1,0,1,0,9,5,2,0,0
111849414656,1,0,0,0,1,1,0,0,0
111849419157,1,0,0,0,1,2,1,0,0
111849419552,4,0,0,0,2,1,1,0,0
111849419956,0,0,0,0,0,1,1,0,0
111849446551,1,0,0,0,1,1,1,0,0
111849519150,1,0,0,0,3,4,1,0,0
111849519256,1,0,0,0,2,1,1,0,0
111849519455,2,0,0,0,4,1,0,0,0
111849546451,5,0,0,0,8,4,0,0,0
111849619053,1,0,0,0,3,1,0,0,0
111849619452,2,0,0,0,6,1,1,0,0
111849619556,1,1,14,13,4,0,2,0,0
111849646050,1,0,0,0,3,2,0,0,0
111849646354,4,0,0,0,5,2,1,0,0
111849646454,0,0,0,0,0,0,1,0,0
111849646757,2,0,1,0,2,1,1,0,0
111849646758,1,0,0,0,1,1,1,0,0
111849646855,3,0,0,1,3,0,0,0,0
111849646856,1,0,0,0,2,1,0,0,0
111849648355,2,2,1,14,7,1,1,0,0
111849746150,4,0,0,0,5,3,0,0,0
111849746156,3,0,0,0,4,2,0,0,0
111849746750,0,0,0,0,0,2,1,0,0
111849746751,1,0,0,0,2,2,1,0,0
111849746854,4,0,0,0,9,4,2,0,0
111849748751,1,1,0,0,7,4,1,0,0
111849819657,2,0,0,0,4,1,0,0,0
111849819954,2,0,0,0,1,2,0,0,0
111849846054,3,1,0,0,8,5,0,0,0
111849846259,1,4,6,1,3,4,2,0,0
111849846458,2,0,0,0,3,2,0,0,0
111849846850,1,0,0,0,0,0,0,0,0
111849846856,1,0,0,0,2,2,1,0,0
111849919552,1,0,0,0,0,0,0,0,0
111849919651,0,0,0,0,1,2,0,0,0
111849946051,1,0,0,0,1,2,0,0,0
111849946250,2,0,0,0,2,2,2,0,0
111849946255,1,0,1,0,1,1,1,0,0
111849946258,0,0,3,0,4,1,1,0,0
111849946652,1,0,0,0,1,1,1,0,0
111849946851,0,0,0,0,0,0,1,0,0
111849946859,0,0,0,0,0,0,1,0,0
111850046557,1,0,0,0,0,0,0,0,0
111850046752,1,0,0,0,0,0,0,0,0
111850046852,1,0,0,0,0,0,0,0,0
111850046856,1,0,0,0,1,1,0,0,0
111850048354,1,0,0,0,4,4,0,1,1
111850048552,1,0,0,0,0,0,0,0,0
111850048754,1,0,0,0,1,0,0,0,0
111850246157,1,0,0,0,5,1,0,0,0
111850246159,1,0,0,0,2,0,0,0,0
111850246750,1,0,0,0,0,0,0,0,0
111850248359,1,0,0,0,1,1,0,0,0
111850446459,0,0,0,0,2,0,0,0,0
111850448355,1,0,0,0,1,0,0,0,0
111850519750,0,0,0,0,2,0,0,0,0
111850546059,2,0,0,0,3,3,0,0,0
111850546150,2,2,0,0,2,3,1,0,0
111850546556,1,0,0,0,1,1,0,0,0
111850546956,2,0,0,0,3,1,1,0,0
111850646256,1,0,0,0,1,1,0,0,0
111850646652,0,0,0,0,1,0,0,0,0
111850646852,0,0,0,0,3,3,0,0,0
111850648351,1,0,0,0,1,0,0,0,0
111850648550,0,0,0,0,1,1,0,0,0
111850746259,0,0,0,4,2,0,3,0,0
111850748554,1,0,0,0,0,0,0,0,0
111850748555,0,0,0,0,1,0,0,0,0
111850748559,1,0,0,0,2,1,0,0,0
111850846053,1,0,0,0,0,0,0,0,0
111850846250,1,0,0,0,1,1,0,0,0
111850846850,1,0,0,0,0,0,0,0,0
111850946455,1,0,1,0,1,0,0,0,0
111850946653,0,0,0,0,2,0,0,0,0
111850946952,2,0,0,0,2,0,0,0,0
111850946954,0,0,0,0,4,0,0,0,0
111851046051,10,7,0,6,11,0,1,0,0
111851046052,3,0,0,0,2,2,0,0,0
111851046958,1,0,0,0,9,4,0,0,0
111851146050,1,0,0,0,2,1,0,0,0
111851146059,1,0,0,0,2,1,0,0,0
111851146450,1,0,0,0,1,1,0,0,0
111851146452,1,3,0,0,5,1,0,0,0
111851148351,1,0,0,0,3,1,0,0,0
111851246052,1,0,0,0,1,1,0,0,0
111851248554,2,0,0,0,2,2,0,0,0
111851346258,1,0,0,0,0,0,0,0,0
111851348750,1,0,0,0,1,0,0,0,0
111851348755,1,0,0,0,4,2,0,0,0
111851348756,1,0,0,0,1,1,1,0,0
111851448556,1,0,0,0,0,0,0,0,0
111851448759,1,0,0,0,1,1,0,0,0
111851546254,11,0,0,0,6,3,0,0,0
111851546954,1,0,0,0,1,2,0,0,0
111851548355,1,0,0,0,8,1,0,0,0
111851746052,2,0,0,0,6,1,1,0,0
111851746058,2,0,0,0,2,0,0,0,0
111851746456,1,0,0,0,2,1,0,0,0
111851748751,3,0,0,0,7,1,0,0,0
111851748754,1,0,2,0,2,2,1,0,0
111851748756,1,0,0,0,4,4,0,0,0
111851848551,1,0,0,0,2,2,0,0,0
111851946051,1,0,0,0,0,0,0,0,0
111851948755,2,0,0,0,3,2,0,0,0
111851948756,2,0,0,0,2,2,2,0,0
111853046051,1,0,0,0,0,0,0,0,0
111853046451,1,0,0,0,1,3,0,0,0
111853046953,3,0,0,0,6,1,1,0,0
111853146257,3,0,0,0,6,6,0,0,0
111853146259,2,0,1,0,9,5,2,0,0
111853146456,2,0,0,0,7,9,0,0,0
111853146852,1,0,0,0,1,1,0,0,0
111853146854,1,0,0,0,2,4,0,0,0
111853146859,1,0,0,0,1,8,0,0,0
111853148358,1,0,0,0,2,2,1,0,0
111853148753,1,0,0,0,1,1,0,0,0
111853246250,1,0,0,0,4,2,0,0,0
111853246256,1,0,0,0,1,2,0,0,0
111853346950,0,0,0,0,1,1,0,0,0
111853348356,1,0,0,0,0,0,0,0,0
111853348754,2,0,0,0,3,3,0,0,0
111853446051,1,0,0,0,3,0,0,0,0
111853446856,1,0,0,0,1,1,0,0,0
111853448555,1,0,0,0,1,1,0,0,0
111853448558,0,0,0,0,4,4,0,0,0
111853448753,1,0,0,0,1,1,0,0,0
111853448754,2,0,0,0,2,3,0,0,0
111853546851,3,0,0,0,5,3,0,0,0
111853546852,1,0,0,0,3,3,1,0,0
111853646057,1,0,0,0,1,1,0,0,0
111853746157,1,0,0,0,7,4,0,0,0
111853746658,0,0,0,0,1,2,0,0,0
111853746850,1,0,0,0,3,1,0,0,0
111853746856,1,2,11,2,6,2,0,0,0
111853748359,1,0,0,0,8,5,0,0,0
111853748752,2,0,0,0,4,4,0,0,0
111853846656,5,0,0,0,2,1,0,0,0
111853848353,3,0,0,0,1,0,0,0,0
111853946051,2,0,0,0,3,2,0,0,0
111853946053,1,1,0,0,1,3,0,0,0
111853946059,1,0,0,0,2,0,0,0,0
111853946151,1,0,0,0,1,1,0,0,0
111853946155,3,0,0,0,12,5,0,0,0
111853946459,1,0,0,0,9,1,0,0,0
111853948351,1,0,0,0,2,1,0,0,0
111853948359,1,0,0,0,1,2,1,0,0
111854046152,4,2,2,6,4,3,1,0,0
111854048358,1,0,0,0,1,2,0,0,0
111854048753,0,0,0,0,1,0,0,0,0
111854146159,1,0,0,0,3,2,2,0,0
111854146453,1,0,0,0,2,0,0,0,0
111854146859,1,0,0,0,4,1,0,0,0
111854148557,0,0,0,0,1,1,0,0,0
