userid,orderid,orderTime,orderType,city,country,continent
111147148550,1038764,2017-09-08 06:26:52,0,罗马,意大利,欧洲
111147213514,1038779,2017-03-10 19:41:45,0,巴黎,法国,欧洲
111147213514,1038777,2017-04-01 23:18:03,1,巴黎,法国,欧洲
111147213514,1038776,2017-03-26 03:14:42,1,巴黎,法国,欧洲
111147213597,1038780,2017-04-26 18:12:39,0,吉隆坡,马来西亚,亚洲
111147246357,1038792,2017-09-09 07:58:06,0,东京,日本,亚洲
111147246357,1038793,2017-09-09 08:30:53,0,东京,日本,亚洲
111147246357,1038794,2017-08-20 07:02:58,0,东京,日本,亚洲
111147313810,1038819,2017-03-10 23:56:05,0,波士顿,美国,北美洲
111147313810,1038820,2017-06-05 23:59:32,0,波士顿,美国,北美洲
111147313810,1038821,2017-05-02 01:27:46,0,波士顿,美国,北美洲
111147313810,1038823,2017-05-26 18:27:43,0,波士顿,美国,北美洲
111147313810,1038824,2017-05-26 18:30:57,0,波士顿,美国,北美洲
111147313810,1038825,2017-05-03 23:42:42,0,波士顿,美国,北美洲
111147313810,1038826,2017-04-28 01:22:24,0,波士顿,美国,北美洲
111147313810,1038827,2017-03-11 00:07:07,0,波士顿,美国,北美洲
111147313814,1038828,2017-03-11 00:42:19,1,巴厘岛,印度尼西亚,亚洲
111147313897,1038836,2017-03-30 22:00:36,0,东京,日本,亚洲
111147313897,1038838,2017-04-08 06:59:26,0,东京,日本,亚洲
111147313998,1038839,2017-03-11 02:15:31,0,东京,日本,亚洲
111147316197,1038844,2017-03-13 03:50:12,0,巴塞罗那,西班牙,欧洲
111147316197,1038845,2017-05-27 11:39:57,0,巴黎,法国,欧洲
111147316197,1038846,2017-07-11 05:20:32,0,巴黎,法国,欧洲
111147316197,1038847,2017-08-25 02:43:50,0,巴黎,法国,欧洲
111147316197,1038848,2017-03-16 10:12:13,0,巴塞罗那,西班牙,欧洲
111147316197,1038849,2017-03-13 03:37:08,0,巴黎,法国,欧洲
111147316197,1038850,2017-07-11 02:11:31,0,尼斯,法国,欧洲
111147316197,1038851,2017-05-20 03:40:02,0,巴黎,法国,欧洲
111147316197,1038852,2017-04-01 08:49:11,0,巴黎,法国,欧洲
111147316197,1038853,2017-04-20 10:37:11,0,巴黎,法国,欧洲
111147316197,1038854,2017-07-20 08:16:43,0,巴黎,法国,欧洲
111147316993,1038857,2017-06-01 02:28:22,1,大阪,日本,亚洲
111147316993,1038858,2017-05-19 05:06:46,1,大阪,日本,亚洲
111147316993,1038860,2017-05-19 07:53:53,1,大阪,日本,亚洲
111147316993,1038861,2017-03-10 12:27:57,0,伦敦,英国,欧洲
111147316996,1038864,2017-04-18 04:13:40,1,马德里,西班牙,欧洲
111147346655,1038871,2017-04-16 23:10:57,0,新加坡,新加坡,亚洲
111147346655,1038872,2017-04-14 21:46:28,0,新加坡,新加坡,亚洲
111147346758,1038875,2017-01-31 02:20:13,0,大阪,日本,亚洲
111147346758,1038876,2017-02-03 19:59:59,0,台北,中国台湾,亚洲
111147346758,1038878,2017-02-03 20:05:06,0,台北,中国台湾,亚洲
111147413094,1038885,2017-03-18 00:22:25,0,巴黎,法国,欧洲
111147413094,1038886,2017-03-18 00:48:46,0,巴黎,法国,欧洲
111147413094,1038887,2017-03-18 00:06:19,0,柏林,德国,欧洲
111147413094,1038888,2017-03-22 21:12:25,0,雅典,希腊,欧洲
111147416312,1038898,2017-03-28 23:28:57,1,新加坡,新加坡,亚洲
111147416312,1038899,2017-03-28 23:46:42,1,新加坡,新加坡,亚洲
111147416312,1038900,2017-03-28 23:51:03,1,新加坡,新加坡,亚洲
111147416312,1038901,2017-03-28 21:48:08,1,新加坡,新加坡,亚洲
111147448555,1038911,2017-02-06 16:03:22,0,悉尼,澳大利亚,大洋洲
111147448555,1038909,2017-02-19 23:04:48,0,墨尔本,澳大利亚,大洋洲
111147485211,1038912,2017-03-09 07:33:42,0,芝加哥,美国,北美洲
111147485211,1038913,2017-06-13 02:14:34,0,马德里,西班牙,欧洲
111147513317,1038922,2017-03-12 04:57:06,0,底特律,美国,北美洲
111147513998,1038927,2017-03-17 17:36:41,0,香港,中国香港,亚洲
111147546150,1038941,2017-04-22 16:25:02,0,清迈,泰国,亚洲
111147546150,1038940,2016-11-24 07:28:36,0,曼谷,泰国,亚洲
111147546150,1038938,2016-11-26 18:21:09,0,曼谷,泰国,亚洲
111147546150,1038937,2016-11-24 07:08:19,0,香港,中国香港,亚洲
111147613013,1038954,2017-04-16 20:50:21,0,普吉岛,泰国,亚洲
111147613013,1038955,2017-04-04 18:03:47,0,普吉岛,泰国,亚洲
111147613013,1038953,2017-03-28 18:03:27,0,普吉岛,泰国,亚洲
111147613113,1038956,2017-04-23 00:41:10,0,大阪,日本,亚洲
111147613196,1038961,2017-06-13 19:07:38,1,暹粒,柬埔寨,亚洲
111147613890,1038973,2017-08-28 01:25:50,0,罗马,意大利,欧洲
111147613890,1038975,2017-09-07 14:18:19,0,巴黎,法国,欧洲
111147616994,1038980,2017-03-14 01:30:10,1,华盛顿,美国,北美洲
111147616994,1038979,2017-03-12 11:07:21,1,纽约,美国,北美洲
111147616994,1038978,2017-03-12 12:19:00,1,纽约,美国,北美洲
111147646654,1038986,2017-01-09 11:46:28,0,波士顿,美国,北美洲
111147646654,1038987,2017-01-09 11:56:54,0,纽约,美国,北美洲
111147646654,1038989,2017-01-09 11:51:05,0,波士顿,美国,北美洲
111147646855,1038993,2017-07-24 19:07:34,0,首尔,韩国,亚洲
111147646855,1038996,2017-06-06 20:21:44,0,悉尼,澳大利亚,大洋洲
111147713095,1039004,2017-05-06 15:52:50,0,纽约,美国,北美洲
111147713098,1039005,2017-03-16 00:49:36,1,费城,美国,北美洲
111147713098,1039006,2017-03-16 20:34:22,1,费城,美国,北美洲
111147713098,1039007,2017-03-16 20:50:33,1,波士顿,美国,北美洲
111147713098,1039009,2017-03-16 03:48:58,1,波士顿,美国,北美洲
111147713613,1039011,2017-04-16 07:09:27,0,尼斯,法国,欧洲
111147716192,1039018,2017-04-26 22:33:07,0,巴黎,法国,欧洲
111147716192,1039016,2017-04-26 00:16:00,0,巴黎,法国,欧洲
111147716192,1039015,2017-04-27 01:19:58,0,巴黎,法国,欧洲
111147716197,1039019,2017-04-28 01:55:32,0,伦敦,英国,欧洲
111147716998,1039027,2017-03-17 19:48:38,0,巴黎,法国,欧洲
111147716998,1039028,2017-04-04 07:33:02,0,汉堡,德国,欧洲
111147716998,1039029,2017-04-29 07:26:21,0,洛杉矶,美国,北美洲
111147785018,1039050,2017-03-16 07:47:38,0,新加坡,新加坡,亚洲
111147813091,1039058,2017-04-22 12:16:56,0,清迈,泰国,亚洲
111147813091,1039060,2017-04-22 12:16:56,1,清迈,泰国,亚洲
111147813091,1039062,2017-04-22 12:16:56,0,清迈,泰国,亚洲
111147813091,1039064,2017-04-22 12:16:56,1,清迈,泰国,亚洲
111147816994,1039075,2017-07-08 05:08:35,0,东京,日本,亚洲
111147846056,1039077,2017-04-02 10:16:41,0,苏梅岛,泰国,亚洲
111147846056,1039078,2017-04-02 10:24:18,0,苏梅岛,泰国,亚洲
111147846056,1039079,2017-04-03 06:05:01,0,苏梅岛,泰国,亚洲
111147846255,1039082,2016-11-19 18:08:51,0,香港,中国香港,亚洲
111147846852,1039085,2017-02-17 01:30:28,0,纽约,美国,北美洲
111147916311,1039118,2017-04-04 23:06:22,0,巴黎,法国,欧洲
111147916311,1039119,2017-04-17 21:12:49,0,巴黎,法国,欧洲
111147916311,1039120,2017-04-04 21:02:33,0,尼斯,法国,欧洲
111147916311,1039121,2017-04-04 23:21:43,0,巴黎,法国,欧洲
111147916311,1039116,2017-04-04 22:04:22,0,尼斯,法国,欧洲
111147916914,1039123,2017-07-01 06:43:13,1,悉尼,澳大利亚,大洋洲
111147919853,1039128,2017-03-23 03:15:11,1,东京,日本,亚洲
111147946853,1039138,2017-05-21 06:58:30,0,巴黎,法国,欧洲
111148016311,1039159,2017-03-09 20:11:05,0,纽约,美国,北美洲
111148016316,1039164,2017-01-12 09:20:39,0,伦敦,英国,欧洲
111148016995,1039169,2017-02-13 05:05:00,0,华盛顿,美国,北美洲
111148016995,1039170,2017-01-04 02:17:49,0,纽约,美国,北美洲
111148116195,1039188,2017-01-09 21:51:46,0,伦敦,英国,欧洲
111148116195,1039189,2017-01-08 00:05:01,1,伦敦,英国,欧洲
111148146954,1039200,2017-02-20 21:24:28,0,曼谷,泰国,亚洲
111148146954,1039199,2017-02-18 03:18:29,0,曼谷,泰国,亚洲
111148146954,1039198,2017-07-25 12:04:29,0,芽庄,越南,亚洲
111148146954,1039201,2017-07-27 04:16:39,0,胡志明市,越南,亚洲
111148146954,1039193,2017-02-21 07:44:21,0,曼谷,泰国,亚洲
111148146954,1039195,2016-11-23 03:09:05,0,香港,中国香港,亚洲
111148146954,1039194,2017-07-27 04:22:49,0,芽庄,越南,亚洲
111148146954,1039197,2017-06-24 05:28:41,0,东京,日本,亚洲
111148213818,1039214,2016-12-27 01:25:48,0,普吉岛,泰国,亚洲
111148216995,1039220,2016-12-26 15:15:16,0,布里斯班,澳大利亚,大洋洲
111148313297,1039232,2016-12-31 00:13:04,0,香港,中国香港,亚洲
111148313614,1039234,2017-05-17 06:36:53,0,悉尼,澳大利亚,大洋洲
111148316119,1039238,2016-12-30 17:02:29,0,伦敦,英国,欧洲
111148346756,1039252,2017-05-03 05:17:46,0,香港,中国香港,亚洲
111148346756,1039251,2017-06-01 17:17:38,0,东京,日本,亚洲
111148413794,1039258,2017-04-23 19:44:18,0,苏黎世,瑞士,欧洲
111148513018,1039271,2017-01-04 12:53:44,0,凯恩斯,澳大利亚,大洋洲
111148513018,1039273,2017-01-01 20:52:57,1,悉尼,澳大利亚,大洋洲
111148513018,1039275,2017-01-02 21:48:48,0,悉尼,澳大利亚,大洋洲
111148613615,1039294,2017-01-05 05:44:09,0,凯恩斯,澳大利亚,大洋洲
111148613695,1039296,2017-01-22 05:14:14,0,波士顿,美国,北美洲
111148613699,1039299,2017-05-24 21:13:21,0,布里斯班,澳大利亚,大洋洲
111148613699,1039300,2017-06-20 02:13:28,0,布里斯班,澳大利亚,大洋洲
111148613699,1039301,2017-05-24 19:50:56,0,布里斯班,澳大利亚,大洋洲
111148613699,1039302,2017-05-24 18:46:02,0,布里斯班,澳大利亚,大洋洲
111148613699,1039303,2017-06-20 01:21:15,0,布里斯班,澳大利亚,大洋洲
111148616398,1039308,2017-01-01 21:24:56,0,大阪,日本,亚洲
111148713693,1039336,2017-01-04 21:58:58,1,大阪,日本,亚洲
111148716198,1039338,2017-01-04 18:15:46,0,新加坡,新加坡,亚洲
111148716198,1039339,2017-01-04 18:17:22,0,新加坡,新加坡,亚洲
111148716198,1039340,2017-01-04 18:36:47,0,新加坡,新加坡,亚洲
111148716313,1039342,2017-06-08 00:41:59,0,济州岛,韩国,亚洲
111148716313,1039343,2017-04-18 18:57:07,0,济州岛,韩国,亚洲
111148746857,1039348,2017-06-13 17:02:43,0,东京,日本,亚洲
111148748358,1039349,2016-11-24 07:48:44,0,香港,中国香港,亚洲
111148813216,1039356,2017-01-02 22:06:52,0,纽约,美国,北美洲
111148813718,1039366,2017-04-20 06:01:38,0,里昂,法国,欧洲
111148813718,1039367,2017-01-03 01:42:44,0,里昂,法国,欧洲
111148813718,1039368,2017-01-09 22:10:19,0,里昂,法国,欧洲
111148816193,1039372,2017-06-06 19:46:42,1,多伦多,加拿大,北美洲
111148846653,1039382,2016-11-24 04:13:30,0,北海道--札幌,日本,亚洲
111148846754,1039387,2017-05-24 08:20:10,0,巴黎,法国,欧洲
111148846754,1039386,2017-06-25 00:19:58,0,伦敦,英国,欧洲
111148846754,1039385,2017-05-24 08:07:18,0,慕尼黑,德国,欧洲
111148913413,1039392,2017-01-08 17:23:00,0,伦敦,英国,欧洲
111148913413,1039393,2016-12-30 08:01:58,0,东京,日本,亚洲
111148913413,1039394,2017-05-11 20:52:46,0,东京,日本,亚洲
111148913413,1039396,2016-12-30 07:44:00,0,东京,日本,亚洲
111148913690,1039408,2017-03-30 08:06:03,0,迈阿密,美国,北美洲
111148913690,1039409,2017-04-06 17:32:58,0,纽约,美国,北美洲
111148913690,1039406,2017-04-06 17:23:37,0,迈阿密,美国,北美洲
111148913696,1039413,2017-01-24 23:48:45,1,台北,中国台湾,亚洲
111148913696,1039412,2017-01-24 23:55:15,1,台北,中国台湾,亚洲
111148913696,1039410,2017-01-25 00:12:12,1,台北,中国台湾,亚洲
111148916315,1039416,2016-12-29 18:45:59,0,新加坡,新加坡,亚洲
111148916998,1039427,2017-07-02 17:58:55,1,神户,日本,亚洲
111149013916,1039445,2017-02-23 07:43:13,0,东京,日本,亚洲
111149013916,1039447,2017-02-27 00:40:25,1,东京,日本,亚洲
111149013994,1039450,2017-04-10 14:31:46,0,东京,日本,亚洲
111149016312,1039452,2017-03-27 14:16:00,0,迪拜,阿联酋,亚洲
111149016312,1039453,2017-03-09 18:31:06,0,悉尼,澳大利亚,大洋洲
111149016312,1039454,2017-03-09 22:48:51,0,悉尼,澳大利亚,大洋洲
111149016312,1039455,2017-08-09 16:36:31,0,东京,日本,亚洲
111149016312,1039456,2017-03-13 20:04:55,0,悉尼,澳大利亚,大洋洲
111149016312,1039457,2017-03-09 18:35:02,0,悉尼,澳大利亚,大洋洲
111149016312,1039458,2017-03-09 22:51:10,0,悉尼,澳大利亚,大洋洲
111149113410,1039473,2017-03-01 01:30:41,0,洛杉矶,美国,北美洲
111149113516,1039475,2017-02-18 06:26:22,0,东京,日本,亚洲
111149213091,1039495,2017-03-31 21:25:35,0,旧金山,美国,北美洲
111149213595,1039503,2017-02-15 23:51:48,1,台北,中国台湾,亚洲
111149246052,1039519,2017-03-30 08:56:55,0,普吉岛,泰国,亚洲
111149246052,1039521,2017-04-28 11:36:06,0,曼谷,泰国,亚洲
111149246052,1039520,2017-05-04 03:24:55,0,香港,中国香港,亚洲
111149246052,1039516,2017-04-05 01:51:21,0,普吉岛,泰国,亚洲
111149313496,1039528,2017-03-24 06:11:25,1,台北,中国台湾,亚洲
111149313591,1039534,2017-05-14 20:59:55,0,首尔,韩国,亚洲
111149313591,1039535,2017-05-03 03:12:50,0,亚特兰大,美国,北美洲
111149313591,1039533,2017-05-18 13:49:11,0,首尔,韩国,亚洲
111149313692,1039538,2017-03-23 06:01:11,1,悉尼,澳大利亚,大洋洲
111149313692,1039539,2017-03-23 06:22:35,1,悉尼,澳大利亚,大洋洲
111149313797,1039542,2017-04-09 08:08:30,0,旧金山,美国,北美洲
111149313797,1039543,2017-03-22 04:11:35,0,纽约,美国,北美洲
111149416191,1039555,2017-04-18 00:52:48,1,赫尔辛基,芬兰,欧洲
111149416191,1039556,2017-04-18 00:59:23,1,赫尔辛基,芬兰,欧洲
111149416191,1039554,2017-04-18 02:30:32,1,斯德哥尔摩,瑞典,欧洲
111149416996,1039560,2017-06-19 01:39:53,0,槟城,马来西亚,亚洲
111149416996,1039561,2017-08-21 19:36:50,0,凯恩斯,澳大利亚,大洋洲
111149446150,1039562,2017-02-14 20:41:10,0,巴厘岛,印度尼西亚,亚洲
111149446150,1039563,2017-04-12 17:54:22,1,巴厘岛,印度尼西亚,亚洲
111149446150,1039564,2017-05-04 09:18:03,1,巴厘岛,印度尼西亚,亚洲
111149446150,1039566,2017-04-20 21:57:59,1,巴厘岛,印度尼西亚,亚洲
111149513015,1039572,2017-05-29 10:41:25,0,巴黎,法国,欧洲
111149513792,1039579,2017-02-20 19:33:33,0,东京,日本,亚洲
111149513816,1039581,2017-03-08 05:10:55,1,巴黎,法国,欧洲
111149546254,1039587,2017-05-17 02:07:26,0,大阪,日本,亚洲
111149548752,1039595,2017-05-21 22:02:08,0,东京,日本,亚洲
111149613818,1039611,2017-04-06 19:38:36,0,新加坡,新加坡,亚洲
111149713216,1039642,2017-06-08 07:50:48,0,台北,中国台湾,亚洲
111149713216,1039640,2017-05-18 01:02:13,0,台北,中国台湾,亚洲
111149713216,1039639,2017-06-08 07:49:30,0,台北,中国台湾,亚洲
111149713216,1039638,2017-06-20 21:13:08,0,台北,中国台湾,亚洲
111149713216,1039637,2017-06-17 20:02:50,0,北海道--札幌,日本,亚洲
111149713216,1039636,2017-06-08 08:02:08,0,台北,中国台湾,亚洲
111149713216,1039643,2017-05-18 00:56:30,0,台北,中国台湾,亚洲
111149713216,1039634,2017-05-18 00:53:38,0,台北,中国台湾,亚洲
111149713216,1039633,2017-05-18 01:00:19,0,台北,中国台湾,亚洲
111149713216,1039635,2017-06-02 05:05:16,0,台北,中国台湾,亚洲
111149713216,1039632,2017-06-02 05:01:00,0,台北,中国台湾,亚洲
111149713216,1039631,2017-06-02 05:06:28,0,台北,中国台湾,亚洲
111149713216,1039630,2017-06-08 08:06:01,0,台北,中国台湾,亚洲
111149713216,1039629,2017-05-18 00:45:59,0,台北,中国台湾,亚洲
111149713216,1039628,2017-05-18 00:43:10,0,台北,中国台湾,亚洲
111149713216,1039627,2017-06-30 09:15:08,0,台北,中国台湾,亚洲
111149713416,1039645,2017-06-06 16:28:59,0,新加坡,新加坡,亚洲
111149713416,1039646,2017-06-07 19:32:08,0,新加坡,新加坡,亚洲
111149713617,1039650,2017-03-14 18:27:48,0,纽约,美国,北美洲
111149713692,1039652,2017-06-11 08:40:37,0,东京,日本,亚洲
111149746456,1039668,2017-03-17 19:38:33,0,台北,中国台湾,亚洲
111149746456,1039671,2017-03-17 19:41:51,1,台北,中国台湾,亚洲
111149746456,1039672,2017-03-17 19:44:28,1,台中,中国台湾,亚洲
111149813096,1039677,2017-06-16 21:39:07,1,福冈,日本,亚洲
111149813794,1039688,2017-07-04 07:08:52,0,东京,日本,亚洲
111149813794,1039687,2017-05-30 02:56:42,0,东京,日本,亚洲
111149813794,1039686,2017-06-14 01:01:36,0,米兰,意大利,欧洲
111149813794,1039685,2017-07-29 05:12:34,0,东京,日本,亚洲
111149813794,1039689,2017-05-30 03:03:13,0,东京,日本,亚洲
111149813794,1039682,2017-06-01 14:43:44,0,东京,日本,亚洲
111149813794,1039681,2017-06-14 01:12:25,0,米兰,意大利,欧洲
111149813794,1039680,2017-06-03 06:20:28,0,东京,日本,亚洲
111149813794,1039684,2017-05-30 03:06:09,0,东京,日本,亚洲
111149913093,1039701,2017-02-19 21:15:57,0,米兰,意大利,欧洲
111149913897,1039708,2017-06-20 05:10:22,0,大阪,日本,亚洲
111149913996,1039710,2017-02-24 17:48:04,0,伦敦,英国,欧洲
111149946257,1039715,2017-01-30 04:12:22,0,香港,中国香港,亚洲
111149948556,1039718,2017-07-18 21:41:26,0,台北,中国台湾,亚洲
111149948556,1039720,2017-06-10 17:44:44,0,首尔,韩国,亚洲
111150013195,1039729,2017-07-15 03:56:44,0,波士顿,美国,北美洲
111150013195,1039728,2017-05-05 18:04:32,0,纽约,美国,北美洲
111150013293,1039734,2017-05-03 17:14:02,0,首尔,韩国,亚洲
111150013293,1039735,2017-05-09 09:55:29,0,大阪,日本,亚洲
111150013496,1039738,2017-05-03 18:49:09,0,夏威夷欧胡岛（檀香山）,美国,北美洲
111150013511,1039740,2017-05-27 23:48:26,1,曼谷,泰国,亚洲
111150013519,1039743,2017-05-25 23:35:40,0,卡尔加里,加拿大,北美洲
111150013519,1039744,2017-06-02 20:19:34,0,卡尔加里,加拿大,北美洲
111150013610,1039747,2017-05-08 14:35:03,0,新加坡,新加坡,亚洲
111150013610,1039748,2017-05-05 22:40:32,0,新加坡,新加坡,亚洲
111150016394,1039762,2017-05-16 07:44:42,0,伦敦,英国,欧洲
111150084214,1039786,2017-05-12 18:18:24,1,东京,日本,亚洲
111150084214,1039787,2017-05-12 04:11:43,1,东京,日本,亚洲
111150084214,1039788,2017-05-12 16:26:21,1,东京,日本,亚洲
111150084416,1039791,2017-06-19 04:04:06,0,沙巴--亚庇,马来西亚,亚洲
111150084719,1039794,2017-05-15 18:38:46,0,夏威夷茂宜岛,美国,北美洲
111150084719,1039795,2017-05-04 06:04:09,0,纽约,美国,北美洲
111150085110,1039800,2017-05-08 22:37:00,0,黄金海岸,澳大利亚,大洋洲
111150085110,1039802,2017-05-08 22:21:35,0,悉尼,澳大利亚,大洋洲
111150085110,1039801,2017-05-08 22:03:42,1,墨尔本,澳大利亚,大洋洲
111150085110,1039799,2017-05-08 22:14:14,0,墨尔本,澳大利亚,大洋洲
111150085110,1039798,2017-05-08 22:27:01,0,悉尼,澳大利亚,大洋洲
111150085110,1039797,2017-05-08 22:42:59,0,布里斯班,澳大利亚,大洋洲
111150113014,1039811,2017-04-26 18:17:53,0,新加坡,新加坡,亚洲
111150113114,1039815,2017-05-12 01:47:34,0,台北,中国台湾,亚洲
111150113114,1039816,2017-05-12 03:52:21,0,台北,中国台湾,亚洲
111150113114,1039817,2017-05-13 04:26:49,0,台北,中国台湾,亚洲
111150113114,1039818,2017-05-10 04:18:05,0,台北,中国台湾,亚洲
111150113114,1039819,2017-04-26 21:48:39,0,台北,中国台湾,亚洲
111150113114,1039820,2017-05-07 22:47:30,0,台北,中国台湾,亚洲
111150113712,1039838,2017-04-26 17:49:47,0,墨尔本,澳大利亚,大洋洲
111150113712,1039839,2017-05-05 03:47:14,0,悉尼,澳大利亚,大洋洲
111150113712,1039841,2017-05-04 19:02:10,0,墨尔本,澳大利亚,大洋洲
111150116198,1039850,2017-07-29 03:55:01,0,东京,日本,亚洲
111150116198,1039848,2017-07-28 05:29:03,0,东京,日本,亚洲
111150116994,1039853,2017-05-23 04:20:22,0,新加坡,新加坡,亚洲
111150180212,1039856,2017-06-18 18:44:43,0,布里斯班,澳大利亚,大洋洲
111150180212,1039858,2017-07-08 04:52:37,0,悉尼,澳大利亚,大洋洲
111150180690,1039864,2017-07-16 15:32:43,0,兰卡威,马来西亚,亚洲
111150185215,1039872,2017-05-14 05:33:03,0,巴黎,法国,欧洲
111150185215,1039873,2017-05-14 05:42:34,0,巴黎,法国,欧洲
111150185316,1039876,2017-04-27 02:36:12,0,吉隆坡,马来西亚,亚洲
111150185394,1039879,2017-04-27 17:27:13,0,悉尼,澳大利亚,大洋洲
111150185394,1039880,2017-04-27 17:54:34,0,悉尼,澳大利亚,大洋洲
111150185492,1039889,2017-05-15 02:19:47,0,巴厘岛,印度尼西亚,亚洲
111150185492,1039887,2017-05-15 04:30:41,1,巴厘岛,印度尼西亚,亚洲
111150185697,1039891,2017-05-20 21:24:27,0,悉尼,澳大利亚,大洋洲
111150185890,1039901,2017-05-22 22:40:36,0,纽约,美国,北美洲
111150185890,1039900,2017-05-21 23:29:30,0,纽约,美国,北美洲
111150185890,1039899,2017-05-22 00:15:17,0,纽约,美国,北美洲
111150185890,1039902,2017-05-24 20:21:16,0,纽约,美国,北美洲
111150185890,1039897,2017-05-22 22:10:10,0,纽约,美国,北美洲
111150185890,1039898,2017-05-22 20:31:04,0,纽约,美国,北美洲
111150185890,1039895,2017-05-22 00:00:33,0,纽约,美国,北美洲
111150213615,1039918,2017-04-27 19:46:06,0,洛杉矶,美国,北美洲
111150213615,1039919,2017-04-27 15:51:09,0,旧金山,美国,北美洲
111150213615,1039916,2017-05-14 21:10:03,0,西雅图,美国,北美洲
111150213615,1039914,2017-05-12 14:51:02,0,西雅图,美国,北美洲
111150213615,1039915,2017-04-25 17:27:38,0,旧金山,美国,北美洲
111150213892,1039924,2017-05-13 20:33:35,0,大阪,日本,亚洲
111150280210,1039938,2017-05-04 18:10:42,0,纽约,美国,北美洲
111150280210,1039939,2017-05-12 07:24:34,0,纽约,美国,北美洲
111150280210,1039936,2017-05-06 18:50:15,0,纽约,美国,北美洲
111150280414,1039942,2017-04-26 07:16:09,0,新加坡,新加坡,亚洲
111150280517,1039948,2017-05-03 01:28:29,0,吉隆坡,马来西亚,亚洲
111150280517,1039950,2017-05-27 16:00:40,0,吉隆坡,马来西亚,亚洲
111150280517,1039951,2017-05-14 06:44:00,0,吉隆坡,马来西亚,亚洲
111150280517,1039952,2017-05-27 19:37:35,0,吉隆坡,马来西亚,亚洲
111150280692,1039954,2017-04-26 04:53:44,0,悉尼,澳大利亚,大洋洲
111150280692,1039953,2017-04-29 23:37:19,0,悉尼,澳大利亚,大洋洲
111150285714,1039966,2017-04-26 00:31:42,0,清迈,泰国,亚洲
111150285714,1039967,2017-04-26 01:05:45,0,清迈,泰国,亚洲
111150285714,1039968,2017-04-26 00:44:21,0,清迈,泰国,亚洲
111150285793,1039970,2017-04-26 01:14:24,0,吉隆坡,马来西亚,亚洲
111150313112,1039977,2017-05-20 03:37:46,1,垦丁,中国台湾,亚洲
111150313999,1040000,2017-05-27 09:40:26,0,布里斯班,澳大利亚,大洋洲
111150313999,1040002,2017-05-26 00:57:54,1,布里斯班,澳大利亚,大洋洲
111150316399,1040007,2017-07-11 04:48:38,0,波士顿,美国,北美洲
111150380018,1040008,2017-05-16 22:33:39,0,新加坡,新加坡,亚洲
111150385190,1040016,2017-04-30 04:55:18,0,威尼斯,意大利,欧洲
111150385190,1040018,2017-05-10 01:08:29,0,新加坡,新加坡,亚洲
111150385394,1040023,2017-05-11 04:56:38,0,夏威夷欧胡岛（檀香山）,美国,北美洲
111150385717,1040028,2017-05-05 03:51:25,0,台北,中国台湾,亚洲
111150385816,1040030,2017-05-01 06:38:55,0,巴黎,法国,欧洲
111150413413,1040043,2017-07-18 16:40:48,0,莫斯科,俄罗斯,欧洲
111150413996,1040056,2017-04-27 22:14:55,0,墨尔本,澳大利亚,大洋洲
111150448358,1040060,2016-12-18 23:54:31,0,台北,中国台湾,亚洲
111150480013,1040067,2017-05-03 00:15:06,0,大阪,日本,亚洲
111150480013,1040069,2017-04-28 04:51:04,0,大阪,日本,亚洲
111150480418,1040076,2017-04-29 07:00:11,0,纽约,美国,北美洲
111150480418,1040078,2017-05-23 17:53:55,0,纽约,美国,北美洲
111150480493,1040079,2017-05-09 01:00:46,0,曼谷,泰国,亚洲
111150480594,1040086,2017-05-16 09:41:51,0,温哥华,加拿大,北美洲
111150480594,1040087,2017-05-16 09:39:22,0,温哥华,加拿大,北美洲
111150480594,1040085,2017-05-17 17:34:22,0,卡尔加里,加拿大,北美洲
111150480594,1040083,2017-05-17 17:36:20,0,卡尔加里,加拿大,北美洲
111150480791,1040090,2017-04-28 05:54:37,0,纽约,美国,北美洲
111150485014,1040103,2017-04-28 18:00:05,0,大阪,日本,亚洲
111150485094,1040107,2017-05-03 06:58:56,0,西雅图,美国,北美洲
111150485295,1040112,2017-05-22 08:42:44,1,温哥华,加拿大,北美洲
111150485295,1040113,2017-04-29 21:27:24,0,台北,中国台湾,亚洲
111150485396,1040118,2017-04-28 04:42:46,0,大阪,日本,亚洲
111150485415,1040122,2017-04-30 19:49:47,0,吉隆坡,马来西亚,亚洲
111150485518,1040133,2017-04-28 22:21:39,0,旧金山,美国,北美洲
111150485518,1040129,2017-04-28 22:41:51,0,旧金山,美国,北美洲
111150485518,1040128,2017-04-28 22:33:19,0,旧金山,美国,北美洲
111150513616,1040144,2017-04-30 16:43:52,0,墨尔本,澳大利亚,大洋洲
111150513794,1040150,2017-05-15 18:42:54,0,首尔,韩国,亚洲
111150513891,1040153,2017-04-30 21:13:34,0,墨尔本,澳大利亚,大洋洲
111150580290,1040172,2017-05-28 23:34:50,0,吉隆坡,马来西亚,亚洲
111150580290,1040171,2017-05-28 02:23:35,0,吉隆坡,马来西亚,亚洲
111150580290,1040169,2017-05-28 08:44:40,0,吉隆坡,马来西亚,亚洲
111150580290,1040170,2017-05-24 15:45:33,0,吉隆坡,马来西亚,亚洲
111150580290,1040173,2017-05-28 09:02:31,0,吉隆坡,马来西亚,亚洲
111150580290,1040167,2017-05-24 07:07:39,0,吉隆坡,马来西亚,亚洲
111150580290,1040166,2017-05-29 03:53:13,0,吉隆坡,马来西亚,亚洲
